event_id,record_kind,d_target,d_mid,entry_scale,exit_scale,path_digest,hard_valid,exit_reaches_next_obstacle,braking_deficit_m,minimum_normalized_safety_slack,obstacle_margin_m,declared_request_count,hard_valid_count,usable_valid_count,old_miss_class,selection_rank
VUE036,ORACLE_V2_BEST_HARD,-0.70000000000000007,-0.72999999999999998,0.51458109301505117,0.49716841625749453,ba6514964316af56,1,0,0,-0.14425364984776529,-0.21638047477164793,153524,52,52,ORACLE_REFINEMENT_MISS,
VUE036,ORACLE_V2_BEST_USABLE,-0.70000000000000007,-0.72999999999999998,0.51458109301505117,0.49716841625749453,ba6514964316af56,1,0,0,-0.14425364984776529,-0.21638047477164793,153524,52,52,ORACLE_REFINEMENT_MISS,
VUE036,KNOWN_FROZEN_WITNESS_H3_FIXED_BOUNDED,-0.67258957694719368,-0.72465798078932808,0.51458109301505117,0.49716841625749453,95a7394f79189d58,1,0,0,-0.14425364984776529,-0.21638047477164793,153524,52,52,ORACLE_REFINEMENT_MISS,23
VUE036,KNOWN_FROZEN_WITNESS_H4A_GEOMETRY_TRANSITION,-0.67258957694719368,-0.72465798078932808,0.51458109301505117,0.49716841625749453,95a7394f79189d58,1,0,0,-0.14425364984776529,-0.21638047477164793,153524,52,52,ORACLE_REFINEMENT_MISS,13
VUE036,KNOWN_FROZEN_WITNESS_H4B_GEOMETRY_LATERAL_TRANSITION,-0.67258957694719368,-0.72465798078932808,0.51458109301505117,0.49716841625749453,95a7394f79189d58,1,0,0,-0.14425364984776529,-0.21638047477164793,153524,52,52,ORACLE_REFINEMENT_MISS,5
