event_id,phase,gate,side,d_target,d_mid,entry_scale,exit_scale,index,s_m,d_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
V2E01,DIAGNOSIS,STRICT,RIGHT,-0.45687960954981943,-0.45999999999999919,0.51458109301505117,0.60498681916591468,0,6.0175776913234271,-0.44922412398611711,-7.7298844018927291,0.60604093518754865,0.078434514990768159,0.82615848398608027,1.5515582981910776,3.2224165007259531
V2E01,DIAGNOSIS,STRICT,RIGHT,-0.45687960954981943,-0.45999999999999919,0.51458109301505117,0.60498681916591468,1,6.2683627869023724,-0.36507426906373958,-7.4465642913094561,0.65748710700579149,0.26708534829498759,0.45990945802971783,2.0647379639968331,3.3596762772327788
V2E01,DIAGNOSIS,STRICT,RIGHT,-0.45687960954981943,-0.45999999999999919,0.51458109301505117,0.60498681916591468,2,6.5191959058006974,-0.25960346438995352,-7.184066835351838,0.74353673436293821,0.33974602533024018,0.068149106864921455,2.4737234970419375,3.4115544507519995
V2E01,DIAGNOSIS,STRICT,RIGHT,-0.45687960954981943,-0.45999999999999919,0.51458109301505117,0.60498681916591468,3,6.7700451330570441,-0.14733075059445666,-6.9264455753775973,0.83098428804870172,0.30283791163662499,-0.28848318704684678,2.8241091022682459,3.4779063645914592
V2E01,DIAGNOSIS,STRICT,RIGHT,-0.45687960954981943,-0.45999999999999919,0.51458109301505117,0.60498681916591468,4,7.02089436031339,-0.056263582194631789,-6.6678841716008685,0.89704913840405753,0.17667557667987707,-0.51999027061499625,3.1355823228247917,3.6343232019059459
V2E01,DIAGNOSIS,STRICT,RIGHT,-0.45687960954981943,-0.45999999999999919,0.51458109301505117,0.60498681916591468,5,7.2717435875697358,-0.0083592016387074031,-6.4135495204066117,0.92015865361854698,0.0031537826964207127,-0.46916441939505371,3.4187952241847235,3.6979473529519646
V2E01,DIAGNOSIS,STRICT,RIGHT,-0.45687960954981943,-0.45999999999999919,0.51458109301505117,0.60498681916591468,6,7.5225928148260817,0,-6.1630873643745581,0.90391305535570787,-0.094218062986919551,-0.23028912165254872,3.680277851821141,3.6999999999999975
V2E01,DIAGNOSIS,STRICT,RIGHT,-0.45687960954981943,-0.45999999999999919,0.51458109301505117,0.60498681916591468,7,7.7734420420824275,0,-5.9134437902478618,0.87934843216798775,-0.1008580853481279,-0.037918764695190517,3.9243763005479217,3.6999999999999869
V2E01,DIAGNOSIS,STRICT,RIGHT,-0.45687960954981943,-0.45999999999999919,0.51458109301505117,0.60498681916591468,8,8.0242912693387733,0,-5.6638002161211656,0.85478380898026773,-0.098083036338207669,-8.0268335506897789e-15,4.154156187482501,3.6645440768790389
V2E01,DIAGNOSIS,STRICT,RIGHT,-0.45687960954981943,-0.45999999999999919,0.51458109301505117,0.60498681916591468,9,8.275140496595121,0,-5.4141566419944684,0.83021918579254761,-0.098083036338206364,3.2878497674378046e-15,4.3698409272950665,3.6149365867221368
V2E01,DIAGNOSIS,STRICT,RIGHT,-0.45687960954981943,-0.45999999999999919,0.51458109301505117,0.60498681916591468,10,8.5259897238514668,0,-5.1645130678677722,0.80565456260482748,-0.098083036338205726,8.5409425317684785e-16,4.5726488853380038,3.5682907563722459
V2E01,DIAGNOSIS,STRICT,RIGHT,-0.45687960954981943,-0.45999999999999919,0.51458109301505117,0.60498681916591468,11,8.7768389511078126,0,-4.914869493741076,0.78108993941710747,-0.098083036338206739,-1.5382787651809601e-29,4.7643807348181957,3.5241924309918318
V2E01,DIAGNOSIS,STRICT,RIGHT,-0.45687960954981943,-0.45999999999999919,0.51458109301505117,0.60498681916591468,12,9.0276881783641585,0,-4.6652259196143806,0.75652531622938746,-0.098083036338206683,3.8848895300749205e-15,4.9464538492076011,3.4823156146822511
V2E01,DIAGNOSIS,STRICT,RIGHT,-0.45687960954981943,-0.45999999999999919,0.51458109301505117,0.60498681916591468,13,9.2785374056205043,0,-4.4155823454876844,0.73196069304166733,-0.098083036338207599,3.4512664603418969e-31,5.1200076215130963,3.4531989329881667
V2E01,DIAGNOSIS,STRICT,RIGHT,-0.45687960954981943,-0.45999999999999919,0.51458109301505117,0.60498681916591468,14,9.5293866328768519,0,-4.1659387713609863,0.70739606985394721,-0.098083036338208418,-1.0240868892255388e-15,5.2864867929615835,3.4298918489853913
V2E01,DIAGNOSIS,STRICT,RIGHT,-0.45687960954981943,-0.45999999999999919,0.51458109301505117,0.60498681916591468,15,9.780235860133196,0,-3.9162951972342928,0.6828314466662273,-0.098083036338208682,2.9851988131850142e-16,5.4468076936806646,3.4074469228847026
V2E01,DIAGNOSIS,STRICT,RIGHT,-0.45687960954981943,-0.45999999999999919,0.51458109301505117,0.60498681916591468,16,10.031085087389542,0,-3.666651623107597,0.65826682347850729,-0.098083036338207391,1.4511340158140424e-15,5.6015377269981999,3.3857847182202487
