event_id,phase,gate,side,d_target,d_mid,entry_scale,exit_scale,index,s_m,d_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
V2E01,DIAGNOSIS,STRICT,RIGHT,-0.45687960954981943,-0.51000000000000001,0.51458109301505117,0.60498681916591468,0,6.0175776913234271,-0.4508680278769977,-7.730136870082843,0.60441653381614024,-0.42539734586817513,1.0961280944855893,1.5515582981910776,3.3193062137510472
V2E01,DIAGNOSIS,STRICT,RIGHT,-0.45687960954981943,-0.51000000000000001,0.51458109301505117,0.60498681916591468,1,6.2683627869023724,-0.48084199852728893,-7.4575900524798078,0.54224562239300145,-0.097762557968393685,1.1551739700157895,2.0647379639968331,3.6350953354628062
V2E01,DIAGNOSIS,STRICT,RIGHT,-0.45687960954981943,-0.51000000000000001,0.51458109301505117,0.60498681916591468,2,6.5191959058006974,-0.47412151208057479,-7.2025808960053528,0.52981911145103688,0.18019968479437806,1.0398462342237538,2.4737234970419375,3.3316016067075642
V2E01,DIAGNOSIS,STRICT,RIGHT,-0.45687960954981943,-0.51000000000000001,0.51458109301505117,0.60498681916591468,3,6.7700451330570441,-0.34206329224231513,-6.9455149245651002,0.63718768668995762,0.51891826749974856,0.54111257861546791,2.8241091022682459,2.7096781204918443
V2E01,DIAGNOSIS,STRICT,RIGHT,-0.45687960954981943,-0.51000000000000001,0.51458109301505117,0.60498681916591468,4,7.02089436031339,-0.1546117214580976,-6.6775149964937501,0.79917368842568592,0.50420130235527683,-0.51525112104598225,3.1100913148835838,-1.7795139733705942
V2E01,DIAGNOSIS,STRICT,RIGHT,-0.45687960954981943,-0.51000000000000001,0.51458109301505117,0.60498681916591468,5,7.2717435875697358,-0.025929106338801855,-6.4152700682158379,0.90267319490547437,0.19228571284765392,-0.87665963282471271,2.9443625928015247,3.6803908806021677
V2E01,DIAGNOSIS,STRICT,RIGHT,-0.45687960954981943,-0.51000000000000001,0.51458109301505117,0.60498681916591468,6,7.5225928148260817,0,-6.1630873643745581,0.90391305535570787,-0.074874171375362092,-0.54342192777497111,3.244311230382479,3.699999999999994
V2E01,DIAGNOSIS,STRICT,RIGHT,-0.45687960954981943,-0.51000000000000001,0.51458109301505117,0.60498681916591468,7,7.7734420420824275,0,-5.9134437902478618,0.87934843216798775,-0.10663990098970712,-0.11665367023210095,3.5187838298598044,3.6999999999999975
V2E01,DIAGNOSIS,STRICT,RIGHT,-0.45687960954981943,-0.51000000000000001,0.51458109301505117,0.60498681916591468,8,8.0242912693387733,0,-5.6638002161211656,0.85478380898026773,-0.098083036338207669,-8.0268335506897789e-15,3.7733438649266771,3.7000000000000091
V2E01,DIAGNOSIS,STRICT,RIGHT,-0.45687960954981943,-0.51000000000000001,0.51458109301505117,0.60498681916591468,9,8.275140496595121,0,-5.4141566419944684,0.83021918579254761,-0.098083036338206364,3.2878497674378046e-15,4.0117836687285076,3.6972897561924452
V2E01,DIAGNOSIS,STRICT,RIGHT,-0.45687960954981943,-0.51000000000000001,0.51458109301505117,0.60498681916591468,10,8.5259897238514668,0,-5.1645130678677722,0.80565456260482748,-0.098083036338205726,8.5409425317684785e-16,4.2366652878465771,3.6455669837952769
V2E01,DIAGNOSIS,STRICT,RIGHT,-0.45687960954981943,-0.51000000000000001,0.51458109301505117,0.60498681916591468,11,8.7768389511078126,0,-4.914869493741076,0.78108993941710747,-0.098083036338206739,-1.5382787651809601e-29,4.4472809763760948,3.597125375433508
V2E01,DIAGNOSIS,STRICT,RIGHT,-0.45687960954981943,-0.51000000000000001,0.51458109301505117,0.60498681916591468,12,9.0276881783641585,0,-4.6652259196143806,0.75652531622938746,-0.098083036338206683,3.8848895300749205e-15,4.6457486290564711,3.5514778153170168
V2E01,DIAGNOSIS,STRICT,RIGHT,-0.45687960954981943,-0.51000000000000001,0.51458109301505117,0.60498681916591468,13,9.2785374056205043,0,-4.4155823454876844,0.73196069304166733,-0.098083036338207599,3.4512664603418969e-31,4.8337098853324596,3.5082467263735304
V2E01,DIAGNOSIS,STRICT,RIGHT,-0.45687960954981943,-0.51000000000000001,0.51458109301505117,0.60498681916591468,14,9.5293866328768519,0,-4.1659387713609863,0.70739606985394721,-0.098083036338208418,-1.0240868892255388e-15,5.0124677770766333,3.4682545112092793
V2E01,DIAGNOSIS,STRICT,RIGHT,-0.45687960954981943,-0.51000000000000001,0.51458109301505117,0.60498681916591468,15,9.780235860133196,0,-3.9162951972342928,0.6828314466662273,-0.098083036338208682,2.9851988131850142e-16,5.1831314033470068,3.4443616035314326
V2E01,DIAGNOSIS,STRICT,RIGHT,-0.45687960954981943,-0.51000000000000001,0.51458109301505117,0.60498681916591468,16,10.031085087389542,0,-3.666651623107597,0.65826682347850729,-0.098083036338207391,1.4511340158140424e-15,5.3472312496876819,3.4213876250437192
V2E01,DIAGNOSIS,STRICT,RIGHT,-0.45687960954981943,-0.51000000000000001,0.51458109301505117,0.60498681916591468,17,10.281934314645889,0,-3.4170080489808994,0.63370220029078717,-0.098083036338207516,-1.1526141344954797e-15,5.5053961638931836,3.3992445370549458
V2E01,DIAGNOSIS,STRICT,RIGHT,-0.45687960954981943,-0.51000000000000001,0.51458109301505117,0.60498681916591468,18,10.532783541902235,0,-3.1673644748542031,0.60913757710306704,-0.098083036338208945,-1.5796612610839159e-15,5.6581607128254108,3.3778575002044393
V2E01,DIAGNOSIS,STRICT,RIGHT,-0.45687960954981943,-0.51000000000000001,0.51458109301505117,0.60498681916591468,19,10.783632769158581,0,-2.9177209007275065,0.58457295391534692,-0.098083036338207683,4.2704712658846914e-16,5.8059838562966775,3.3571622601184705
V2E01,DIAGNOSIS,STRICT,RIGHT,-0.45687960954981943,-0.51000000000000001,0.51458109301505117,0.60498681916591468,20,11.034481996414927,0,-2.6680773266008102,0.56000833072762679,-0.098083036338206864,2.4337555142608842e-15,5.9492631188263481,3.337103163364302
