event_id,phase,gate,side,d_target,d_mid,entry_scale,exit_scale,index,s_m,d_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
V2E02,DIAGNOSIS,STRICT,LEFT,0.26000000000000001,0.25,1.310934367577036,6.6307072494084043,0,14.546371178003771,0.056667721555871513,0.83248194583533142,0.27249896637852156,0.45606814764219605,0.46666972247061178,1.1516807020950872,2.8999254542975352
V2E02,DIAGNOSIS,STRICT,LEFT,0.26000000000000001,0.25,1.310934367577036,6.6307072494084043,1,14.797220405260116,0.25544222416352053,1.1015906816023047,0.44575347868895326,0.33349054719733978,-0.81032398864538036,1.7839990810746491,3.6994101865363724
V2E02,DIAGNOSIS,STRICT,LEFT,0.26000000000000001,0.25,1.310934367577036,6.6307072494084043,2,15.048069632516462,0.25992179255943543,1.3516729212608529,0.42564689381027054,-0.13600811300250679,-0.60472640408759437,2.2447576713249364,3.6999929067173816
V2E02,DIAGNOSIS,STRICT,LEFT,0.26000000000000001,0.25,1.310934367577036,6.6307072494084043,3,15.29891885977281,0.25943060070089663,1.6012683950084905,0.40059343957256577,-0.10241754227709324,-0.027376910325351063,2.6258753368484808,3.6999749140621199
V2E02,DIAGNOSIS,STRICT,LEFT,0.26000000000000001,0.25,1.310934367577036,6.6307072494084043,4,15.549768087029154,0.2585068723290459,1.8508215122514602,0.37510952771573869,-0.10259932597003027,-0.0065401311810404277,2.9582943677676954,1.1683564942448157
V2E02,DIAGNOSIS,STRICT,LEFT,0.26000000000000001,0.25,1.310934367577036,6.6307072494084043,5,15.800617314285502,0.25717172925398118,2.1003343413609246,0.34921617853242654,-0.10419791509519188,-0.0062120285253075306,3.0557612008251436,3.6999124264059757
V2E02,DIAGNOSIS,STRICT,LEFT,0.26000000000000001,0.25,1.310934367577036,6.6307072494084043,6,16.051466541541846,0.25544580711556192,2.3498089030994005,0.32293392848170227,-0.10571517727608193,-0.0058915563830478799,3.3457377061218159,3.6998707791448386
V2E02,DIAGNOSIS,STRICT,LEFT,0.26000000000000001,0.25,1.310934367577036,6.6307072494084043,7,16.302315768798191,0.25334926020326037,2.5992471710927694,0.29628283498575841,-0.10715301970433869,-0.0055786490365072779,3.6125122947696982,3.6998239003741489
V2E02,DIAGNOSIS,STRICT,LEFT,0.26000000000000001,0.25,1.310934367577036,6.6307072494084043,8,16.553164996054537,0.25090176627601318,2.848651072302252,0.26928248122659454,-0.108513331985003,-0.005273238737872,3.8608974813583421,3.6997729315890782
V2E02,DIAGNOSIS,STRICT,LEFT,0.26000000000000001,0.25,1.310934367577036,6.6307072494084043,9,16.804014223310883,0.24812253138207307,3.0980224874964026,0.24195198094270229,-0.10979798581911741,-0.004975255950967432,4.094241522340389,3.6780450086392196
V2E02,DIAGNOSIS,STRICT,LEFT,0.26000000000000001,0.25,1.310934367577036,6.6307072494084043,10,17.054863450567229,0.24503029467886017,3.3473632517230927,0.21430998322575184,-0.11100883472490872,-0.0046846295722407704,4.3137249952851668,3.6275126120611239
V2E02,DIAGNOSIS,STRICT,LEFT,0.26000000000000001,0.25,1.310934367577036,6.6307072494084043,11,17.305712677823575,0.24164333325281362,3.5966751547815035,0.18637467731727769,-0.11214771379418997,-0.0044012871324275015,4.5197684329212438,3.5800714109193641
V2E02,DIAGNOSIS,STRICT,LEFT,0.26000000000000001,0.25,1.310934367577036,6.6307072494084043,12,17.556561905079921,0.23797946693924307,3.845959941694113,0.15816379740536451,-0.11321643948085885,-0.0041251549799231971,4.7142989462318861,3.5352788603683041
V2E02,DIAGNOSIS,STRICT,LEFT,0.26000000000000001,0.25,1.310934367577036,6.6307072494084043,13,17.807411132336266,0.2340560631421803,4.0952193131786796,0.12969462742133275,-0.11421680941851145,-0.0038561584472681411,4.8988238813353533,2.8078035291822214
