dataset_role,event_id,teacher_method,teacher_selection_rank,teacher_stream,side,d_target,d_mid,entry_scale,exit_scale,target_source,target_family,mid_source,mid_family,probe_root_source,transition_family,domain_lower,domain_upper,component_count,bottleneck_center,bottleneck_width,bottleneck_station,next_obstacle_start,max_corridor_violation_m,slope_excess,curvature_proxy,exit_conflict_proxy,path_digest,hard_valid,usable_valid,first_failure_reason,teacher_final_selected_path,teacher_final_selected_path_digest,teacher_final_selected_usable
DEVELOPMENT,DVE009,R3_LEXICOGRAPHIC_COVERAGE_RESERVE_K12,9,FEASIBILITY_TOP10,LEFT,0.4866927812819206,0.4966927812819206,1.310934367577036,6.623406445023952,PRODUCTION_TARGET_PLUS_0.01M,PRODUCTION_TARGET_FAMILY,TARGET_PLUS_0.01M,TARGET_OFFSET_FAMILY,NOT_APPLICABLE_DIRECT_DT_DM_FACTOR,LONG_ENTRY_MEDIUM_EXIT,0.4688228254292527,0.9725000000000001,1,0.7206614127146265,0.5036771745707475,0.25851840947660154,3.0405299901263714,3.220799552569985,0.0,2.412390554067767,0,5bd24db5af57984b,0,False,d-offset intersects an inflated static-obstacle box,False,,
DEVELOPMENT,DVE009,R3_LEXICOGRAPHIC_COVERAGE_RESERVE_K12,10,FEASIBILITY_TOP10,LEFT,0.4688228254292527,0.5088228254292527,1.310934367577036,6.623406445023952,PRODUCTION_TARGET,PRODUCTION_TARGET_FAMILY,TARGET_PLUS_0.04M,TARGET_OFFSET_FAMILY,NOT_APPLICABLE_DIRECT_DT_DM_FACTOR,LONG_ENTRY_MEDIUM_EXIT,0.4688228254292527,0.9725000000000001,1,0.7206614127146265,0.5036771745707475,0.25851840947660154,3.0405299901263714,3.2368075137131633,0.0,2.059000272204052,0,3c07f7996d1d0dd1,0,False,d-offset intersects an inflated static-obstacle box,False,,
DEVELOPMENT,DVE009,R3_LEXICOGRAPHIC_COVERAGE_RESERVE_K12,11,COVERAGE_RESERVE_TOP2,LEFT,0.4788228254292527,0.4888228254292527,1.310934367577036,6.623406445023952,PRODUCTION_TARGET_PLUS_0.01M,PRODUCTION_TARGET_FAMILY,TARGET_PLUS_0.01M,TARGET_OFFSET_FAMILY,NOT_APPLICABLE_DIRECT_DT_DM_FACTOR,LONG_ENTRY_MEDIUM_EXIT,0.4688228254292527,0.9725000000000001,1,0.7206614127146265,0.5036771745707475,0.25851840947660154,3.0405299901263714,1.096514323861248,0.0,2.649328849086317,0,0cdb6a9c5bde0770,0,False,d-offset intersects an inflated static-obstacle box,False,,
DEVELOPMENT,DVE009,R3_LEXICOGRAPHIC_COVERAGE_RESERVE_K12,12,COVERAGE_RESERVE_TOP2,LEFT,0.4688228254292527,0.4888228254292527,1.310934367577036,6.623406445023952,PRODUCTION_TARGET,PRODUCTION_TARGET_FAMILY,TARGET_PLUS_0.02M,TARGET_OFFSET_FAMILY,NOT_APPLICABLE_DIRECT_DT_DM_FACTOR,LONG_ENTRY_MEDIUM_EXIT,0.4688228254292527,0.9725000000000001,1,0.7206614127146265,0.5036771745707475,0.25851840947660154,3.0405299901263714,1.3544809104725102,0.0,2.388073366239317,0,35e7d6a1baeb6747,0,False,d-offset intersects an inflated static-obstacle box,False,,
DEVELOPMENT,DVE010,R3_LEXICOGRAPHIC_COVERAGE_RESERVE_K12,1,FEASIBILITY_TOP10,LEFT,0.6617395076148411,0.8617395076148411,0.5145810930150512,0.4971684162574945,COMPONENT_C0_NEAR_TO_FAR_F0.37500000,COMPONENT_BOUNDARY_FAMILY,TARGET_PLUS_0.20M,TARGET_OFFSET_FAMILY,NOT_APPLICABLE_DIRECT_DT_DM_FACTOR,SHORT_ENTRY_SHORT_EXIT,0.48278321218374576,0.9600000000000002,1,0.7276416060918729,0.4897167878162544,0.25754503606918544,3.0769576780317345,0.5486430289677537,0.16489150605638714,2.523090372966203,1,b82d347dc360c2c1,0,False,quintic d-offset exceeds maximum_lateral_slope,False,,
DEVELOPMENT,DVE010,R3_LEXICOGRAPHIC_COVERAGE_RESERVE_K12,2,FEASIBILITY_TOP10,LEFT,0.6617395076148411,0.8117395076148411,0.5145810930150512,0.4971684162574945,COMPONENT_C0_NEAR_TO_FAR_F0.37500000,COMPONENT_BOUNDARY_FAMILY,TARGET_PLUS_0.15M,TARGET_OFFSET_FAMILY,NOT_APPLICABLE_DIRECT_DT_DM_FACTOR,SHORT_ENTRY_SHORT_EXIT,0.48278321218374576,0.9600000000000002,1,0.7276416060918729,0.4897167878162544,0.25754503606918544,3.0769576780317345,0.5586790049832072,0.05548640587575504,3.008814852363139,1,9ade94ab5f1199df,0,False,quintic d-offset exceeds maximum_lateral_slope,False,,
DEVELOPMENT,DVE010,R3_LEXICOGRAPHIC_COVERAGE_RESERVE_K12,3,FEASIBILITY_TOP10,LEFT,0.6617395076148411,0.7617395076148411,0.5145810930150512,0.4971684162574945,COMPONENT_C0_NEAR_TO_FAR_F0.37500000,COMPONENT_BOUNDARY_FAMILY,TARGET_PLUS_0.10M,TARGET_OFFSET_FAMILY,NOT_APPLICABLE_DIRECT_DT_DM_FACTOR,SHORT_ENTRY_SHORT_EXIT,0.48278321218374576,0.9600000000000002,1,0.7276416060918729,0.4897167878162544,0.25754503606918544,3.0769576780317345,0.5687145172328637,0.15124762275821646,3.494586647551691,1,1c54934d4b726078,0,False,shifted race line exceeds left control steering curvature,False,,
DEVELOPMENT,DVE010,R3_LEXICOGRAPHIC_COVERAGE_RESERVE_K12,4,FEASIBILITY_TOP10,LEFT,0.6020874091378093,0.8020874091378094,0.5145810930150512,0.4971684162574945,COMPONENT_C0_NEAR_TO_FAR_F0.25000000,COMPONENT_BOUNDARY_FAMILY,TARGET_PLUS_0.20M,TARGET_OFFSET_FAMILY,NOT_APPLICABLE_DIRECT_DT_DM_FACTOR,SHORT_ENTRY_SHORT_EXIT,0.48278321218374576,0.9600000000000002,1,0.7276416060918729,0.4897167878162544,0.25754503606918544,3.0769576780317345,0.5724654236484653,0.35529641411062074,6.198196938484548,1,28c1003a5d9fc39b,0,False,quintic d-offset exceeds maximum_lateral_slope,False,,
DEVELOPMENT,DVE010,R3_LEXICOGRAPHIC_COVERAGE_RESERVE_K12,5,FEASIBILITY_TOP10,LEFT,0.6617395076148411,0.7417395076148411,0.5145810930150512,0.4971684162574945,COMPONENT_C0_NEAR_TO_FAR_F0.37500000,COMPONENT_BOUNDARY_FAMILY,TARGET_PLUS_0.08M,TARGET_OFFSET_FAMILY,NOT_APPLICABLE_DIRECT_DT_DM_FACTOR,SHORT_ENTRY_SHORT_EXIT,0.48278321218374576,0.9600000000000002,1,0.7276416060918729,0.4897167878162544,0.25754503606918544,3.0769576780317345,0.5727283976294545,0.18938749395666887,3.6889279669895254,1,3f6e8f12636b3e72,0,False,shifted race line exceeds left control steering curvature,False,,
DEVELOPMENT,DVE010,R3_LEXICOGRAPHIC_COVERAGE_RESERVE_K12,6,FEASIBILITY_TOP10,LEFT,0.5902397244933747,0.7902397244933748,0.5145810930150512,0.4971684162574945,PRODUCTION_TARGET_PLUS_0.10M,PRODUCTION_TARGET_FAMILY,TARGET_PLUS_0.20M,TARGET_OFFSET_FAMILY,NOT_APPLICABLE_DIRECT_DT_DM_FACTOR,SHORT_ENTRY_SHORT_EXIT,0.48278321218374576,0.9600000000000002,1,0.7276416060918729,0.4897167878162544,0.25754503606918544,3.0769576780317345,0.5743621405468085,0.5240931083609193,7.735272676102224,1,ffa44f369b872294,0,False,quintic d-offset exceeds maximum_lateral_slope,False,,
DEVELOPMENT,DVE010,R3_LEXICOGRAPHIC_COVERAGE_RESERVE_K12,7,FEASIBILITY_TOP10,LEFT,0.6617395076148411,0.7276416060918729,0.5145810930150512,0.4971684162574945,COMPONENT_C0_NEAR_TO_FAR_F0.37500000,COMPONENT_BOUNDARY_FAMILY,TO_CORRIDOR_CENTER_3_F1.000,CORRIDOR_INTERPOLATION_FAMILY,NOT_APPLICABLE_DIRECT_DT_DM_FACTOR,SHORT_ENTRY_SHORT_EXIT,0.48278321218374576,0.9600000000000002,1,0.7276416060918729,0.4897167878162544,0.25754503606918544,3.0769576780317345,0.5755575086656073,0.21614463076845158,3.8259432295980607,1,637e4f5a42caf399,0,False,shifted race line exceeds left control steering curvature,False,,
DEVELOPMENT,DVE010,R3_LEXICOGRAPHIC_COVERAGE_RESERVE_K12,8,FEASIBILITY_TOP10,LEFT,0.5722613598992935,0.7722613598992936,0.5145810930150512,0.4971684162574945,COMPONENT_C0_NEAR_TO_FAR_F0.18750000,COMPONENT_BOUNDARY_FAMILY,TARGET_PLUS_0.20M,TARGET_OFFSET_FAMILY,NOT_APPLICABLE_DIRECT_DT_DM_FACTOR,SHORT_ENTRY_SHORT_EXIT,0.48278321218374576,0.9600000000000002,1,0.7276416060918729,0.4897167878162544,0.25754503606918544,3.0769576780317345,0.5766427026097652,0.6337471450521079,8.919743128765163,1,a6dafea5b3a4c2e5,0,False,quintic d-offset exceeds maximum_lateral_slope,False,,
DEVELOPMENT,DVE010,R3_LEXICOGRAPHIC_COVERAGE_RESERVE_K12,9,FEASIBILITY_TOP10,LEFT,0.6020874091378093,0.7520874091378094,0.5145810930150512,0.4971684162574945,COMPONENT_C0_NEAR_TO_FAR_F0.25000000,COMPONENT_BOUNDARY_FAMILY,TARGET_PLUS_0.15M,TARGET_OFFSET_FAMILY,NOT_APPLICABLE_DIRECT_DT_DM_FACTOR,SHORT_ENTRY_SHORT_EXIT,0.48278321218374576,0.9600000000000002,1,0.7276416060918729,0.4897167878162544,0.25754503606918544,3.0769576780317345,0.5767077673075189,0.31920177517277226,5.819114815965632,1,109ff1a15e0b2234,0,False,shifted race line exceeds left control steering curvature,False,,
DEVELOPMENT,DVE010,R3_LEXICOGRAPHIC_COVERAGE_RESERVE_K12,10,FEASIBILITY_TOP10,LEFT,0.5702397244933747,0.7702397244933747,0.5145810930150512,0.4971684162574945,PRODUCTION_TARGET_PLUS_0.08M,PRODUCTION_TARGET_FAMILY,TARGET_PLUS_0.20M,TARGET_OFFSET_FAMILY,NOT_APPLICABLE_DIRECT_DT_DM_FACTOR,SHORT_ENTRY_SHORT_EXIT,0.48278321218374576,0.9600000000000002,1,0.7276416060918729,0.4897167878162544,0.25754503606918544,3.0769576780317345,0.5768646169157292,0.6361352055301264,8.974861409132707,1,cc6cc4190125c035,0,False,quintic d-offset exceeds maximum_lateral_slope,False,,
DEVELOPMENT,DVE010,R3_LEXICOGRAPHIC_COVERAGE_RESERVE_K12,11,COVERAGE_RESERVE_TOP2,LEFT,0.6617395076148411,0.8117395076148411,0.5145810930150512,0.4971684162574945,COMPONENT_C0_NEAR_TO_FAR_F0.37500000,COMPONENT_BOUNDARY_FAMILY,TARGET_PLUS_0.15M,TARGET_OFFSET_FAMILY,NOT_APPLICABLE_DIRECT_DT_DM_FACTOR,SHORT_ENTRY_SHORT_EXIT,0.48278321218374576,0.9600000000000002,1,0.7276416060918729,0.4897167878162544,0.25754503606918544,3.0769576780317345,0.5586790049832072,0.05548640587575504,3.008814852363139,1,9ade94ab5f1199df,0,False,quintic d-offset exceeds maximum_lateral_slope,False,,
DEVELOPMENT,DVE010,R3_LEXICOGRAPHIC_COVERAGE_RESERVE_K12,12,COVERAGE_RESERVE_TOP2,LEFT,0.5302397244933748,0.5795901948929993,0.5145810930150512,0.4971684162574945,PRODUCTION_TARGET_PLUS_0.04M,PRODUCTION_TARGET_FAMILY,TO_CORRIDOR_CENTER_3_F0.250,CORRIDOR_INTERPOLATION_FAMILY,NOT_APPLICABLE_DIRECT_DT_DM_FACTOR,SHORT_ENTRY_SHORT_EXIT,0.48278321218374576,0.9600000000000002,1,0.7276416060918729,0.4897167878162544,0.25754503606918544,3.0769576780317345,0.5877304175914964,0.0,3.9000786825205864,1,4b331ec98a6eba3e,0,False,shifted race line exceeds right control steering curvature,False,,
DEVELOPMENT,DVE011,R3_LEXICOGRAPHIC_COVERAGE_RESERVE_K12,1,FEASIBILITY_TOP10,LEFT,0.48634196642734145,0.6363419664273414,0.5145810930150512,0.4971684162574945,COMPONENT_C0_NEAR_TO_FAR_F0.25000000,COMPONENT_BOUNDARY_FAMILY,TARGET_PLUS_0.15M,TARGET_OFFSET_FAMILY,NOT_APPLICABLE_DIRECT_DT_DM_FACTOR,SHORT_ENTRY_SHORT_EXIT,0.3284559552364552,0.9600000000000002,1,0.6504779776182277,0.6440440447635449,0.23844529797146086,2.002049407444506,0.2012914391652375,0.04726514520943925,2.1760954356648243,0,e6373e8e8d372558,0,False,d-offset intersects an inflated static-obstacle box,False,,
DEVELOPMENT,DVE011,R3_LEXICOGRAPHIC_COVERAGE_RESERVE_K12,2,FEASIBILITY_TOP10,LEFT,0.48634196642734145,0.6094439748205062,0.5145810930150512,0.4971684162574945,COMPONENT_C0_NEAR_TO_FAR_F0.25000000,COMPONENT_BOUNDARY_FAMILY,TO_CORRIDOR_CENTER_2_F0.750,CORRIDOR_INTERPOLATION_FAMILY,NOT_APPLICABLE_DIRECT_DT_DM_FACTOR,SHORT_ENTRY_SHORT_EXIT,0.3284559552364552,0.9600000000000002,1,0.6504779776182277,0.6440440447635449,0.23844529797146086,2.002049407444506,0.2228951825236547,0.009141192461852077,2.6181313861038467,0,b244a60328d6802d,0,False,d-offset intersects an inflated static-obstacle box,False,,
DEVELOPMENT,DVE011,R3_LEXICOGRAPHIC_COVERAGE_RESERVE_K12,3,FEASIBILITY_TOP10,LEFT,0.48634196642734145,0.6504779776182277,0.5145810930150512,0.4971684162574945,COMPONENT_C0_NEAR_TO_FAR_F0.25000000,COMPONENT_BOUNDARY_FAMILY,TO_CORRIDOR_CENTER_2_F1.000,CORRIDOR_INTERPOLATION_FAMILY,NOT_APPLICABLE_DIRECT_DT_DM_FACTOR,SHORT_ENTRY_SHORT_EXIT,0.3284559552364552,0.9600000000000002,1,0.6504779776182277,0.6440440447635449,0.23844529797146086,2.002049407444506,0.22542541152592654,0.11003858683519008,2.065807332336841,0,007129a635cfe040,0,False,d-offset intersects an inflated static-obstacle box,False,,
DEVELOPMENT,DVE011,R3_LEXICOGRAPHIC_COVERAGE_RESERVE_K12,4,FEASIBILITY_TOP10,LEFT,0.48634196642734145,0.5863419664273415,0.5145810930150512,0.4971684162574945,COMPONENT_C0_NEAR_TO_FAR_F0.25000000,COMPONENT_BOUNDARY_FAMILY,TARGET_PLUS_0.10M,TARGET_OFFSET_FAMILY,NOT_APPLICABLE_DIRECT_DT_DM_FACTOR,SHORT_ENTRY_SHORT_EXIT,0.3284559552364552,0.9600000000000002,1,0.6504779776182277,0.6440440447635449,0.23844529797146086,2.002049407444506,0.24144993368329037,0.06889048724048319,2.997650123559357,0,4a03269c072123fd,0,False,d-offset intersects an inflated static-obstacle box,False,,
DEVELOPMENT,DVE011,R3_LEXICOGRAPHIC_COVERAGE_RESERVE_K12,5,FEASIBILITY_TOP10,LEFT,0.4468704636296199,0.6504779776182277,0.5145810930150512,0.4971684162574945,COMPONENT_C0_NEAR_TO_FAR_F0.18750000,COMPONENT_BOUNDARY_FAMILY,TO_CORRIDOR_CENTER_2_F1.000,CORRIDOR_INTERPOLATION_FAMILY,NOT_APPLICABLE_DIRECT_DT_DM_FACTOR,SHORT_ENTRY_SHORT_EXIT,0.3284559552364552,0.9600000000000002,1,0.6504779776182277,0.6440440447635449,0.23844529797146086,2.002049407444506,0.24881541943956037,0.39673859871117223,6.328234295413864,0,0b4feccea16b69f5,0,False,d-offset intersects an inflated static-obstacle box,False,,
DEVELOPMENT,DVE011,R3_LEXICOGRAPHIC_COVERAGE_RESERVE_K12,6,FEASIBILITY_TOP10,LEFT,0.4468704636296199,0.6468704636296199,0.5145810930150512,0.4971684162574945,COMPONENT_C0_NEAR_TO_FAR_F0.18750000,COMPONENT_BOUNDARY_FAMILY,TARGET_PLUS_0.20M,TARGET_OFFSET_FAMILY,NOT_APPLICABLE_DIRECT_DT_DM_FACTOR,SHORT_ENTRY_SHORT_EXIT,0.3284559552364552,0.9600000000000002,1,0.6504779776182277,0.6440440447635449,0.23844529797146086,2.002049407444506,0.25013236455308463,0.39375502124623885,6.298481071085813,0,2bb0e573b60e0d5a,0,False,d-offset intersects an inflated static-obstacle box,False,,
DEVELOPMENT,DVE011,R3_LEXICOGRAPHIC_COVERAGE_RESERVE_K12,7,FEASIBILITY_TOP10,LEFT,0.43832383093588556,0.6504779776182277,0.5145810930150512,0.4971684162574945,PRODUCTION_TARGET_PLUS_0.10M,PRODUCTION_TARGET_FAMILY,TO_CORRIDOR_CENTER_2_F1.000,CORRIDOR_INTERPOLATION_FAMILY,NOT_APPLICABLE_DIRECT_DT_DM_FACTOR,SHORT_ENTRY_SHORT_EXIT,0.3284559552364552,0.9600000000000002,1,0.6504779776182277,0.6440440447635449,0.23844529797146086,2.002049407444506,0.25424372075900503,0.6023515580964127,8.104969206044562,0,0ba9c09b2c11b636,0,False,d-offset intersects an inflated static-obstacle box,False,,
DEVELOPMENT,DVE011,R3_LEXICOGRAPHIC_COVERAGE_RESERVE_K12,8,FEASIBILITY_TOP10,LEFT,0.48634196642734145,0.5684099720227845,0.5145810930150512,0.4971684162574945,COMPONENT_C0_NEAR_TO_FAR_F0.25000000,COMPONENT_BOUNDARY_FAMILY,TO_CORRIDOR_CENTER_2_F0.500,CORRIDOR_INTERPOLATION_FAMILY,NOT_APPLICABLE_DIRECT_DT_DM_FACTOR,SHORT_ENTRY_SHORT_EXIT,0.3284559552364552,0.9600000000000002,1,0.6504779776182277,0.6440440447635449,0.23844529797146086,2.002049407444506,0.2558521176584895,0.11519100626500745,3.2920796809540707,0,674220d6b2f211a4,0,False,d-offset intersects an inflated static-obstacle box,False,,
DEVELOPMENT,DVE011,R3_LEXICOGRAPHIC_COVERAGE_RESERVE_K12,9,FEASIBILITY_TOP10,LEFT,0.48634196642734145,0.5663419664273415,0.5145810930150512,0.4971684162574945,COMPONENT_C0_NEAR_TO_FAR_F0.25000000,COMPONENT_BOUNDARY_FAMILY,TARGET_PLUS_0.08M,TARGET_OFFSET_FAMILY,NOT_APPLICABLE_DIRECT_DT_DM_FACTOR,SHORT_ENTRY_SHORT_EXIT,0.3284559552364552,0.9600000000000002,1,0.6504779776182277,0.6440440447635449,0.23844529797146086,2.002049407444506,0.2575130320244677,0.12052393060780542,3.326021249922018,0,edfa8d6586156a5c,0,False,d-offset intersects an inflated static-obstacle box,False,,
DEVELOPMENT,DVE011,R3_LEXICOGRAPHIC_COVERAGE_RESERVE_K12,10,FEASIBILITY_TOP10,LEFT,0.43832383093588556,0.6383238309358856,0.5145810930150512,0.4971684162574945,PRODUCTION_TARGET_PLUS_0.10M,PRODUCTION_TARGET_FAMILY,TARGET_PLUS_0.20M,TARGET_OFFSET_FAMILY,NOT_APPLICABLE_DIRECT_DT_DM_FACTOR,SHORT_ENTRY_SHORT_EXIT,0.3284559552364552,0.9600000000000002,1,0.6504779776182277,0.6440440447635449,0.23844529797146086,2.002049407444506,0.25820790324111936,0.5776263969373368,7.8909564490593604,0,8069e2495e89ff4e,0,False,d-offset intersects an inflated static-obstacle box,False,,
DEVELOPMENT,DVE011,R3_LEXICOGRAPHIC_COVERAGE_RESERVE_K12,11,COVERAGE_RESERVE_TOP2,LEFT,0.48634196642734145,0.6363419664273414,0.5145810930150512,0.4971684162574945,COMPONENT_C0_NEAR_TO_FAR_F0.25000000,COMPONENT_BOUNDARY_FAMILY,TARGET_PLUS_0.15M,TARGET_OFFSET_FAMILY,NOT_APPLICABLE_DIRECT_DT_DM_FACTOR,SHORT_ENTRY_SHORT_EXIT,0.3284559552364552,0.9600000000000002,1,0.6504779776182277,0.6440440447635449,0.23844529797146086,2.002049407444506,0.2012914391652375,0.04726514520943925,2.1760954356648243,0,e6373e8e8d372558,0,False,d-offset intersects an inflated static-obstacle box,False,,
DEVELOPMENT,DVE011,R3_LEXICOGRAPHIC_COVERAGE_RESERVE_K12,12,COVERAGE_RESERVE_TOP2,LEFT,0.48634196642734145,0.6094439748205062,0.5145810930150512,0.4971684162574945,COMPONENT_C0_NEAR_TO_FAR_F0.25000000,COMPONENT_BOUNDARY_FAMILY,TO_CORRIDOR_CENTER_2_F0.750,CORRIDOR_INTERPOLATION_FAMILY,NOT_APPLICABLE_DIRECT_DT_DM_FACTOR,SHORT_ENTRY_SHORT_EXIT,0.3284559552364552,0.9600000000000002,1,0.6504779776182277,0.6440440447635449,0.23844529797146086,2.002049407444506,0.2228951825236547,0.009141192461852077,2.6181313861038467,0,b244a60328d6802d,0,False,d-offset intersects an inflated static-obstacle box,False,,
DEVELOPMENT,DVE012,R3_LEXICOGRAPHIC_COVERAGE_RESERVE_K12,1,FEASIBILITY_TOP10,RIGHT,-0.4058738239266747,-0.4058738239266747,1.310934367577036,7.397546202396385,PRODUCTION_TARGET,PRODUCTION_TARGET_FAMILY,MID_EQUALS_TARGET,EQUAL_TARGET_FAMILY,NOT_APPLICABLE_DIRECT_DT_DM_FACTOR,LONG_ENTRY_LONG_EXIT,-1.1350000000000002,-0.4058738239266747,1,-0.7704369119633374,0.7291261760733255,0.16420911436709762,inf,0.0,0.0,0.016568883442282006,0,083a5571327d60a9,1,True,,False,,
DEVELOPMENT,DVE012,R3_LEXICOGRAPHIC_COVERAGE_RESERVE_K12,2,FEASIBILITY_TOP10,RIGHT,-0.4072664204278204,-0.4072664204278204,1.310934367577036,7.397546202396385,PRODUCTION_TARGET_PLUS_0.01M,PRODUCTION_TARGET_FAMILY,MID_EQUALS_TARGET,EQUAL_TARGET_FAMILY,NOT_APPLICABLE_DIRECT_DT_DM_FACTOR,LONG_ENTRY_LONG_EXIT,-1.1350000000000002,-0.4058738239266747,1,-0.7704369119633374,0.7291261760733255,0.16420911436709762,inf,0.0,0.0,0.01676106577479931,0,d3e6898e82479677,1,True,,False,,
DEVELOPMENT,DVE012,R3_LEXICOGRAPHIC_COVERAGE_RESERVE_K12,3,FEASIBILITY_TOP10,RIGHT,-0.4158738239266747,-0.4158738239266747,1.310934367577036,7.397546202396385,PRODUCTION_TARGET_MINUS_0.01M,PRODUCTION_TARGET_FAMILY,MID_EQUALS_TARGET,EQUAL_TARGET_FAMILY,NOT_APPLICABLE_DIRECT_DT_DM_FACTOR,LONG_ENTRY_LONG_EXIT,-1.1350000000000002,-0.4058738239266747,1,-0.7704369119633374,0.7291261760733255,0.16420911436709762,inf,0.0,0.0,0.017948912275925714,0,01139481dd80d27b,1,True,,False,,
DEVELOPMENT,DVE012,R3_LEXICOGRAPHIC_COVERAGE_RESERVE_K12,4,FEASIBILITY_TOP10,RIGHT,-0.4172664204278204,-0.4172664204278204,1.310934367577036,7.397546202396385,PRODUCTION_TARGET,PRODUCTION_TARGET_FAMILY,MID_EQUALS_TARGET,EQUAL_TARGET_FAMILY,NOT_APPLICABLE_DIRECT_DT_DM_FACTOR,LONG_ENTRY_LONG_EXIT,-1.1350000000000002,-0.4058738239266747,1,-0.7704369119633374,0.7291261760733255,0.16420911436709762,inf,0.0,0.0,0.018141094608444788,0,a0feee5ff0eec82b,1,True,,False,,
DEVELOPMENT,DVE012,R3_LEXICOGRAPHIC_COVERAGE_RESERVE_K12,5,FEASIBILITY_TOP10,RIGHT,-0.4058738239266747,-0.4058738239266747,1.310934367577036,3.94735730932694,PRODUCTION_TARGET,PRODUCTION_TARGET_FAMILY,MID_EQUALS_TARGET,EQUAL_TARGET_FAMILY,NOT_APPLICABLE_DIRECT_DT_DM_FACTOR,LONG_ENTRY_MEDIUM_EXIT,-1.1350000000000002,-0.4058738239266747,1,-0.7704369119633374,0.7291261760733255,0.16420911436709762,inf,0.0,0.0,0.02541541201677305,0,c9592fe79d4433fa,1,True,,True,c9592fe79d4433fa,True
DEVELOPMENT,DVE012,R3_LEXICOGRAPHIC_COVERAGE_RESERVE_K12,6,FEASIBILITY_TOP10,RIGHT,-0.4072664204278204,-0.4072664204278204,1.310934367577036,3.94735730932694,PRODUCTION_TARGET_PLUS_0.01M,PRODUCTION_TARGET_FAMILY,MID_EQUALS_TARGET,EQUAL_TARGET_FAMILY,NOT_APPLICABLE_DIRECT_DT_DM_FACTOR,LONG_ENTRY_MEDIUM_EXIT,-1.1350000000000002,-0.4058738239266747,1,-0.7704369119633374,0.7291261760733255,0.16420911436709762,inf,0.0,0.0,0.025637947735033816,0,6397ac3d00198f8c,1,True,,False,,
DEVELOPMENT,DVE012,R3_LEXICOGRAPHIC_COVERAGE_RESERVE_K12,7,FEASIBILITY_TOP10,RIGHT,-0.4158738239266747,-0.4158738239266747,1.310934367577036,3.94735730932694,PRODUCTION_TARGET_MINUS_0.01M,PRODUCTION_TARGET_FAMILY,MID_EQUALS_TARGET,EQUAL_TARGET_FAMILY,NOT_APPLICABLE_DIRECT_DT_DM_FACTOR,LONG_ENTRY_MEDIUM_EXIT,-1.1350000000000002,-0.4058738239266747,1,-0.7704369119633374,0.7291261760733255,0.16420911436709762,inf,0.0,0.0,0.02701340338096325,0,98082972a5a0330d,1,True,,False,,
DEVELOPMENT,DVE012,R3_LEXICOGRAPHIC_COVERAGE_RESERVE_K12,8,FEASIBILITY_TOP10,RIGHT,-0.4172664204278204,-0.4172664204278204,1.310934367577036,3.94735730932694,PRODUCTION_TARGET,PRODUCTION_TARGET_FAMILY,MID_EQUALS_TARGET,EQUAL_TARGET_FAMILY,NOT_APPLICABLE_DIRECT_DT_DM_FACTOR,LONG_ENTRY_MEDIUM_EXIT,-1.1350000000000002,-0.4058738239266747,1,-0.7704369119633374,0.7291261760733255,0.16420911436709762,inf,0.0,0.0,0.02723593909922225,0,e2fd6866b13bf0c2,1,True,,False,,
DEVELOPMENT,DVE012,R3_LEXICOGRAPHIC_COVERAGE_RESERVE_K12,9,FEASIBILITY_TOP10,RIGHT,-0.4058738239266747,-0.4058738239266747,0.9127577302960436,7.397546202396385,PRODUCTION_TARGET,PRODUCTION_TARGET_FAMILY,MID_EQUALS_TARGET,EQUAL_TARGET_FAMILY,NOT_APPLICABLE_DIRECT_DT_DM_FACTOR,NON_BOUNDED_TRANSITION_ANCHOR,-1.1350000000000002,-0.4058738239266747,1,-0.7704369119633374,0.7291261760733255,0.16420911436709762,inf,0.0,0.0,0.034103419273328904,0,f76aed741a4185ba,1,True,,False,,
DEVELOPMENT,DVE012,R3_LEXICOGRAPHIC_COVERAGE_RESERVE_K12,10,FEASIBILITY_TOP10,RIGHT,-0.4072664204278204,-0.4072664204278204,0.9127577302960436,7.397546202396385,PRODUCTION_TARGET_PLUS_0.01M,PRODUCTION_TARGET_FAMILY,MID_EQUALS_TARGET,EQUAL_TARGET_FAMILY,NOT_APPLICABLE_DIRECT_DT_DM_FACTOR,NON_BOUNDED_TRANSITION_ANCHOR,-1.1350000000000002,-0.4058738239266747,1,-0.7704369119633374,0.7291261760733255,0.16420911436709762,inf,0.0,0.0,0.03452938822296654,0,7279757affb74b61,1,True,,False,,
DEVELOPMENT,DVE012,R3_LEXICOGRAPHIC_COVERAGE_RESERVE_K12,11,COVERAGE_RESERVE_TOP2,RIGHT,-0.4058738239266747,-0.4058738239266747,0.5145810930150512,0.4971684162574945,PRODUCTION_TARGET,PRODUCTION_TARGET_FAMILY,MID_EQUALS_TARGET,EQUAL_TARGET_FAMILY,NOT_APPLICABLE_DIRECT_DT_DM_FACTOR,SHORT_ENTRY_SHORT_EXIT,-1.1350000000000002,-0.4058738239266747,1,-0.7704369119633374,0.7291261760733255,0.16420911436709762,inf,0.0,0.0,1.3836427617562044,0,9ff9c15dbfd8e6fc,0,False,shifted race line exceeds left control steering curvature,False,,
