development_event_id,feature_scope,online_feature_contract,side,ego_d_m,ego_speed_mps,obstacle_start_distance_m,available_entry_distance_m,obstacle_longitudinal_span_m,inflated_obstacle_d_right_m,inflated_obstacle_d_left_m,chosen_side_free_lower_m,chosen_side_free_upper_m,chosen_side_free_width_m,corridor_bottleneck_lower_m,corridor_bottleneck_upper_m,corridor_bottleneck_width_m,corridor_bottleneck_center_m,corridor_bottleneck_station_m,available_merge_exit_distance_m,available_merge_exit_status,reference_curvature_entry_radpm,reference_curvature_obstacle_radpm,reference_curvature_exit_radpm,maximum_abs_reference_curvature_radpm,curvature_sign_change,curvature_pattern,track_width_variation_m,corridor_component_count,corridor_components_json,success_control_selection_hash
DVE040,EVENT_SIDE,PRE_PLANNING_ONLY_NO_VALIDATOR_OR_ORACLE_OUTCOME,LEFT,-0.42773070797098517,0.9947571993883536,0.666398524456195,0.666398524456195,0.16228287312227963,-0.4856331637632218,0.2261569025686936,0.2261569025686936,1.0975000000000001,0.8713430974313066,0.2261569025686936,1.0975000000000001,0.8713430974313066,0.6618284512843469,0.7475399610173348,14.171318602421525,CENSORED_AT_15M_LOOKAHEAD,0.42448542964481484,0.42448542964481484,-0.3719161941511308,0.694169267872928,True,SIGN_CHANGE,1.3125000000000004,1,"[[0.2261569025686936, 1.0975000000000001]]",
SCE001,PILOT_SEEN_DEVELOPMENT_SUCCESS_CONTROL_SIDE,PRE_PLANNING_ONLY_NO_VALIDATOR_OR_ORACLE_OUTCOME,LEFT,-0.5287557189134409,0.0,2.4428332972924367,2.4428332972924367,0.1778893683575289,-0.3949382547424709,0.14695282259450343,0.14695282259450343,0.9725000000000001,0.8255471774054968,0.14695282259450343,0.9725000000000001,0.8255471774054968,0.5597264112972518,2.4750969343371594,12.379277334350034,CENSORED_AT_15M_LOOKAHEAD,0.6636512270917774,0.6636512270917774,2.197970953883655e-16,0.6636512270917774,True,SIGN_CHANGE,1.3325775146484373,1,"[[0.14695282259450343, 0.9600000000000002]]",067cda4dd691c6e47b5fa5638ee6815ec82810d5863a7b3ae9344f2bc1a7a9d7
SCE002,PILOT_SEEN_DEVELOPMENT_SUCCESS_CONTROL_SIDE,PRE_PLANNING_ONLY_NO_VALIDATOR_OR_ORACLE_OUTCOME,LEFT,0.1866454068777786,0.0,0.09892970713601024,0.09892970713601024,0.2342583111044796,-0.5608157329002084,0.14449251336268754,0.14449251336268754,0.8099999999999999,0.6655074866373124,0.14449251336268754,0.8099999999999999,0.6655074866373124,0.47724625668134374,0.21069029372034898,14.66681198175951,CENSORED_AT_15M_LOOKAHEAD,9.890869292476419e-16,9.890869292476419e-16,-0.27100482576130047,0.6410749943005153,True,SIGN_CHANGE,1.2500000000000004,1,"[[0.14449251336268754, 0.8099999999999999]]",0686c7a8eba8fe6ca2749a02f76bba10a4c78c850433ba71aca73f55bb4a55d3
SCE003,PILOT_SEEN_DEVELOPMENT_SUCCESS_CONTROL_SIDE,PRE_PLANNING_ONLY_NO_VALIDATOR_OR_ORACLE_OUTCOME,RIGHT,-0.04551557376554856,3.9832227954982926,2.8192631167908457,2.8192631167908457,0.22383851142078903,-0.5371544799026151,0.062129326469380824,-0.6475,-0.5371544799026151,0.11034552009738485,-0.6475,-0.5371544799026151,0.11034552009738485,-0.5923272399513075,2.9311823725012403,11.956898371788366,CENSORED_AT_15M_LOOKAHEAD,0.6636512270917774,0.6636512270917774,-1.3187825723301746e-15,0.6636512270917774,True,SIGN_CHANGE,1.3325775146484373,1,"[[-0.6475, -0.5371544799026151]]",07af2bb9f970afd6084a746d47c81377c48919ab499ae0c5e4810c7f16798bfa
SCE003,PILOT_SEEN_DEVELOPMENT_SUCCESS_CONTROL_SIDE,PRE_PLANNING_ONLY_NO_VALIDATOR_OR_ORACLE_OUTCOME,LEFT,-0.04551557376554856,3.9832227954982926,2.8192631167908457,2.8192631167908457,0.22383851142078903,-0.5371544799026151,0.062129326469380824,0.062129326469380824,0.9725000000000001,0.9103706735306193,0.062129326469380824,0.9725000000000001,0.9103706735306193,0.5173146632346904,2.9311823725012403,11.956898371788366,CENSORED_AT_15M_LOOKAHEAD,0.6636512270917774,0.6636512270917774,-1.3187825723301746e-15,0.6636512270917774,True,SIGN_CHANGE,1.3325775146484373,1,"[[0.062129326469380824, 0.9725000000000001]]",07af2bb9f970afd6084a746d47c81377c48919ab499ae0c5e4810c7f16798bfa
SCE004,PILOT_SEEN_DEVELOPMENT_SUCCESS_CONTROL_SIDE,PRE_PLANNING_ONLY_NO_VALIDATOR_OR_ORACLE_OUTCOME,RIGHT,-1.101515140122332,0.0,2.150352901195891,2.150352901195891,0.16002887763671225,-0.10378478237845135,1.3124501382784042,-0.3975,-0.10378478237845135,0.2937152176215487,-0.3725,-0.10378478237845135,0.26871521762154865,-0.23814239118922567,2.302137448962622,12.689618221167397,CENSORED_AT_15M_LOOKAHEAD,0.4142614494128863,0.4142614494128863,0.11502152821996486,0.694169267872928,True,SIGN_CHANGE,1.3125000000000004,1,"[[-0.3725, -0.10378478237845135]]",09e8fbc5885fe873a4e1f4a47f9f18e3ca8d0c074a52681ce3fe6116efce8139
SCE005,PILOT_SEEN_DEVELOPMENT_SUCCESS_CONTROL_SIDE,PRE_PLANNING_ONLY_NO_VALIDATOR_OR_ORACLE_OUTCOME,LEFT,0.09378088734795564,3.5314946276209565,2.7080752874216802,2.7080752874216802,0.5184189216029154,-0.9335676346492976,0.15828320265731108,0.15828320265731108,0.785,0.6267167973426889,0.15828320265731108,0.785,0.6267167973426889,0.47164160132865557,2.8034373971720807,1.2001125621808768,TO_NEXT_VISIBLE_OBSTACLE,3.736550621602234e-15,-4.1761448123789126e-15,-2.1979709538836268e-16,4.1761448123789126e-15,False,NEAR_ZERO,0.050000000000000266,1,"[[0.15828320265731108, 0.785]]",0a687a0323a802b25dec8b79da676c4a379f5321d8faf96444bf5336066e00b5
SCE006,PILOT_SEEN_DEVELOPMENT_SUCCESS_CONTROL_SIDE,PRE_PLANNING_ONLY_NO_VALIDATOR_OR_ORACLE_OUTCOME,RIGHT,-0.05878429871247528,2.7220097205299796,3.1710248115554913,3.1710248115554913,0.21932179448351974,-0.31084147248674293,0.3537823887517023,-0.86,-0.31084147248674293,0.5491585275132571,-0.86,-0.31084147248674293,0.5491585275132571,-0.5854207362433714,3.280685708797251,11.60965339396099,CENSORED_AT_15M_LOOKAHEAD,0.2774774331603031,0.25816524610154745,2.6375651446603694e-15,0.30429655648995757,True,SIGN_CHANGE,1.3874999999999997,1,"[[-0.5225, -0.31084147248674293]]",0c4f52b9314330b174775980a04a0ca7d510bc7e310a4c99708d81db0ff55c37
SCE006,PILOT_SEEN_DEVELOPMENT_SUCCESS_CONTROL_SIDE,PRE_PLANNING_ONLY_NO_VALIDATOR_OR_ORACLE_OUTCOME,LEFT,-0.05878429871247528,2.7220097205299796,3.1710248115554913,3.1710248115554913,0.21932179448351974,-0.31084147248674293,0.3537823887517023,0.3537823887517023,1.1225,0.7687176112482977,0.3537823887517023,1.1225,0.7687176112482977,0.7381411943758511,3.280685708797251,11.60965339396099,CENSORED_AT_15M_LOOKAHEAD,0.2774774331603031,0.25816524610154745,2.6375651446603694e-15,0.30429655648995757,True,SIGN_CHANGE,1.3874999999999997,1,"[[0.3537823887517023, 1.1225]]",0c4f52b9314330b174775980a04a0ca7d510bc7e310a4c99708d81db0ff55c37
SCE007,PILOT_SEEN_DEVELOPMENT_SUCCESS_CONTROL_SIDE,PRE_PLANNING_ONLY_NO_VALIDATOR_OR_ORACLE_OUTCOME,RIGHT,-0.20639844987179395,2.729872523173379,1.8921172191741096,1.8921172191741096,0.16198631377737827,-0.524633016920255,0.16974513453712126,-0.66,-0.524633016920255,0.13536698307974504,-0.66,-0.524633016920255,0.13536698307974504,-0.5923165084601275,1.9731103760627988,12.945896467048513,CENSORED_AT_15M_LOOKAHEAD,0.605537730392042,0.605537730392042,-7.692898338592759e-16,0.605537730392042,True,SIGN_CHANGE,1.3375,1,"[[-0.66, -0.524633016920255]]",014a72df372725202729032c594fb50970030a4ce98e63b321a0f3e261047aff
SCE007,PILOT_SEEN_DEVELOPMENT_SUCCESS_CONTROL_SIDE,PRE_PLANNING_ONLY_NO_VALIDATOR_OR_ORACLE_OUTCOME,LEFT,-0.20639844987179395,2.729872523173379,1.8921172191741096,1.8921172191741096,0.16198631377737827,-0.524633016920255,0.16974513453712126,0.16974513453712126,0.9600000000000002,0.7902548654628789,0.16974513453712126,0.9600000000000002,0.7902548654628789,0.5648725672685607,1.9731103760627988,12.945896467048513,CENSORED_AT_15M_LOOKAHEAD,0.605537730392042,0.605537730392042,-7.692898338592759e-16,0.605537730392042,True,SIGN_CHANGE,1.3375,1,"[[0.16974513453712126, 0.9600000000000002]]",014a72df372725202729032c594fb50970030a4ce98e63b321a0f3e261047aff
SCE008,PILOT_SEEN_DEVELOPMENT_SUCCESS_CONTROL_SIDE,PRE_PLANNING_ONLY_NO_VALIDATOR_OR_ORACLE_OUTCOME,LEFT,-0.02668765403514272,0.0,-0.41567698528245844,0.0,0.9077591620412093,-1.1701786827502234,0.07393547522479427,0.07393547522479427,0.9850000000000001,0.9110645247752058,0.07393547522479427,0.9725000000000001,0.8985645247752059,0.5232177376123972,0.0,1.6468243517851888,TO_NEXT_VISIBLE_OBSTACLE,0.659405264656562,0.6926792346629709,0.29185193577797297,0.6926792346629709,False,POSITIVE,0.3125,1,"[[0.07393547522479427, 0.9600000000000002]]",01b99e63c966ab7998e9df80104dddcd7a3f1012fbe55e72cd05894bf2c4bf19
SCE009,PILOT_SEEN_DEVELOPMENT_SUCCESS_CONTROL_SIDE,PRE_PLANNING_ONLY_NO_VALIDATOR_OR_ORACLE_OUTCOME,LEFT,0.26772662167147504,0.0,7.583042311540609,7.583042311540609,0.46123844809794434,-0.9259360291515042,0.028338549236189392,0.028338549236189392,0.6475,0.6191614507638106,0.028338549236189392,0.6475,0.6191614507638106,0.3379192746180947,7.808446586427188,6.9557192403614465,CENSORED_AT_15M_LOOKAHEAD,1.318782572330187e-14,-3.077159335437147e-15,0.25816524610154745,0.6926792346629709,True,SIGN_CHANGE,0.7625,1,"[[0.028338549236189392, 0.6475]]",01de31638680c6e328c5fed13c1a6a6eb93f869150eec32a0abee5f078852deb
SCE010,PILOT_SEEN_DEVELOPMENT_SUCCESS_CONTROL_SIDE,PRE_PLANNING_ONLY_NO_VALIDATOR_OR_ORACLE_OUTCOME,RIGHT,0.7786418675685595,0.0,2.2992092506196222,2.2992092506196222,0.7474539957414521,-0.1550152482637479,0.442407046439809,-0.86,-0.1550152482637479,0.7049847517362521,-0.8475,-0.1550152482637479,0.6924847517362521,-0.501257624131874,2.8415772426045223,6.524543359827547,TO_NEXT_VISIBLE_OBSTACLE,-0.45889352187350607,-0.5167799623791525,-0.4079624607697602,0.694169267872928,True,SIGN_CHANGE,1.3125000000000002,1,"[[-0.785, -0.1550152482637479]]",0281ea755885c2b5f08f8983483f3fc4cd15c05fe641e7f5e9562573e8d8be01
SCE010,PILOT_SEEN_DEVELOPMENT_SUCCESS_CONTROL_SIDE,PRE_PLANNING_ONLY_NO_VALIDATOR_OR_ORACLE_OUTCOME,LEFT,0.7786418675685595,0.0,2.2992092506196222,2.2992092506196222,0.7474539957414521,-0.1550152482637479,0.442407046439809,0.442407046439809,0.86,0.417592953560191,0.442407046439809,0.5725,0.13009295356019102,0.5074535232199044,2.340842878345324,6.524543359827547,TO_NEXT_VISIBLE_OBSTACLE,-0.45889352187350607,-0.5167799623791525,-0.4079624607697602,0.694169267872928,True,SIGN_CHANGE,1.3125000000000002,1,"[[0.442407046439809, 0.5725]]",0281ea755885c2b5f08f8983483f3fc4cd15c05fe641e7f5e9562573e8d8be01
SCE011,PILOT_SEEN_DEVELOPMENT_SUCCESS_CONTROL_SIDE,PRE_PLANNING_ONLY_NO_VALIDATOR_OR_ORACLE_OUTCOME,LEFT,0.27334801266380304,0.0,7.550654616282948,7.550654616282948,0.4319692387229992,-0.9170754444291591,0.028338549236189392,0.028338549236189392,0.6475,0.6191614507638106,0.028338549236189392,0.6475,0.6191614507638106,0.3379192746180947,7.746789681794581,7.017376144994053,CENSORED_AT_15M_LOOKAHEAD,1.318782572330187e-14,-3.077159335437147e-15,0.25816524610154745,0.6926792346629709,True,SIGN_CHANGE,0.7625,1,"[[0.028338549236189392, 0.6475]]",02c87b308f7c8dd812ab892ffbd7c9f2e04ce21ceaa98c49f74f8950a8951f4f
SCE012,PILOT_SEEN_DEVELOPMENT_SUCCESS_CONTROL_SIDE,PRE_PLANNING_ONLY_NO_VALIDATOR_OR_ORACLE_OUTCOME,RIGHT,0.7876154256371788,0.0,2.2843114444631603,2.2843114444631603,0.7474539957414521,-0.1550152482637479,0.442407046439809,-0.86,-0.1550152482637479,0.7049847517362521,-0.8475,-0.1550152482637479,0.6924847517362521,-0.501257624131874,2.8266794364480603,6.543294657214133,TO_NEXT_VISIBLE_OBSTACLE,-0.45889352187350607,-0.5167799623791525,-0.4079624607697602,0.694169267872928,True,SIGN_CHANGE,1.3125000000000002,1,"[[-0.785, -0.1550152482637479]]",03186ce8a1073c0f490b814d0f4f48a88233202842701ae3c2e5e018ceeb021a
SCE012,PILOT_SEEN_DEVELOPMENT_SUCCESS_CONTROL_SIDE,PRE_PLANNING_ONLY_NO_VALIDATOR_OR_ORACLE_OUTCOME,LEFT,0.7876154256371788,0.0,2.2843114444631603,2.2843114444631603,0.7474539957414521,-0.1550152482637479,0.442407046439809,0.442407046439809,0.86,0.417592953560191,0.442407046439809,0.5725,0.13009295356019102,0.5074535232199044,2.325945072188862,6.543294657214133,TO_NEXT_VISIBLE_OBSTACLE,-0.45889352187350607,-0.5167799623791525,-0.4079624607697602,0.694169267872928,True,SIGN_CHANGE,1.3125000000000002,1,"[[0.442407046439809, 0.5725]]",03186ce8a1073c0f490b814d0f4f48a88233202842701ae3c2e5e018ceeb021a
SCE013,PILOT_SEEN_DEVELOPMENT_SUCCESS_CONTROL_SIDE,PRE_PLANNING_ONLY_NO_VALIDATOR_OR_ORACLE_OUTCOME,RIGHT,0.008695683220081038,3.283572052336866,5.225981029944386,5.225981029944386,0.1011898466450134,-0.5146523950339973,0.16568589915747844,-0.6224999999999999,-0.5146523950339973,0.10784760496600265,-0.6224999999999999,-0.5146523950339973,0.10784760496600265,-0.5685761975169986,5.276575953266892,9.672829123410601,CENSORED_AT_15M_LOOKAHEAD,-0.21318306150775262,-0.21318306150775262,0.29185193577797297,0.6926792346629709,True,SIGN_CHANGE,0.8250000000000002,1,"[[-0.6224999999999999, -0.5146523950339973]]",01825c666baff33f05f71381310cf6cce015d77328d5c1aac8d5aaf0c6498aa7
SCE013,PILOT_SEEN_DEVELOPMENT_SUCCESS_CONTROL_SIDE,PRE_PLANNING_ONLY_NO_VALIDATOR_OR_ORACLE_OUTCOME,LEFT,0.008695683220081038,3.283572052336866,5.225981029944386,5.225981029944386,0.1011898466450134,-0.5146523950339973,0.16568589915747844,0.16568589915747844,0.6975,0.5318141008425216,0.16568589915747844,0.6975,0.5318141008425216,0.4315929495787392,5.276575953266892,9.672829123410601,CENSORED_AT_15M_LOOKAHEAD,-0.21318306150775262,-0.21318306150775262,0.29185193577797297,0.6926792346629709,True,SIGN_CHANGE,0.8250000000000002,1,"[[0.16568589915747844, 0.6849999999999999]]",01825c666baff33f05f71381310cf6cce015d77328d5c1aac8d5aaf0c6498aa7
SCE014,PILOT_SEEN_DEVELOPMENT_SUCCESS_CONTROL_SIDE,PRE_PLANNING_ONLY_NO_VALIDATOR_OR_ORACLE_OUTCOME,LEFT,0.07172121724501614,0.28886751773779906,2.357138802542732,2.357138802542732,1.1010404390104753,-1.7579493381893154,0.03855890055593597,0.03855890055593597,0.86,0.821441099444064,0.03855890055593597,0.8475,0.808941099444064,0.44302945027796803,3.036022723984125,11.541820758446793,CENSORED_AT_15M_LOOKAHEAD,0.47927416490779295,0.4491012925414909,0.288844052965166,0.6410749943005153,True,SIGN_CHANGE,1.2500000000000004,1,"[[0.03855890055593597, 0.8475]]",02360ce293d3bd70613436593ad749d90664209c424c1e1820ced395d4e7d9a7
SCE015,PILOT_SEEN_DEVELOPMENT_SUCCESS_CONTROL_SIDE,PRE_PLANNING_ONLY_NO_VALIDATOR_OR_ORACLE_OUTCOME,RIGHT,0.12862998179783217,0.0,5.724471590579485,5.724471590579485,0.2677024352782631,-0.6571812293772784,0.09158014515235072,-0.8475,-0.6571812293772784,0.19031877062272162,-0.8475,-0.6571812293772784,0.19031877062272162,-0.7523406146886392,5.810227834295816,9.007825974142252,CENSORED_AT_15M_LOOKAHEAD,-3.4068549785196576e-15,-3.4068549785196576e-15,-2.1979709538836268e-16,4.1761448123789126e-15,False,NEAR_ZERO,1.4374999999999998,1,"[[-0.8475, -0.6571812293772784]]",027f3bbc0de2c37e2bf42a4f0f8fe66c4b13af3563c4e369c73399d7101727a8
SCE015,PILOT_SEEN_DEVELOPMENT_SUCCESS_CONTROL_SIDE,PRE_PLANNING_ONLY_NO_VALIDATOR_OR_ORACLE_OUTCOME,LEFT,0.12862998179783217,0.0,5.724471590579485,5.724471590579485,0.2677024352782631,-0.6571812293772784,0.09158014515235072,0.09158014515235072,1.0350000000000001,0.9434198548476495,0.09158014515235072,1.0350000000000001,0.9434198548476495,0.5632900725761755,5.810227834295816,9.007825974142252,CENSORED_AT_15M_LOOKAHEAD,-3.4068549785196576e-15,-3.4068549785196576e-15,-2.1979709538836268e-16,4.1761448123789126e-15,False,NEAR_ZERO,1.4374999999999998,1,"[[0.09158014515235072, 0.9975]]",027f3bbc0de2c37e2bf42a4f0f8fe66c4b13af3563c4e369c73399d7101727a8
SCE016,PILOT_SEEN_DEVELOPMENT_SUCCESS_CONTROL_SIDE,PRE_PLANNING_ONLY_NO_VALIDATOR_OR_ORACLE_OUTCOME,RIGHT,-0.3200898651744452,0.0,0.10018151137580134,0.10018151137580134,0.49323306423263347,-0.3272784769238061,0.6798458202122615,-0.8099999999999999,-0.3272784769238061,0.4827215230761938,-0.735,-0.3272784769238061,0.40772152307619386,-0.531139238461903,0.11848848075916862,14.406585424391565,CENSORED_AT_15M_LOOKAHEAD,-0.05429705466428342,-0.17735535261654012,0.3079236086367514,0.694169267872928,True,SIGN_CHANGE,1.35,1,"[[-0.735, -0.3272784769238061]]",02acd4d004674ecba05d85b2392ca558ba5bd4f63dccd5347fc7b4d98313291d
SCE017,PILOT_SEEN_DEVELOPMENT_SUCCESS_CONTROL_SIDE,PRE_PLANNING_ONLY_NO_VALIDATOR_OR_ORACLE_OUTCOME,RIGHT,-0.07437721040801339,3.9018519361274313,2.431295192719128,2.431295192719128,0.22268112423747866,-0.003908060497160248,0.6289569429140269,-0.66,-0.003908060497160248,0.6560919395028397,-0.66,-0.003908060497160248,0.6560919395028397,-0.33195403024858017,2.5426357548378675,12.346023683043393,CENSORED_AT_15M_LOOKAHEAD,0.6636512270917774,0.605537730392042,2.197970953883655e-16,0.605537730392042,True,SIGN_CHANGE,1.3375,1,"[[-0.6475, -0.003908060497160248]]",02cc301a5af2ea6d60d3f46dd25e97ea5f14615008a390a4faab6379680c47b6
SCE018,PILOT_SEEN_DEVELOPMENT_SUCCESS_CONTROL_SIDE,PRE_PLANNING_ONLY_NO_VALIDATOR_OR_ORACLE_OUTCOME,RIGHT,0.07470891248430264,0.0,9.056230335557636,9.056230335557636,0.1445209229119513,-0.6215524880293584,0.15702428412572464,-0.7725,-0.6215524880293584,0.1509475119706416,-0.7725,-0.6215524880293584,0.1509475119706416,-0.6970262440146792,9.128490797013612,5.799248741530413,CENSORED_AT_15M_LOOKAHEAD,0.47927416490779295,0.47927416490779295,0.512420306965519,0.6410749943005153,False,POSITIVE,1.1125000000000003,1,"[[-0.7725, -0.6215524880293584]]",02d69954de6e2bceb6754d6c92439bb4ce798c133d813674c7d1bf33776efea7
SCE018,PILOT_SEEN_DEVELOPMENT_SUCCESS_CONTROL_SIDE,PRE_PLANNING_ONLY_NO_VALIDATOR_OR_ORACLE_OUTCOME,LEFT,0.07470891248430264,0.0,9.056230335557636,9.056230335557636,0.1445209229119513,-0.6215524880293584,0.15702428412572464,0.15702428412572464,0.8975000000000001,0.7404757158742754,0.15702428412572464,0.8975000000000001,0.7404757158742754,0.5272621420628624,9.128490797013612,5.799248741530413,CENSORED_AT_15M_LOOKAHEAD,0.47927416490779295,0.47927416490779295,0.512420306965519,0.6410749943005153,False,POSITIVE,1.1125000000000003,1,"[[0.15702428412572464, 0.8724999999999999]]",02d69954de6e2bceb6754d6c92439bb4ce798c133d813674c7d1bf33776efea7
