dataset_role,development_oracle_selected,split_seed,split_algorithm_version,split_uses_oracle_outcomes,source_eligible_manifest_sha256,rank,episode_id,bag,elapsed_s,ros_time_ns,callback_sequence,evaluation_sequence,evaluation_role,clearance_pass,episode_offset_callbacks,ego_s_m,ego_d_m,ego_speed_mps,waypoint0_footprint_margin_m,waypoint0_footprint_margin_min_m,waypoint0_valid_returned_candidate_count,returned_candidate_count_with_waypoint0,production_constructed_candidate_count,production_returned_candidate_count,production_hard_valid_count,lifecycle_state,lifecycle_owner,safe_stop,safe_stop_active_previous_callback,fallback_reason,invalidation_reason,obstacle_count,obstacle_summary,input_snapshot_id,ego_snapshot_id,obstacle_snapshot_id,reference_snapshot_id,source_stamp_ns,obstacle_sequence,source_epoch,reference_generation,candidate_lineage_exact,candidate_path_digest_count,generator_stages,templates,first_failure_distribution,localization_label,localization_temporal_coverage,localization_join_offset_ms,pose_sample_gap_ms,distance_jump_m,unwrapped_dyaw_rad,backward_s_jump_m,abs_d_jump_m,localization_max_empirical_percentile,before_safe_stop_or_boundary_degradation,episode_start_before_preexisting_safe_stop_or_boundary_degradation,plan_evaluation_precedes_same_callback_fallback,exact_input_lineage_verification,obstacle_side_bin,obstacle_count_bin,obstacle_max_width_m,obstacle_width_bin,ego_speed_bin,reference_curvature_radpm,reference_curvature_abs_bin,reference_curvature_sign_bin,lifecycle_context_bin,pilot_event_id,development_event_id,selection_rank,selection_uses_oracle_outcomes
DEVELOPMENT,True,p3_mapping_research_corpus_v1_seed_20260830,episode_iterative_stratification_v1,False,257577c116eb07064e5a3cc367b660a9eee4f5f26460b3582af2afc7205145b0,147,rosbag2_2026_08_24-19_00_30__EP0066,rosbag2_2026_08_24-19_00_30,550.800105388,1787566180940278362,19637,1,PLAN_PRIMARY,STRICT,0,1.0085856107001545,0.06940892621532278,0,0.6123664716537465,0.6123664716537465,2,2,2,2,0,IDLE,P0_BACKUP_ONLY,True,True,SAFE_STOP_AUTHORITY,,5,"[{""d_center"":0.08349249966339685,""d_left"":0.09845595523645521,""d_right"":0.06795640053646597,""id"":79,""is_static"":true,""is_visible"":true,""s_center"":1.2470309086716154,""s_end"":1.2555927932897812,""s_start"":1.2384690240534495},{""d_center"":-0.47078437436142156,""d_left"":-0.380057558486973,""d_right"":-0.5605843957442487,""id"":85,""is_static"":true,""is_visible"":true,""s_center"":1.4351621449968732,""s_end"":1.5714726804801606,""s_start"":1.2988516095135858},{""d_center"":-0.989221951307652,""d_left"":-0.9365638061226426,""d_right"":-1.0425656761380095,""id"":91,""is_static"":true,""is_visible"":false,""s_center"":5.358679962468835,""s_end"":5.462612584848341,""s_start"":5.254747340089328},{""d_center"":-0.1273700105922568,""d_left"":0.1080114102383119,""d_right"":-0.3627514314228266,""id"":79,""is_static"":true,""is_visible"":true,""s_center"":4.009852738244528,""s_end"":4.25204246256994,""s_start"":3.7676630139191163},{""d_center"":-0.3330536987024025,""d_left"":-0.17227601056002093,""d_right"":-0.494373500317304,""id"":94,""is_static"":true,""is_visible"":true,""s_center"":3.1775498020275714,""s_end"":3.3444645859104822,""s_start"":3.0106350181446606}]",input_7a0606942b1aa59e,ego_7d95c0e82a9e5cf8,obs_8a7b8cac981f56cd,ref_3f5d487564f4ee3d,1787566180889193555,7377,2,1,True,2,"{""M1"": 2}","{""ZERO_BOUNDARY_SHORT"": 1, ""ZERO_BOUNDARY_SPAN"": 1}","{""d-offset intersects an inflated static-obstacle box"": 2}",LOC_UNKNOWN,ACCEPTABLE_NOT_A_QUALITY_LABEL,8.887936000000002,29.980006,0.00705938767789287,-0.0014815524559577131,0.005934591850111914,0.0037823715139797404,0.9265693768820941,False,False,True,PASS_IDS_AND_CANDIDATE_DIGEST_SET,MIXED_OR_CENTER,THREE_PLUS,0.4707628416611385,MEDIUM,STOPPED,0.6926792346629709,MEDIUM,POSITIVE,IDLE__P0_BACKUP_ONLY,,DVE011,11,False
DEVELOPMENT,True,p3_mapping_research_corpus_v1_seed_20260830,episode_iterative_stratification_v1,False,257577c116eb07064e5a3cc367b660a9eee4f5f26460b3582af2afc7205145b0,19,rosbag2_2026_08_24-19_00_30__EP0032,rosbag2_2026_08_24-19_00_30,502.350083951,1787566132490256925,17797,1,PLAN_PRIMARY,STRICT,0,4.870954741048375,-0.3014258724217154,0,0.586987669159572,0.5566750115961284,24,24,30,24,0,IDLE,P0_BACKUP_ONLY,True,True,SAFE_STOP_AUTHORITY,,1,"[{""d_center"":-0.167792273530741,""d_left"":-0.15977152566588007,""d_right"":-0.17587382392667472,""id"":56,""is_static"":true,""is_visible"":true,""s_center"":5.0351638554154725,""s_end"":5.044019262907858,""s_start"":5.026308447923087}]",input_4035b9762e1920e7,ego_785617080d8afa27,obs_751927fce06197ef,ref_3f5d487564f4ee3d,1787566132458579716,5730,2,1,True,30,"{""M0_V1"": 6, ""M1"": 24}","{""FROZEN_V1_CURVATURE_CONTINUITY"": 6, ""NEAR_BISECTED"": 21, ""NEAR_LONG"": 1, ""ZERO_BOUNDARY_SHORT"": 1, ""ZERO_BOUNDARY_SPAN"": 1}","{""footprint_track_bound"": 26, ""shifted race line exceeds left control steering curvature"": 4}",LOC_UNKNOWN,ACCEPTABLE_NOT_A_QUALITY_LABEL,-12.899271,19.174116,0.000730819402097386,-6.6785929366181e-05,0.0,0.0007297325152578749,0.6684618948343757,False,False,True,PASS_IDS_AND_CANDIDATE_DIGEST_SET,RIGHT,ONE,0.01610229826079465,NARROW,STOPPED,0.24607367480059747,LOW,POSITIVE,IDLE__P0_BACKUP_ONLY,,DVE012,12,False
DEVELOPMENT,True,p3_mapping_research_corpus_v1_seed_20260830,episode_iterative_stratification_v1,False,257577c116eb07064e5a3cc367b660a9eee4f5f26460b3582af2afc7205145b0,72,rosbag2_2026_08_24-19_00_30__EP0011,rosbag2_2026_08_24-19_00_30,432.890075117,1787566063030248091,15317,1,PLAN_PRIMARY,STRICT,0,16.9414585510836,-0.012465254150380162,0,0.5761389906024461,0.5563441745656695,4,4,4,4,0,IDLE,P0_BACKUP_ONLY,True,True,SAFE_STOP_AUTHORITY,,1,"[{""d_center"":-0.051754650927827925,""d_left"":0.329409077595664,""d_right"":-0.43291837945131995,""id"":75,""is_static"":true,""is_visible"":true,""s_center"":17.32773703890728,""s_end"":17.76813379710197,""s_start"":16.88734028071259}]",input_3e3ea10d7a0a3850,ego_0714c08f573ad8fb,obs_350b0082df3a7ced,ref_3f5d487564f4ee3d,1787566062989314530,3671,2,1,True,4,"{""M1"": 4}","{""ZERO_BOUNDARY_SHORT"": 2, ""ZERO_BOUNDARY_SPAN"": 2}","{""d-offset intersects an inflated static-obstacle box"": 4}",LOC_UNKNOWN,ACCEPTABLE_NOT_A_QUALITY_LABEL,9.407594999999999,30.327357,0.002857247389829452,-1.4831742164878035e-05,0.0017424337748686014,0.002264461787464424,0.7856439657169331,False,False,True,PASS_IDS_AND_CANDIDATE_DIGEST_SET,RIGHT,ONE,0.762327457046984,WIDE,STOPPED,7.692898338592898e-16,LOW,NEAR_ZERO,IDLE__P0_BACKUP_ONLY,,DVE013,13,False
DEVELOPMENT,True,p3_mapping_research_corpus_v1_seed_20260830,episode_iterative_stratification_v1,False,257577c116eb07064e5a3cc367b660a9eee4f5f26460b3582af2afc7205145b0,12,rosbag2_2026_08_24-19_24_17__EP0069,rosbag2_2026_08_24-19_24_17,724.130108493,1787567781870642778,28107,1,PLAN_PRIMARY,STRICT,0,5.945891771305087,-0.2613767724649473,0,0.4850571336319434,0.4128369877150501,3,3,9,3,0,IDLE,P0_BACKUP_ONLY,True,True,SAFE_STOP_AUTHORITY,,1,"[{""d_center"":-0.13577472228926754,""d_left"":-0.13095112373426657,""d_right"":-0.14068151566060735,""id"":145,""is_static"":true,""is_visible"":true,""s_center"":6.11394983109324,""s_end"":6.121372848120991,""s_start"":6.106526814065489}]",input_17d5ab52e7357889,ego_a0510f98e9e50943,obs_5960d55e739a2823,ref_3f5d487564f4ee3d,1787567781843903201,15626,2,1,True,9,"{""M0_V1"": 6, ""M1"": 3}","{""FROZEN_V1_CURVATURE_CONTINUITY"": 6, ""NEAR_LONG"": 1, ""ZERO_BOUNDARY_SHORT"": 1, ""ZERO_BOUNDARY_SPAN"": 1}","{""footprint_track_bound"": 2, ""quintic d-offset exceeds maximum_lateral_slope"": 2, ""shifted race line exceeds left control steering curvature"": 2, ""shifted race line exceeds right control steering curvature"": 3}",LOC_UNKNOWN,ACCEPTABLE_NOT_A_QUALITY_LABEL,-5.783719,19.700514,0.00037125205150901486,1.3066920290571991e-05,0.0,0.00018869657805076212,0.6477769824226517,False,False,True,PASS_IDS_AND_CANDIDATE_DIGEST_SET,RIGHT,ONE,0.009730391926340787,NARROW,STOPPED,0.30429655648995757,MEDIUM,POSITIVE,IDLE__P0_BACKUP_ONLY,,DVE014,14,False
DEVELOPMENT,True,p3_mapping_research_corpus_v1_seed_20260830,episode_iterative_stratification_v1,False,257577c116eb07064e5a3cc367b660a9eee4f5f26460b3582af2afc7205145b0,132,rosbag2_2026_08_24-19_24_17__EP0033,rosbag2_2026_08_24-19_24_17,451.360084483,1787567509100618768,17738,1,PLAN_PRIMARY,STRICT,0,1.6025152759605137,-0.3662871642814325,0,0.3304946593727915,0.3304946593727915,2,2,2,2,0,IDLE,P0_BACKUP_ONLY,True,True,SAFE_STOP_AUTHORITY,,1,"[{""d_center"":-0.06626040648422879,""d_left"":-0.031343917152148695,""d_right"":-0.10559383557115959,""id"":17,""is_static"":true,""is_visible"":true,""s_center"":1.7302393728138807,""s_end"":1.8226665409158598,""s_start"":1.6378122047119017}]",input_ddc7505b9aadb26d,ego_9f2d452de9a10016,obs_f239c2917f0ce8da,ref_3f5d487564f4ee3d,1787567509049316322,7845,2,1,True,2,"{""M1"": 2}","{""ZERO_BOUNDARY_SHORT"": 1, ""ZERO_BOUNDARY_SPAN"": 1}","{""shifted race line exceeds left control steering curvature"": 2}",LOC_UNKNOWN,ACCEPTABLE_NOT_A_QUALITY_LABEL,0.801562,19.759512,0.007071549085667535,-0.0032453156368673626,0.0040335126696378065,0.005193948867207199,0.909488586653941,False,False,True,PASS_IDS_AND_CANDIDATE_DIGEST_SET,RIGHT,ONE,0.0742499184190109,NARROW,STOPPED,0.605537730392042,MEDIUM,POSITIVE,IDLE__P0_BACKUP_ONLY,,DVE015,15,False
DEVELOPMENT,True,p3_mapping_research_corpus_v1_seed_20260830,episode_iterative_stratification_v1,False,257577c116eb07064e5a3cc367b660a9eee4f5f26460b3582af2afc7205145b0,31,rosbag2_2026_08_25-09_59_22__EP0001,rosbag2_2026_08_25-09_59_22,131.890234914,1787619694116293399,5379,1,PLAN_PRIMARY,STRICT,0,22.172031771694577,-0.9669925159671624,0,0.10602696301494177,0.10602696301494177,1,1,7,1,0,IDLE,P0_BACKUP_ONLY,True,True,SAFE_STOP_AUTHORITY,,2,"[{""d_center"":-1.0004760205080108,""d_left"":-0.9232123632613035,""d_right"":-1.0772279950061092,""id"":47,""is_static"":true,""is_visible"":true,""s_center"":22.330355525907425,""s_end"":22.406097284981662,""s_start"":22.254613766833188},{""d_center"":-0.27920375543628745,""d_left"":-0.15502446074603382,""d_right"":-0.40281825349754274,""id"":54,""is_static"":true,""is_visible"":true,""s_center"":23.48331403126272,""s_end"":23.57228720751293,""s_start"":23.39434085501251}]",input_081c8ef59fddf7ed,ego_44bcc650e8e00377,obs_1df9ca05a80f37e6,ref_4dc0768eb37d9590,1787619694083941774,2005,2,1,True,7,"{""M0_V1"": 6, ""M1"": 1}","{""FROZEN_V1_CURVATURE_CONTINUITY"": 6, ""NEAR_LONG"": 1}","{""d-offset intersects an inflated static-obstacle box"": 5, ""footprint_track_bound"": 2}",LOC_UNKNOWN,ACCEPTABLE_NOT_A_QUALITY_LABEL,-13.098056,19.862728,0.0001411246675408063,-9.34455789402544e-05,0.0,8.375947855843169e-05,0.6733578960741964,False,False,True,PASS_IDS_AND_CANDIDATE_DIGEST_SET,RIGHT,TWO,0.24779379275150892,MEDIUM,STOPPED,0.4027208463693154,MEDIUM,POSITIVE,IDLE__P0_BACKUP_ONLY,,DVE016,16,False
DEVELOPMENT,True,p3_mapping_research_corpus_v1_seed_20260830,episode_iterative_stratification_v1,False,257577c116eb07064e5a3cc367b660a9eee4f5f26460b3582af2afc7205145b0,157,rosbag2_2026_08_24-19_24_17__EP0040,rosbag2_2026_08_24-19_24_17,475.030131896,1787567532770666181,18681,1,PLAN_PRIMARY,STRICT,0,1.4538636316329832,-0.48180131324627,0,0.030220112208792317,0.030220112208792317,2,2,2,2,0,IDLE,P0_BACKUP_ONLY,True,True,SAFE_STOP_AUTHORITY,,1,"[{""d_center"":-0.06626040648422879,""d_left"":-0.031343917152148695,""d_right"":-0.10559383557115959,""id"":17,""is_static"":true,""is_visible"":true,""s_center"":1.7302393728138807,""s_end"":1.8226665409158598,""s_start"":1.6378122047119017}]",input_31d67faaa5a5c3ba,ego_de240eede693bb32,obs_f239c2917f0ce8da,ref_3f5d487564f4ee3d,1787567532717289714,8568,2,1,True,2,"{""M1"": 2}","{""ZERO_BOUNDARY_SHORT"": 1, ""ZERO_BOUNDARY_SPAN"": 1}","{""shifted race line exceeds right control steering curvature"": 2}",LOC_UNKNOWN,ACCEPTABLE_NOT_A_QUALITY_LABEL,-1.6034840000000001,19.678715,0.0106894120856665,-0.0015559332578638507,0.00802999101857349,0.001713905910466329,0.9422572178477691,False,False,True,PASS_IDS_AND_CANDIDATE_DIGEST_SET,RIGHT,ONE,0.0742499184190109,NARROW,STOPPED,0.605537730392042,MEDIUM,POSITIVE,IDLE__P0_BACKUP_ONLY,,DVE017,17,False
DEVELOPMENT,True,p3_mapping_research_corpus_v1_seed_20260830,episode_iterative_stratification_v1,False,257577c116eb07064e5a3cc367b660a9eee4f5f26460b3582af2afc7205145b0,24,rosbag2_2026_08_24-19_00_30__EP0039,rosbag2_2026_08_24-19_00_30,503.810092178,1787566133950265152,17837,1,PLAN_PRIMARY,STRICT,0,4.8720930780183584,-0.284914874967086,0,0.5985053754121782,0.5962073581693504,3,3,9,3,0,IDLE,P0_BACKUP_ONLY,True,True,SAFE_STOP_AUTHORITY,,1,"[{""d_center"":-0.14981957301901602,""d_left"":-0.13640523660447376,""d_right"":-0.16325266281210604,""id"":56,""is_static"":true,""is_visible"":true,""s_center"":5.037205205171686,""s_end"":5.048497132939768,""s_start"":5.025913277403604}]",input_1f3c869a13cb35c2,ego_374e7a381894d78b,obs_929fe85a3e5d8c06,ref_3f5d487564f4ee3d,1787566133907105494,5768,2,1,True,9,"{""M0_V1"": 6, ""M1"": 3}","{""FROZEN_V1_CURVATURE_CONTINUITY"": 6, ""NEAR_LONG"": 1, ""ZERO_BOUNDARY_SHORT"": 1, ""ZERO_BOUNDARY_SPAN"": 1}","{""footprint_track_bound"": 4, ""quintic d-offset exceeds maximum_lateral_slope"": 1, ""shifted race line exceeds left control steering curvature"": 4}",LOC_UNKNOWN,ACCEPTABLE_NOT_A_QUALITY_LABEL,6.348353,19.639649,7.40002267570528e-05,-1.0456000303735169e-05,0.0,2.501315830572004e-05,0.6684618948343757,False,False,True,PASS_IDS_AND_CANDIDATE_DIGEST_SET,RIGHT,ONE,0.02684742620763228,NARROW,STOPPED,0.24607367480059747,LOW,POSITIVE,IDLE__P0_BACKUP_ONLY,,DVE018,18,False
DEVELOPMENT,True,p3_mapping_research_corpus_v1_seed_20260830,episode_iterative_stratification_v1,False,257577c116eb07064e5a3cc367b660a9eee4f5f26460b3582af2afc7205145b0,145,rosbag2_2026_08_24-19_00_30__EP0046,rosbag2_2026_08_24-19_00_30,521.070291282,1787566151210464256,18496,1,PLAN_PRIMARY,STRICT,0,4.282592778975391,-0.7136206839870988,3.5784287547469145,0.5237469731427404,0.5068656382159211,5,5,5,5,0,IDLE,P0_BACKUP_ONLY,True,True,SAFE_STOP_AUTHORITY,,1,"[{""d_center"":-0.2620784929967696,""d_left"":-0.1180729349779503,""d_right"":-0.4066515960958754,""id"":56,""is_static"":true,""is_visible"":true,""s_center"":5.322980367349808,""s_end"":5.439071089211143,""s_start"":5.206889645488473}]",input_0e0674e6cff1eda4,ego_51bfd7f2154e6834,obs_2e8bda070c814cf6,ref_3f5d487564f4ee3d,1787566151154110237,6344,2,1,True,5,"{""M1"": 5}","{""FAR_SPAN"": 1, ""ZERO_BOUNDARY_SHORT"": 2, ""ZERO_BOUNDARY_SPAN"": 2}","{""footprint_track_bound"": 1, ""quintic d-offset exceeds maximum_lateral_slope"": 2, ""shifted race line exceeds left control steering curvature"": 2}",LOC_UNKNOWN,ACCEPTABLE_NOT_A_QUALITY_LABEL,-4.030705,21.262773,0.08836538023012161,0.027701866303795786,0.0,0.010223073255444692,0.9255269863331017,False,False,True,PASS_IDS_AND_CANDIDATE_DIGEST_SET,RIGHT,ONE,0.28857866111792513,MEDIUM,MOVING,0.24713265880620555,LOW,POSITIVE,IDLE__P0_BACKUP_ONLY,,DVE019,19,False
DEVELOPMENT,True,p3_mapping_research_corpus_v1_seed_20260830,episode_iterative_stratification_v1,False,257577c116eb07064e5a3cc367b660a9eee4f5f26460b3582af2afc7205145b0,189,rosbag2_2026_08_25-09_59_22__EP0046,rosbag2_2026_08_25-09_59_22,943.440243488,1787620505666301973,36131,1,PLAN_PRIMARY,STRICT,10,16.042517265841344,-0.6895766687041971,0,0.019524939925474806,-0.03434004736260984,2,3,3,3,0,IDLE,P0_BACKUP_ONLY,True,True,SAFE_STOP_AUTHORITY,,1,"[{""d_center"":-0.1844022696168194,""d_left"":-0.09977811888821557,""d_right"":-0.26902642034542323,""id"":610,""is_static"":true,""is_visible"":true,""s_center"":16.57294262021698,""s_end"":16.675559082916585,""s_start"":16.470326157517377}]",input_0c2622817b125aa6,ego_aed34634d2980c06,obs_cfc5984889cad23c,ref_4dc0768eb37d9590,1787620505631950298,23060,2,1,True,3,"{""M1"": 3}","{""FAR_SPAN"": 1, ""ZERO_BOUNDARY_SHORT"": 1, ""ZERO_BOUNDARY_SPAN"": 1}","{""footprint_track_bound"": 1, ""shifted race line exceeds left control steering curvature"": 2}",LOC_UNKNOWN,ACCEPTABLE_NOT_A_QUALITY_LABEL,-14.454732,20.514702999999997,0.0122155705534286,0.0012434843803446997,0.011492161345302065,0.004141303123329498,0.9269152585440223,False,False,True,PASS_IDS_AND_CANDIDATE_DIGEST_SET,RIGHT,ONE,0.16924830145720765,NARROW,STOPPED,-6.593912861650967e-16,LOW,NEAR_ZERO,IDLE__P0_BACKUP_ONLY,,DVE020,20,False
DEVELOPMENT,True,p3_mapping_research_corpus_v1_seed_20260830,episode_iterative_stratification_v1,False,257577c116eb07064e5a3cc367b660a9eee4f5f26460b3582af2afc7205145b0,106,rosbag2_2026_08_24-19_24_17__EP0011,rosbag2_2026_08_24-19_24_17,282.730123782,1787567340470658067,11297,2,PLAN_PRIMARY,STRICT,0,19.60073242925949,0.2503914123411305,0,0.425157836693972,0.425157836693972,2,2,2,2,0,IDLE,P0_BACKUP_ONLY,True,False,BOUNDARY_HANDOFF_UNRESOLVED,,1,"[{""d_center"":0.1694172970096938,""d_left"":0.22817864236554392,""d_right"":0.11062275964111197,""id"":127,""is_static"":true,""is_visible"":true,""s_center"":19.847274745462506,""s_end"":19.881658379442253,""s_start"":19.81289111148276}]",input_028ec84dd0c46e90,ego_74f6cc8988355e99,obs_a5bdd6440e736a0d,ref_3f5d487564f4ee3d,1787567340413032295,4629,2,1,True,2,"{""M1"": 2}","{""ZERO_BOUNDARY_SHORT"": 1, ""ZERO_BOUNDARY_SPAN"": 1}","{""d-offset intersects an inflated static-obstacle box"": 2}",LOC_UNKNOWN,ACCEPTABLE_NOT_A_QUALITY_LABEL,-6.890556,20.334493,0.0018499599464658176,0.006561803935448918,0.0017329455944512517,0.0004627449215744428,0.8635568281237572,False,False,True,PASS_IDS_AND_CANDIDATE_DIGEST_SET,LEFT,ONE,0.11755588272443195,NARROW,STOPPED,-0.23670338713013944,LOW,NEGATIVE,IDLE__P0_BACKUP_ONLY,,DVE021,21,False
DEVELOPMENT,True,p3_mapping_research_corpus_v1_seed_20260830,episode_iterative_stratification_v1,False,257577c116eb07064e5a3cc367b660a9eee4f5f26460b3582af2afc7205145b0,160,rosbag2_2026_08_24-19_00_30__EP0020,rosbag2_2026_08_24-19_00_30,456.340144384,1787566086480317358,16031,1,PLAN_PRIMARY,STRICT,0,17.025862720079342,0.03190756548771647,0.04957943274909116,0.7236465714101465,0.707482168457848,2,2,2,2,0,IDLE,P0_BACKUP_ONLY,True,True,SAFE_STOP_AUTHORITY,,1,"[{""d_center"":-0.23275784114603917,""d_left"":-0.13801027802617674,""d_right"":-0.32750540426590147,""id"":0,""is_static"":true,""is_visible"":true,""s_center"":17.622925352744254,""s_end"":17.734884340598054,""s_start"":17.510966364890454}]",input_12ff1878e70757bf,ego_b7c3ed2d9900bef6,obs_f24392646cc69e8c,ref_3f5d487564f4ee3d,1787566086445287489,4211,2,1,True,2,"{""M1"": 2}","{""ZERO_BOUNDARY_SHORT"": 1, ""ZERO_BOUNDARY_SPAN"": 1}","{""shifted race line exceeds left control steering curvature"": 2}",LOC_UNKNOWN,ACCEPTABLE_NOT_A_QUALITY_LABEL,-13.499561,20.440813,0.018565880117954917,-0.017759369571746564,0.000627723774648814,0.018555265220875028,0.9445216585591846,False,False,True,PASS_IDS_AND_CANDIDATE_DIGEST_SET,RIGHT,ONE,0.18949512623972473,NARROW,STOPPED,7.692898338592898e-16,LOW,NEAR_ZERO,IDLE__P0_BACKUP_ONLY,,DVE022,22,False
DEVELOPMENT,True,p3_mapping_research_corpus_v1_seed_20260830,episode_iterative_stratification_v1,False,257577c116eb07064e5a3cc367b660a9eee4f5f26460b3582af2afc7205145b0,192,rosbag2_2026_08_24-19_24_17__EP0021,rosbag2_2026_08_24-19_24_17,337.010090849,1787567394750625134,13306,1,PLAN_PRIMARY,STRICT,112,28.940258761991714,0.7328996045142494,0.7145730984090704,0.008785756194042538,0.008785756194042538,2,2,2,2,0,IDLE,P0_BACKUP_ONLY,True,True,OBSTACLE_SOURCE_STALE,,2,"[{""d_center"":0.20104821268946627,""d_left"":0.30327892574046955,""d_right"":0.09897517421129542,""id"":185,""is_static"":true,""is_visible"":true,""s_center"":29.203192277510837,""s_end"":29.29420568529361,""s_start"":29.112178869728066},{""d_center"":0.12773369370439802,""d_left"":0.205682152796757,""d_right"":0.07588392245479492,""id"":182,""is_static"":true,""is_visible"":true,""s_center"":30.668669533677853,""s_end"":31.041224337267245,""s_start"":30.296114730088462}]",input_d54cc5c4684ebcfb,ego_50ad95a27e386f83,obs_27983e1d0242eebf,ref_3f5d487564f4ee3d,1787567391838876744,5821,2,1,True,2,"{""M1"": 2}","{""ZERO_BOUNDARY_SHORT"": 1, ""ZERO_BOUNDARY_SPAN"": 1}","{""footprint_track_bound"": 2}",LOC_UNKNOWN,ACCEPTABLE_NOT_A_QUALITY_LABEL,-12.811214,13.232957,0.023445162679166298,-0.008182133119389423,0.0,0.01989245673375928,0.9916491032727562,False,False,True,PASS_IDS_AND_CANDIDATE_DIGEST_SET,LEFT,TWO,0.20430375152917413,MEDIUM,LOW,0.06753440641302363,LOW,POSITIVE,IDLE__P0_BACKUP_ONLY,,DVE023,23,False
DEVELOPMENT,True,p3_mapping_research_corpus_v1_seed_20260830,episode_iterative_stratification_v1,False,257577c116eb07064e5a3cc367b660a9eee4f5f26460b3582af2afc7205145b0,137,rosbag2_2026_08_24-19_24_17__EP0029,rosbag2_2026_08_24-19_24_17,440.410079648,1787567498150613933,17339,1,PLAN_PRIMARY,STRICT,0,1.4285176694345858,-0.3991337981715181,0.04239411349799556,0.2507859277856586,0.1396119529118959,24,24,30,24,0,IDLE,P0_BACKUP_ONLY,True,True,SAFE_STOP_AUTHORITY,,2,"[{""d_center"":0.44309731690277154,""d_left"":0.598416283934887,""d_right"":0.28832016446091663,""id"":18,""is_static"":true,""is_visible"":true,""s_center"":2.700040849288082,""s_end"":2.850925364955426,""s_start"":2.549156333620738},{""d_center"":-0.22807255993561037,""d_left"":-0.22570471546576468,""d_right"":-0.22966705945396312,""id"":17,""is_static"":true,""is_visible"":true,""s_center"":1.5500686155162682,""s_end"":1.5600556064009368,""s_start"":1.5400816246315996}]",input_ebee5dae5d3afcdb,ego_b5f0c6b097812319,obs_b04398ef3221888e,ref_3f5d487564f4ee3d,1787567498090139016,7572,2,1,True,30,"{""M0_V1"": 6, ""M1"": 24}","{""FROZEN_V1_CURVATURE_CONTINUITY"": 6, ""NEAR_BISECTED"": 21, ""NEAR_LONG"": 1, ""ZERO_BOUNDARY_SHORT"": 1, ""ZERO_BOUNDARY_SPAN"": 1}","{""footprint_track_bound"": 24, ""quintic d-offset exceeds maximum_lateral_slope"": 2, ""shifted race line exceeds left control steering curvature"": 4}",LOC_UNKNOWN,ACCEPTABLE_NOT_A_QUALITY_LABEL,-9.400607,27.556796000000002,0.007659294473925095,-0.0007788065827575297,0.006109944134867762,6.0420621957602005e-05,0.9145788594607492,False,False,True,PASS_IDS_AND_CANDIDATE_DIGEST_SET,MIXED_OR_CENTER,TWO,0.31009611947397037,MEDIUM,STOPPED,0.605537730392042,MEDIUM,POSITIVE,IDLE__P0_BACKUP_ONLY,,DVE024,24,False
DEVELOPMENT,True,p3_mapping_research_corpus_v1_seed_20260830,episode_iterative_stratification_v1,False,257577c116eb07064e5a3cc367b660a9eee4f5f26460b3582af2afc7205145b0,149,rosbag2_2026_08_25-09_59_22__EP0011,rosbag2_2026_08_25-09_59_22,157.190081808,1787619719416140293,6371,1,PLAN_PRIMARY,STRICT,0,23.13860952331756,-0.3372931061411462,1.2460369489347636,0.45597173861316476,0.45597173861316476,1,1,7,1,0,IDLE,P0_BACKUP_ONLY,True,True,SAFE_STOP_AUTHORITY,,2,"[{""d_center"":-0.11503560781564796,""d_left"":0.00966517847176561,""d_right"":-0.23973639410306152,""id"":54,""is_static"":true,""is_visible"":true,""s_center"":23.796055988749416,""s_end"":23.87091915085414,""s_start"":23.721192826644693},{""d_center"":0.57289279017039,""d_left"":0.6824048505960097,""d_right"":0.46154714575962386,""id"":62,""is_static"":true,""is_visible"":false,""s_center"":22.069019040486037,""s_end"":22.174568388996317,""s_start"":21.963469691975757}]",input_7e7f963257cf07d9,ego_34e7fb29bb288f07,obs_7213ca3d71716bab,ref_4dc0768eb37d9590,1787619719382972026,2745,2,1,True,7,"{""M0_V1"": 6, ""M1"": 1}","{""FROZEN_V1_CURVATURE_CONTINUITY"": 6, ""NEAR_LONG"": 1}","{""path entry is discontinuous from the current ego d"": 7}",LOC_UNKNOWN,ACCEPTABLE_NOT_A_QUALITY_LABEL,-2.340948,30.106858,0.05352466788588832,0.00014594516949273384,0.0,0.031012519719006926,0.9302502858594842,False,False,True,PASS_IDS_AND_CANDIDATE_DIGEST_SET,MIXED_OR_CENTER,TWO,0.24940157257482715,MEDIUM,MOVING,0.4202351499585872,MEDIUM,POSITIVE,IDLE__P0_BACKUP_ONLY,,DVE025,25,False
