dataset_role,development_oracle_selected,split_seed,split_algorithm_version,split_uses_oracle_outcomes,source_eligible_manifest_sha256,rank,episode_id,bag,elapsed_s,ros_time_ns,callback_sequence,evaluation_sequence,evaluation_role,clearance_pass,episode_offset_callbacks,ego_s_m,ego_d_m,ego_speed_mps,waypoint0_footprint_margin_m,waypoint0_footprint_margin_min_m,waypoint0_valid_returned_candidate_count,returned_candidate_count_with_waypoint0,production_constructed_candidate_count,production_returned_candidate_count,production_hard_valid_count,lifecycle_state,lifecycle_owner,safe_stop,safe_stop_active_previous_callback,fallback_reason,invalidation_reason,obstacle_count,obstacle_summary,input_snapshot_id,ego_snapshot_id,obstacle_snapshot_id,reference_snapshot_id,source_stamp_ns,obstacle_sequence,source_epoch,reference_generation,candidate_lineage_exact,candidate_path_digest_count,generator_stages,templates,first_failure_distribution,localization_label,localization_temporal_coverage,localization_join_offset_ms,pose_sample_gap_ms,distance_jump_m,unwrapped_dyaw_rad,backward_s_jump_m,abs_d_jump_m,localization_max_empirical_percentile,before_safe_stop_or_boundary_degradation,episode_start_before_preexisting_safe_stop_or_boundary_degradation,plan_evaluation_precedes_same_callback_fallback,exact_input_lineage_verification,obstacle_side_bin,obstacle_count_bin,obstacle_max_width_m,obstacle_width_bin,ego_speed_bin,reference_curvature_radpm,reference_curvature_abs_bin,reference_curvature_sign_bin,lifecycle_context_bin,pilot_event_id
DEVELOPMENT,True,p3_mapping_research_corpus_v1_seed_20260830,episode_iterative_stratification_v1,False,257577c116eb07064e5a3cc367b660a9eee4f5f26460b3582af2afc7205145b0,147,rosbag2_2026_08_24-19_00_30__EP0066,rosbag2_2026_08_24-19_00_30,550.800105388,1787566180940278362,19637,1,PLAN_PRIMARY,STRICT,0,1.0085856107001545,0.06940892621532278,0,0.6123664716537465,0.6123664716537465,2,2,2,2,0,IDLE,P0_BACKUP_ONLY,True,True,SAFE_STOP_AUTHORITY,,5,"[{""d_center"":0.08349249966339685,""d_left"":0.09845595523645521,""d_right"":0.06795640053646597,""id"":79,""is_static"":true,""is_visible"":true,""s_center"":1.2470309086716154,""s_end"":1.2555927932897812,""s_start"":1.2384690240534495},{""d_center"":-0.47078437436142156,""d_left"":-0.380057558486973,""d_right"":-0.5605843957442487,""id"":85,""is_static"":true,""is_visible"":true,""s_center"":1.4351621449968732,""s_end"":1.5714726804801606,""s_start"":1.2988516095135858},{""d_center"":-0.989221951307652,""d_left"":-0.9365638061226426,""d_right"":-1.0425656761380095,""id"":91,""is_static"":true,""is_visible"":false,""s_center"":5.358679962468835,""s_end"":5.462612584848341,""s_start"":5.254747340089328},{""d_center"":-0.1273700105922568,""d_left"":0.1080114102383119,""d_right"":-0.3627514314228266,""id"":79,""is_static"":true,""is_visible"":true,""s_center"":4.009852738244528,""s_end"":4.25204246256994,""s_start"":3.7676630139191163},{""d_center"":-0.3330536987024025,""d_left"":-0.17227601056002093,""d_right"":-0.494373500317304,""id"":94,""is_static"":true,""is_visible"":true,""s_center"":3.1775498020275714,""s_end"":3.3444645859104822,""s_start"":3.0106350181446606}]",input_7a0606942b1aa59e,ego_7d95c0e82a9e5cf8,obs_8a7b8cac981f56cd,ref_3f5d487564f4ee3d,1787566180889193555,7377,2,1,True,2,"{""M1"": 2}","{""ZERO_BOUNDARY_SHORT"": 1, ""ZERO_BOUNDARY_SPAN"": 1}","{""d-offset intersects an inflated static-obstacle box"": 2}",LOC_UNKNOWN,ACCEPTABLE_NOT_A_QUALITY_LABEL,8.887936000000002,29.980006,0.00705938767789287,-0.0014815524559577131,0.005934591850111914,0.0037823715139797404,0.9265693768820941,False,False,True,PASS_IDS_AND_CANDIDATE_DIGEST_SET,MIXED_OR_CENTER,THREE_PLUS,0.4707628416611385,MEDIUM,STOPPED,0.6926792346629709,MEDIUM,POSITIVE,IDLE__P0_BACKUP_ONLY,
DEVELOPMENT,False,p3_mapping_research_corpus_v1_seed_20260830,episode_iterative_stratification_v1,False,257577c116eb07064e5a3cc367b660a9eee4f5f26460b3582af2afc7205145b0,131,rosbag2_2026_08_24-19_00_30__EP0067,rosbag2_2026_08_24-19_00_30,551.09009262,1787566181230265594,19646,1,PLAN_PRIMARY,STRICT,0,0.8961645541760982,0.014936696617206533,0,0.5870963403943124,0.5870963403943124,2,2,2,2,0,IDLE,P0_BACKUP_ONLY,True,True,SAFE_STOP_AUTHORITY,,5,"[{""d_center"":0.058028422964084954,""d_left"":0.07300716487900913,""d_right"":0.04305601541947781,""id"":79,""is_static"":true,""is_visible"":true,""s_center"":1.125891438242848,""s_end"":1.1341215795976374,""s_start"":1.1176612968880586},{""d_center"":-0.4902906233644722,""d_left"":-0.39375490984693046,""d_right"":-0.5906700004284386,""id"":85,""is_static"":true,""is_visible"":true,""s_center"":1.332927483230485,""s_end"":1.471924261887455,""s_start"":1.1939307045735148},{""d_center"":-0.989221951307652,""d_left"":-0.9365638061226426,""d_right"":-1.0425656761380095,""id"":91,""is_static"":true,""is_visible"":false,""s_center"":5.358679962468835,""s_end"":5.462612584848341,""s_start"":5.254747340089328},{""d_center"":-0.2967127474874892,""d_left"":-0.1879822463958291,""d_right"":-0.40495075146493464,""id"":94,""is_static"":true,""is_visible"":true,""s_center"":3.026931724270879,""s_end"":3.1376934634747453,""s_start"":2.916169985067013},{""d_center"":-0.2343976946255921,""d_left"":0.1398349878139283,""d_right"":-0.6086303770651127,""id"":79,""is_static"":true,""is_visible"":true,""s_center"":3.995374827031527,""s_end"":4.339564741568608,""s_start"":3.651184912494446}]",input_2503c597af8d0aa4,ego_8aa13de76cd4f850,obs_5cb33d7bbd95db31,ref_3f5d487564f4ee3d,1787566181170546282,7384,2,1,True,2,"{""M1"": 2}","{""ZERO_BOUNDARY_SHORT"": 1, ""ZERO_BOUNDARY_SPAN"": 1}","{""shifted race line exceeds right control steering curvature"": 2}",LOC_UNKNOWN,ACCEPTABLE_NOT_A_QUALITY_LABEL,-7.178742,24.793412,0.004285092765418376,-0.001608263305392654,0.0038545676363529457,0.0020181204400203188,0.9086750057910586,False,False,True,PASS_IDS_AND_CANDIDATE_DIGEST_SET,MIXED_OR_CENTER,THREE_PLUS,0.748465364879041,WIDE,STOPPED,0.6926792346629709,MEDIUM,POSITIVE,IDLE__P0_BACKUP_ONLY,
DEVELOPMENT,False,p3_mapping_research_corpus_v1_seed_20260830,episode_iterative_stratification_v1,False,257577c116eb07064e5a3cc367b660a9eee4f5f26460b3582af2afc7205145b0,163,rosbag2_2026_08_24-19_00_30__EP0068,rosbag2_2026_08_24-19_00_30,551.690063138,1787566181830236112,19667,1,PLAN_PRIMARY,STRICT,0,0.9934038917587171,0.08177640899361736,0,0.6146326598325145,0.6146326598325145,2,2,2,2,0,IDLE,P0_BACKUP_ONLY,True,True,SAFE_STOP_AUTHORITY,,4,"[{""d_center"":0.09851314914204916,""d_left"":0.11476001130172815,""d_right"":0.08163050183076659,""id"":79,""is_static"":true,""is_visible"":true,""s_center"":1.2425334921913196,""s_end"":1.252219171620827,""s_start"":1.232847812761812},{""d_center"":-0.47881932222240264,""d_left"":-0.367100922436256,""d_right"":-0.5896595343502828,""id"":85,""is_static"":true,""is_visible"":true,""s_center"":1.4400247499231118,""s_end"":1.5857038284215255,""s_start"":1.2943456714246981},{""d_center"":-0.989221951307652,""d_left"":-0.9365638061226426,""d_right"":-1.0425656761380095,""id"":91,""is_static"":true,""is_visible"":false,""s_center"":5.358679962468835,""s_end"":5.462612584848341,""s_start"":5.254747340089328},{""d_center"":-0.5143148123460312,""d_left"":-0.41276094155027,""d_right"":-0.6160894449577186,""id"":79,""is_static"":true,""is_visible"":false,""s_center"":4.16278176055792,""s_end"":4.245271840573704,""s_start"":4.080291680542135}]",input_b8fc3b00227592c0,ego_da6f970fcf7b30a3,obs_ca1fbdf8c08c80e1,ref_3f5d487564f4ee3d,1787566181775214431,7403,2,1,True,2,"{""M1"": 2}","{""ZERO_BOUNDARY_SHORT"": 1, ""ZERO_BOUNDARY_SPAN"": 1}","{""shifted race line exceeds right control steering curvature"": 2}",LOC_UNKNOWN,ACCEPTABLE_NOT_A_QUALITY_LABEL,-3.8497890000000003,30.833937,0.013334546937952448,-0.0023951924377803024,0.01300800692487547,0.004742210942384167,0.9561327310632384,False,False,True,PASS_IDS_AND_CANDIDATE_DIGEST_SET,MIXED_OR_CENTER,THREE_PLUS,0.22255861191402682,MEDIUM,STOPPED,0.6926792346629709,MEDIUM,POSITIVE,IDLE__P0_BACKUP_ONLY,
DEVELOPMENT,False,p3_mapping_research_corpus_v1_seed_20260830,episode_iterative_stratification_v1,False,257577c116eb07064e5a3cc367b660a9eee4f5f26460b3582af2afc7205145b0,111,rosbag2_2026_08_24-19_00_30__EP0071,rosbag2_2026_08_24-19_00_30,554.070113972,1787566184210286946,19741,1,PLAN_PRIMARY,STRICT,0,0.9895723217127292,0.24136096467620227,0,0.7309453974810006,0.68552228101848,2,2,2,2,0,IDLE,P0_BACKUP_ONLY,True,True,SAFE_STOP_AUTHORITY,,4,"[{""d_center"":0.27480146073516115,""d_left"":0.28621988327605175,""d_right"":0.26232614857770165,""id"":79,""is_static"":true,""is_visible"":true,""s_center"":1.2551243888829544,""s_end"":1.2626990369398934,""s_start"":1.2475497408260154},{""d_center"":-0.2933833946138687,""d_left"":-0.19524617089093788,""d_right"":-0.39167787196691295,""id"":85,""is_static"":true,""is_visible"":true,""s_center"":1.4836135699812272,""s_end"":1.6258506763166616,""s_start"":1.3413764636457928},{""d_center"":0.27526520435923674,""d_left"":0.3655182643837037,""d_right"":0.18457872258850325,""id"":79,""is_static"":true,""is_visible"":true,""s_center"":4.180407478643962,""s_end"":4.279280804164184,""s_start"":4.081534153123739},{""d_center"":-0.6120984393586784,""d_left"":-0.5037481903848132,""d_right"":-0.7202329197731684,""id"":96,""is_static"":true,""is_visible"":true,""s_center"":5.9256395753397895,""s_end"":6.079456762846382,""s_start"":5.771822387833197}]",input_3a613e6d18c62148,ego_6f87872b04d097db,obs_4dcd883bde029165,ref_3f5d487564f4ee3d,1787566184170918036,7468,2,1,True,2,"{""M1"": 2}","{""ZERO_BOUNDARY_SHORT"": 1, ""ZERO_BOUNDARY_SPAN"": 1}","{""d-offset intersects an inflated static-obstacle box"": 1, ""shifted race line exceeds left control steering curvature"": 1}",LOC_UNKNOWN,ACCEPTABLE_NOT_A_QUALITY_LABEL,10.756497,29.435334,0.0019073149503816109,-0.0018533074894435677,0.0015564504777605404,0.0015167155936901544,0.8677032661570535,False,False,True,PASS_IDS_AND_CANDIDATE_DIGEST_SET,MIXED_OR_CENTER,THREE_PLUS,0.21648472938835517,MEDIUM,STOPPED,0.6926792346629709,MEDIUM,POSITIVE,IDLE__P0_BACKUP_ONLY,
DEVELOPMENT,False,p3_mapping_research_corpus_v1_seed_20260830,episode_iterative_stratification_v1,False,257577c116eb07064e5a3cc367b660a9eee4f5f26460b3582af2afc7205145b0,73,rosbag2_2026_08_24-19_00_30__EP0073,rosbag2_2026_08_24-19_00_30,555.490095535,1787566185630268509,19798,2,PLAN_PRIMARY,STRICT,0,0.9967089938185812,0.23528416765872603,0,0.7291718554446478,0.5861767532119763,6,6,6,6,0,IDLE,P0_BACKUP_ONLY,True,False,BOUNDARY_HANDOFF_UNRESOLVED,,3,"[{""d_center"":0.28115983340430656,""d_left"":0.2915890951471809,""d_right"":0.26956788609440735,""id"":79,""is_static"":true,""is_visible"":true,""s_center"":1.2541898512959835,""s_end"":1.2608294368844053,""s_start"":1.2475502657075617},{""d_center"":-0.3288668763016582,""d_left"":-0.19394206060321828,""d_right"":-0.4656061292465678,""id"":85,""is_static"":true,""is_visible"":true,""s_center"":1.4934272977936711,""s_end"":1.6556358540377578,""s_start"":1.3312187415495844},{""d_center"":0.24693550863445088,""d_left"":0.32877005862949527,""d_right"":0.16473439860374134,""id"":79,""is_static"":true,""is_visible"":true,""s_center"":4.17518624546268,""s_end"":4.265774068274238,""s_start"":4.084598422651121}]",input_4e6bdccccfc0a8ee,ego_e521069962797552,obs_5dc71231e5053a45,ref_3f5d487564f4ee3d,1787566185578205768,7512,2,1,True,6,"{""M0_V2"": 4, ""M1"": 2}","{""ZERO_BOUNDARY_SHORT"": 1, ""ZERO_BOUNDARY_SPAN"": 1, ""ZERO_INTERFACE_BOUNDARY_INSET"": 1, ""ZERO_INTERFACE_CENTER_LONG_EXIT"": 1, ""ZERO_INTERFACE_QUARTER_LONG_EXIT"": 1, ""ZERO_INTERFACE_QUARTER_SCALE"": 1}","{""d-offset intersects an inflated static-obstacle box"": 4, ""shifted race line exceeds left control steering curvature"": 2}",LOC_UNKNOWN,ACCEPTABLE_NOT_A_QUALITY_LABEL,-2.0396989999999997,29.560959,0.008636066156251091,-0.0038829413881986685,0.0,0.007879311876457767,0.7863678480426222,False,False,True,PASS_IDS_AND_CANDIDATE_DIGEST_SET,MIXED_OR_CENTER,THREE_PLUS,0.2716640686433495,MEDIUM,STOPPED,0.6926792346629709,MEDIUM,POSITIVE,IDLE__P0_BACKUP_ONLY,
DEVELOPMENT,True,p3_mapping_research_corpus_v1_seed_20260830,episode_iterative_stratification_v1,False,257577c116eb07064e5a3cc367b660a9eee4f5f26460b3582af2afc7205145b0,150,rosbag2_2026_08_24-19_00_30__EP0075,rosbag2_2026_08_24-19_00_30,556.070105096,1787566186210278070,19818,1,PLAN_PRIMARY,STRICT,0,1.0185121231158745,0.24502107913697357,0,0.7291026678295783,0.6636905398367448,2,2,2,2,0,IDLE,P0_BACKUP_ONLY,True,True,SAFE_STOP_AUTHORITY,,3,"[{""d_center"":0.26717062765509114,""d_left"":0.27636452306648296,""d_right"":0.257571578269549,""id"":79,""is_static"":true,""is_visible"":true,""s_center"":1.2747815600912216,""s_end"":1.2801273705720386,""s_start"":1.2694357496104045},{""d_center"":-0.30281674804703457,""d_left"":-0.20917165361508872,""d_right"":-0.39612552681928,""id"":85,""is_static"":true,""is_visible"":true,""s_center"":1.480456176867634,""s_end"":1.615857442576405,""s_start"":1.3450549111588632},{""d_center"":0.19011294287941927,""d_left"":0.2904873216117178,""d_right"":0.08953727496275035,""id"":79,""is_static"":true,""is_visible"":true,""s_center"":4.157074582571414,""s_end"":4.266786521284983,""s_start"":4.047362643857845}]",input_c19b1459ec894f6f,ego_e87e892fce79b379,obs_42cda81b09bb185e,ref_3f5d487564f4ee3d,1787566186150833409,7530,2,1,True,2,"{""M1"": 2}","{""ZERO_BOUNDARY_SHORT"": 1, ""ZERO_BOUNDARY_SPAN"": 1}","{""shifted race line exceeds left control steering curvature"": 2}",LOC_UNKNOWN,ACCEPTABLE_NOT_A_QUALITY_LABEL,-9.168384,26.074327,0.0031921536038403402,0.002505710183164034,0.0,0.0023486662680632098,0.9319261060921936,False,False,True,PASS_IDS_AND_CANDIDATE_DIGEST_SET,MIXED_OR_CENTER,THREE_PLUS,0.20095004664896746,MEDIUM,STOPPED,0.6926792346629709,MEDIUM,POSITIVE,IDLE__P0_BACKUP_ONLY,
DEVELOPMENT,False,p3_mapping_research_corpus_v1_seed_20260830,episode_iterative_stratification_v1,False,257577c116eb07064e5a3cc367b660a9eee4f5f26460b3582af2afc7205145b0,177,rosbag2_2026_08_24-19_00_30__EP0076,rosbag2_2026_08_24-19_00_30,556.220083001,1787566186360255975,19824,1,PLAN_PRIMARY,STRICT,0,1.0589925638559998,0.2419626800483561,0,0.6718870083468526,0.6439657432025337,2,2,2,2,0,IDLE,P0_BACKUP_ONLY,True,True,SAFE_STOP_AUTHORITY,,3,"[{""d_center"":0.26195504094139027,""d_left"":0.2708060048532501,""d_right"":0.2530245901891553,""id"":79,""is_static"":true,""is_visible"":true,""s_center"":1.3129198111111295,""s_end"":1.3186146568336476,""s_start"":1.3072249653886114},{""d_center"":-0.3183337523503096,""d_left"":-0.2153481348281563,""d_right"":-0.4239805607820629,""id"":85,""is_static"":true,""is_visible"":true,""s_center"":1.5213322757643126,""s_end"":1.6680505333704991,""s_start"":1.3746140181581261},{""d_center"":0.19371193969122363,""d_left"":0.2947340085924851,""d_right"":0.09209838643280764,""id"":79,""is_static"":true,""is_visible"":true,""s_center"":4.196619599426967,""s_end"":4.305371229183276,""s_start"":4.087867969670658}]",input_31891ebe7cee6fa7,ego_9a254a62e7802710,obs_a0bc84faebc88fe6,ref_3f5d487564f4ee3d,1787566186301499450,7536,2,1,True,2,"{""M1"": 2}","{""ZERO_BOUNDARY_SHORT"": 1, ""ZERO_BOUNDARY_SPAN"": 1}","{""shifted race line exceeds left control steering curvature"": 2}",LOC_UNKNOWN,ACCEPTABLE_NOT_A_QUALITY_LABEL,-8.58987,22.685047,0.0045144876675214714,0.002182628941393094,0.0,0.0026267984005608758,0.9856671299513551,False,False,True,PASS_IDS_AND_CANDIDATE_DIGEST_SET,MIXED_OR_CENTER,THREE_PLUS,0.20863242595390663,MEDIUM,STOPPED,0.6926792346629709,MEDIUM,POSITIVE,IDLE__P0_BACKUP_ONLY,
DEVELOPMENT,False,p3_mapping_research_corpus_v1_seed_20260830,episode_iterative_stratification_v1,False,257577c116eb07064e5a3cc367b660a9eee4f5f26460b3582af2afc7205145b0,71,rosbag2_2026_08_24-19_00_30__EP0079,rosbag2_2026_08_24-19_00_30,589.490094599,1787566219630267573,21154,1,PLAN_PRIMARY,STRICT,0,2.1915929380631827,-0.77282149124493,0.32943104956943253,0.06389967047647563,0.027356948506952063,6,6,6,6,0,IDLE,P0_BACKUP_ONLY,True,True,SAFE_STOP_AUTHORITY,,1,"[{""d_center"":0.47262933835224663,""d_left"":0.8810656302866501,""d_right"":0.06451651906656872,""id"":107,""is_static"":true,""is_visible"":true,""s_center"":2.6468532941733818,""s_end"":3.0449525870207217,""s_start"":2.248754001326042}]",input_359b53940b367091,ego_b690cadb16ec0969,obs_315d5166197a0abf,ref_3f5d487564f4ee3d,1787566219576271703,8730,2,1,True,6,"{""M0_V2"": 4, ""M1"": 2}","{""ZERO_BOUNDARY_SHORT"": 1, ""ZERO_BOUNDARY_SPAN"": 1, ""ZERO_INTERFACE_BOUNDARY_INSET"": 1, ""ZERO_INTERFACE_CENTER_LONG_EXIT"": 1, ""ZERO_INTERFACE_QUARTER_LONG_EXIT"": 1, ""ZERO_INTERFACE_QUARTER_SCALE"": 1}","{""quintic d-offset exceeds maximum_lateral_slope"": 2, ""shifted race line exceeds left control steering curvature"": 3, ""shifted race line exceeds right control steering curvature"": 1}",LOC_UNKNOWN,ACCEPTABLE_NOT_A_QUALITY_LABEL,-3.2741670000000003,19.820507000000003,0.012470910575712028,0.0035316101109147398,0.0,0.006431129913214262,0.7855860551308779,False,False,True,PASS_IDS_AND_CANDIDATE_DIGEST_SET,LEFT,ONE,0.8165491112200813,WIDE,LOW,0.3815893470970062,MEDIUM,POSITIVE,IDLE__P0_BACKUP_ONLY,
DEVELOPMENT,False,p3_mapping_research_corpus_v1_seed_20260830,episode_iterative_stratification_v1,False,257577c116eb07064e5a3cc367b660a9eee4f5f26460b3582af2afc7205145b0,104,rosbag2_2026_08_24-19_00_30__EP0081,rosbag2_2026_08_24-19_00_30,590.280092285,1787566220420265259,21180,1,PLAN_PRIMARY,STRICT,0,3.036101633167813,-0.3519282577951857,1.9386132705524035,0.37495553928043407,0.1823126284577651,24,24,30,24,0,IDLE,P0_BACKUP_ONLY,True,True,SAFE_STOP_AUTHORITY,,1,"[{""d_center"":-0.32276722942452873,""d_left"":-0.17108314374108585,""d_right"":-0.47425936934444424,""id"":107,""is_static"":true,""is_visible"":true,""s_center"":4.168649348066531,""s_end"":4.3196535057046495,""s_start"":4.017645190428413}]",input_9f4a8cdeff18dfba,ego_a13d9bd2226f6b6b,obs_6a4ed766606cccb9,ref_3f5d487564f4ee3d,1787566220375741846,8756,2,1,True,30,"{""M0_V1"": 20, ""M0_V2"": 10}","{""FROZEN_V1_CURVATURE_CONTINUITY"": 20, ""ZERO_INTERFACE_BISECTED"": 6, ""ZERO_INTERFACE_BOUNDARY_INSET"": 1, ""ZERO_INTERFACE_CENTER_LONG_EXIT"": 1, ""ZERO_INTERFACE_QUARTER_LONG_EXIT"": 1, ""ZERO_INTERFACE_QUARTER_SCALE"": 1}","{""footprint_track_bound"": 15, ""quintic d-offset exceeds maximum_lateral_slope"": 2, ""shifted race line exceeds left control steering curvature"": 4, ""shifted race line exceeds right control steering curvature"": 9}",LOC_UNKNOWN,ACCEPTABLE_NOT_A_QUALITY_LABEL,6.530382,19.085958,0.05087397396299299,0.007845637112828763,0.0,0.009103723657262752,0.8563527912902479,False,False,True,PASS_IDS_AND_CANDIDATE_DIGEST_SET,RIGHT,ONE,0.3031762256033584,MEDIUM,MOVING,0.29185193577797297,MEDIUM,POSITIVE,IDLE__P0_BACKUP_ONLY,
DEVELOPMENT,False,p3_mapping_research_corpus_v1_seed_20260830,episode_iterative_stratification_v1,False,257577c116eb07064e5a3cc367b660a9eee4f5f26460b3582af2afc7205145b0,115,rosbag2_2026_08_24-19_00_30__EP0087,rosbag2_2026_08_24-19_00_30,660.140076265,1787566290280249239,23866,1,PLAN_PRIMARY,STRICT,0,1.1911957670245332,-0.1471658374863365,0.19677307580653086,0.3237870637001674,0.3237870637001674,2,2,2,2,0,IDLE,P0_BACKUP_ONLY,True,True,SAFE_STOP_AUTHORITY,,2,"[{""d_center"":-0.15213295434459345,""d_left"":-0.010760245998560436,""d_right"":-0.29313418550187237,""id"":153,""is_static"":true,""is_visible"":true,""s_center"":3.7281585975792546,""s_end"":3.869861007424843,""s_start"":3.586456187733666},{""d_center"":-0.0654306447484208,""d_left"":0.0708195571211681,""d_right"":-0.20168084661800967,""id"":155,""is_static"":true,""is_visible"":true,""s_center"":1.3878731912187143,""s_end"":1.5544678743882734,""s_start"":1.2212785080491553}]",input_bdcaa5ac9efc55fb,ego_80f0a8df0519b6fe,obs_62b151631825eba8,ref_3f5d487564f4ee3d,1787566290241698942,10321,2,1,True,2,"{""M1"": 2}","{""ZERO_BOUNDARY_SHORT"": 1, ""ZERO_BOUNDARY_SPAN"": 1}","{""d-offset intersects an inflated static-obstacle box"": 2}",LOC_UNKNOWN,ACCEPTABLE_NOT_A_QUALITY_LABEL,12.333768000000001,28.706463000000003,0.006392610112506749,0.014139518924117356,0.0,0.0014284526110141527,0.8734400787561166,False,False,True,PASS_IDS_AND_CANDIDATE_DIGEST_SET,RIGHT,TWO,0.2823739395033119,MEDIUM,LOW,0.6636512270917774,MEDIUM,POSITIVE,IDLE__P0_BACKUP_ONLY,
DEVELOPMENT,False,p3_mapping_research_corpus_v1_seed_20260830,episode_iterative_stratification_v1,False,257577c116eb07064e5a3cc367b660a9eee4f5f26460b3582af2afc7205145b0,120,rosbag2_2026_08_24-19_00_30__EP0088,rosbag2_2026_08_24-19_00_30,660.720273091,1787566290860446065,23889,1,PLAN_PRIMARY,STRICT,0,1.1780581370287333,-0.1614380222237481,0,0.33038471211118137,0.3112380144658601,4,4,4,4,0,IDLE,P0_BACKUP_ONLY,True,True,SAFE_STOP_AUTHORITY,,2,"[{""d_center"":-0.16740909705654777,""d_left"":0.013176069973573068,""d_right"":-0.3479942640866686,""id"":153,""is_static"":true,""is_visible"":true,""s_center"":3.789660554504365,""s_end"":3.967549995878723,""s_start"":3.611771113130007},{""d_center"":-0.1621042470667281,""d_left"":0.05690710746612887,""d_right"":-0.38111560159958685,""id"":155,""is_static"":true,""is_visible"":true,""s_center"":1.5128053380142208,""s_end"":1.8174116478084672,""s_start"":1.2081990282199744}]",input_ac8096746b800277,ego_b0aeff76e891b3e7,obs_d3f1f635ae01541b,ref_3f5d487564f4ee3d,1787566290811864269,10344,2,1,True,4,"{""M1"": 4}","{""ZERO_BOUNDARY_SHORT"": 2, ""ZERO_BOUNDARY_SPAN"": 2}","{""d-offset intersects an inflated static-obstacle box"": 4}",LOC_UNKNOWN,ACCEPTABLE_NOT_A_QUALITY_LABEL,2.283127,20.337264,0.013140983808017065,0.00060814606369064,0.0,0.012595934757469757,0.8820071809126708,False,False,True,PASS_IDS_AND_CANDIDATE_DIGEST_SET,RIGHT,TWO,0.4380227090657157,MEDIUM,STOPPED,0.6636512270917774,MEDIUM,POSITIVE,IDLE__P0_BACKUP_ONLY,
DEVELOPMENT,True,p3_mapping_research_corpus_v1_seed_20260830,episode_iterative_stratification_v1,False,257577c116eb07064e5a3cc367b660a9eee4f5f26460b3582af2afc7205145b0,78,rosbag2_2026_08_24-19_00_30__EP0096,rosbag2_2026_08_24-19_00_30,690.370080558,1787566320510253532,25075,1,PLAN_PRIMARY,STRICT,0,1.3944659014225946,0.6655301070989192,0,0.25197824973826277,0.14225716173449698,3,3,3,3,0,IDLE,P0_BACKUP_ONLY,True,True,SAFE_STOP_AUTHORITY,,1,"[{""d_center"":-0.131158375256852,""d_left"":0.02442498498172843,""d_right"":-0.28674173549543247,""id"":153,""is_static"":true,""is_visible"":true,""s_center"":2.5147682253041,""s_end"":2.7303102740437124,""s_start"":2.2992261765644875}]",input_3efc43506f140ae9,ego_767c4c16c7049274,obs_b0980d79e7351e19,ref_3f5d487564f4ee3d,1787566320450305293,10925,2,1,True,3,"{""M1"": 3}","{""FAR_SPAN"": 1, ""ZERO_BOUNDARY_SHORT"": 1, ""ZERO_BOUNDARY_SPAN"": 1}","{""shifted race line exceeds left control steering curvature"": 1, ""shifted race line exceeds right control steering curvature"": 2}",LOC_UNKNOWN,ACCEPTABLE_NOT_A_QUALITY_LABEL,-6.977286,22.563649,0.0029119072811463293,0.0004544572213061038,0.0008653219896552766,0.002874734801749379,0.8010481816075978,False,False,True,PASS_IDS_AND_CANDIDATE_DIGEST_SET,RIGHT,ONE,0.3111667204771609,MEDIUM,STOPPED,0.605537730392042,MEDIUM,POSITIVE,IDLE__P0_BACKUP_ONLY,
DEVELOPMENT,True,p3_mapping_research_corpus_v1_seed_20260830,episode_iterative_stratification_v1,False,257577c116eb07064e5a3cc367b660a9eee4f5f26460b3582af2afc7205145b0,159,rosbag2_2026_08_24-19_00_30__EP0099,rosbag2_2026_08_24-19_00_30,781.420081134,1787566411560254108,28697,1,PLAN_PRIMARY,STRICT,0,38.67957555313457,-0.2417432269895621,0,0.1645022108404072,0.04098471847206845,24,24,30,24,0,IDLE,P0_BACKUP_ONLY,True,True,SAFE_STOP_AUTHORITY,,1,"[{""d_center"":-0.162159831172841,""d_left"":-0.14717407349106185,""d_right"":-0.17695853087089278,""id"":185,""is_static"":true,""is_visible"":true,""s_center"":38.915343906845216,""s_end"":38.927395909433564,""s_start"":38.90329190425687}]",input_5415f847d940f8fe,ego_55983ac283c6ef7d,obs_0c8d49976ddfe16e,ref_3f5d487564f4ee3d,1787566411506694922,12126,2,1,True,30,"{""M0_V1"": 6, ""M1"": 24}","{""FROZEN_V1_CURVATURE_CONTINUITY"": 6, ""NEAR_BISECTED"": 21, ""NEAR_LONG"": 1, ""ZERO_BOUNDARY_SHORT"": 1, ""ZERO_BOUNDARY_SPAN"": 1}","{""footprint_track_bound"": 26, ""shifted race line exceeds left control steering curvature"": 3, ""shifted race line exceeds right control steering curvature"": 1}",LOC_UNKNOWN,ACCEPTABLE_NOT_A_QUALITY_LABEL,-2.623999,19.905205,0.010605650344470618,0.00439732081696631,0.009184234015336301,0.006337746853606024,0.9432765809589994,False,False,True,PASS_IDS_AND_CANDIDATE_DIGEST_SET,RIGHT,ONE,0.02978445737983093,NARROW,STOPPED,-0.2889085257440994,MEDIUM,NEGATIVE,IDLE__P0_BACKUP_ONLY,
