development_event_id,production_stage,production_template,probe_policy,station_forward_m,current_policy_d_probe,oracle_d_at_station,residual_m,branch_lower,branch_upper,is_minimum_abs_residual,minimum_abs_residual_m,zero_crossing_exists
DVE039,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,5.6867710565331056,0.36893162081239145,0.3166943607360601,-0.05223726007633134,0.28893162081239143,0.9474999999999999,False,7.623015664875998e-05,True
DVE039,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,5.686994659412239,0.36893162081239145,0.3173497183111684,-0.05158190250122302,0.28893162081239143,0.9474999999999999,False,7.623015664875998e-05,True
DVE039,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,5.687218262291373,0.36893162081239145,0.31801125926405294,-0.05092036154833851,0.28893162081239143,0.9474999999999999,False,7.623015664875998e-05,True
DVE039,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,5.687441865170507,0.36893162081239145,0.3186788526117366,-0.05025276820065483,0.28893162081239143,0.9474999999999999,False,7.623015664875998e-05,True
DVE039,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,5.687665468049642,0.36893162081239145,0.31935236492679403,-0.04957925588559742,0.28893162081239143,0.9474999999999999,False,7.623015664875998e-05,True
DVE039,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,5.687889070928776,0.36893162081239145,0.32003166040051045,-0.048899960411880994,0.28893162081239143,0.9474999999999999,False,7.623015664875998e-05,True
DVE039,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,5.68811267380791,0.36893162081239145,0.3207166009060447,-0.048215019906346746,0.28893162081239143,0.9474999999999999,False,7.623015664875998e-05,True
DVE039,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,5.6883362766870444,0.36893162081239145,0.32140704606159154,-0.04752457475079991,0.28893162081239143,0.9474999999999999,False,7.623015664875998e-05,True
DVE039,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,5.688559879566178,0.36893162081239145,0.32210285329354105,-0.0468287675188504,0.28893162081239143,0.9474999999999999,False,7.623015664875998e-05,True
DVE039,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,5.688783482445312,0.36893162081239145,0.3228038778996524,-0.04612774291273902,0.28893162081239143,0.9474999999999999,False,7.623015664875998e-05,True
DVE039,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,5.689007085324446,0.36893162081239145,0.32350997311219964,-0.0454216477001918,0.28893162081239143,0.9474999999999999,False,7.623015664875998e-05,True
DVE039,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,5.689230688203581,0.36893162081239145,0.32422099016114486,-0.044710630651246586,0.28893162081239143,0.9474999999999999,False,7.623015664875998e-05,True
DVE039,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,5.689454291082715,0.36893162081239145,0.3249367783372984,-0.043994842475093054,0.28893162081239143,0.9474999999999999,False,7.623015664875998e-05,True
DVE039,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,5.689677893961849,0.36893162081239145,0.3256571850554807,-0.043274435756910756,0.28893162081239143,0.9474999999999999,False,7.623015664875998e-05,True
DVE039,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,5.689901496840983,0.36893162081239145,0.32638205591768504,-0.042549564894706404,0.28893162081239143,0.9474999999999999,False,7.623015664875998e-05,True
DVE039,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,5.690125099720117,0.36893162081239145,0.32711123477623705,-0.0418203860361544,0.28893162081239143,0.9474999999999999,False,7.623015664875998e-05,True
