schema_version,bag_path,pose_topic,timestamp_ns,pose_header_timestamp_ns,localization_label,localization_age_s,pose_sample_gap_s,timestamp_regression,x_m,y_m,yaw_rad,unwrapped_yaw_rad,dx_m,dy_m,distance_jump_m,unwrapped_dyaw_rad,implied_speed_mps,implied_yaw_rate_radps,scan_pose_offset_s,odom_pose_offset_s,frenet_pose_offset_s,imu_pose_offset_s,tf_nearest_offset_s,tf_static_present,frenet_s_m,frenet_d_m,ds_m,dd_m,backward_s_jump_m,abs_d_jump_m,projection_branch_jump_proxy_m,track_bound_inconsistency,reference_available,odom_speed_mps,localization_minus_odom_speed_mps,imu_yaw_rate_radps,localization_minus_imu_yaw_rate_radps,short_window_s,localization_short_window_displacement_m,odom_short_window_distance_m,short_window_displacement_residual_m,covariance_xx,covariance_yy,covariance_yawyaw,particle_count,particle_x_std_m,particle_y_std_m,particle_yaw_circular_std_rad,particle_multimodality_proxy_m,particle_ess,gt_x_m,gt_y_m,gt_yaw_rad,gt_position_error_m,gt_yaw_error_rad,gt_frenet_s_error_m,gt_frenet_d_error_m,availability_note
localization_features/1,/home/sungho/rosbags/rosbag2_2026_08_24-19_24_17,/pf/pose/odom,1787567120128389774,1787567120112643035,LOC_UNKNOWN,0.015746739,,0,8.514840567846644,-0.5522103160886905,1.603587780052409,1.603587780052409,,,,,,,-0.006380611,-0.006546861,0.002156451,-0.006711863,-0.00020286,1,21.872550608623637,-0.8219971591821065,,,,,,0,1,0.0,,-0.14891591668128967,,,,,,0.1,0.1,0.1,,,,,,,,,,,,,,no particle cloud; no simulator GT
localization_features/1,/home/sungho/rosbags/rosbag2_2026_08_24-19_24_17,/pf/pose/odom,1787567717781698223,1787567717769145580,LOC_UNKNOWN,0.012552643,0.030833986,0,-10.8054645832204,4.279985141583448,-1.3876973143250613,30.028229221572957,0.003053198188096573,-0.003639293261730181,0.004750418362699321,0.0011176514629553935,0.1540643614062522,0.03624738828626936,-0.003393921,-0.003604407,0.000738558,-0.004181326,-0.00013864,1,1.1608105598988838,-0.10730499705586853,0.0027523191728371366,0.00377188023271699,0.0,0.00377188023271699,0.0019980991898621847,0,1,0.4104072398190045,-0.2563428784127523,-0.6046634912490845,0.6409108795353539,0.530007127,0.13295165016794386,0.1571808574408371,-0.02422920727289324,0.1,0.1,0.1,,,,,,,,,,,,,,no particle cloud; no simulator GT
localization_features/1,/home/sungho/rosbags/rosbag2_2026_08_24-19_24_17,/pf/pose/odom,1787567717800706252,1787567717799125815,LOC_UNKNOWN,0.001580437,0.019008029,0,-10.801616982901573,4.270899453607153,-1.3864272594670888,30.02949927643093,0.003847600318827915,-0.009085687976295276,0.00986680060688576,0.0012700548579724913,0.519085940309001,0.06681675716995651,-0.002267401,-0.002858747,0.000471452,-0.002916423,-7.7701e-05,1,1.16842549043249,-0.10157455795434457,0.007614930533606179,0.00573043910152396,0.0,0.00573043910152396,0.0022518700732795816,0,1,0.4416289592760181,0.07745698103298293,-0.9398782253265381,1.0066949824964946,0.517959583,0.1336761495741637,0.15654119588178733,-0.02286504630762362,0.1,0.1,0.1,,,,,,,,,,,,,,no particle cloud; no simulator GT
localization_features/1,/home/sungho/rosbags/rosbag2_2026_08_24-19_24_17,/pf/pose/odom,1787567717832055515,1787567717819283236,LOC_UNKNOWN,0.012772279,0.031349263,0,-10.799831941517166,4.268176984854209,-1.3855200072760312,30.030406528621988,0.001785041384406938,-0.0027224687529434632,0.003255489034661148,0.0009072521910575836,0.10384579167494776,0.02894014417683706,-0.003537039,0.006500613,0.000567994,0.005539125,-0.000191357,1,1.1706042761485742,-0.09924047693831714,0.0021787857160842083,0.002334081016027431,0.0,0.002334081016027431,0.0010767033185769396,0,1,0.24570135746606334,-0.14185556579111558,-0.845895528793335,0.8748356729701721,0.501688552,0.12621313629939404,0.1532660436082579,-0.027052907308863866,0.1,0.1,0.1,,,,,,,,,,,,,,no particle cloud; no simulator GT
localization_features/1,/home/sungho/rosbags/rosbag2_2026_08_24-19_24_17,/pf/pose/odom,1787567717850838279,1787567717849207555,LOC_UNKNOWN,0.001630724,0.018782764,0,-10.798044166412174,4.263693867583701,-1.384725456989022,30.031201078908996,0.001787775104991951,-0.00448311727050843,0.0048264355674928405,0.0007945502870092547,0.25696088006498086,0.042302096060476226,-0.0026283,0.007328293,0.000625382,0.006868133,-0.000213782,1,1.1744115365264243,-0.09652169143278048,0.0038072603778500635,0.0027187855055366555,0.0,0.0027187855055366555,0.001019175189642777,0,1,0.36583710407239817,-0.10887622400741731,-0.7518986463546753,0.7942007424151515,0.520471316,0.1309694516049177,0.15890701938710408,-0.027937567782186368,0.1,0.1,0.1,,,,,,,,,,,,,,no particle cloud; no simulator GT
localization_features/1,/home/sungho/rosbags/rosbag2_2026_08_24-19_24_17,/pf/pose/odom,1787567717882231174,1787567717869107690,LOC_UNKNOWN,0.013123484,0.031392895,0,-10.798079031503065,4.2632459564163,-1.3840204349864023,30.031906100911616,-3.486509089078993e-05,-0.0004479111674005054,0.0004492660553000934,0.0007050220026196818,0.014311074378457083,0.02245801168129546,-0.003544716,-0.003578688,0.000613546,-0.004673539,-0.000110202,1,1.174830620147318,-0.09645855399785762,0.0004190836208937121,6.313743492286639e-05,0.0,6.313743492286639e-05,3.0182434406381326e-05,0,1,0.3072398190045249,-0.2929287446260678,-0.23210440576076508,0.25456241744206054,0.530281239,0.11982211135941916,0.15867657893744344,-0.038854467578024285,0.1,0.1,0.1,,,,,,,,,,,,,,no particle cloud; no simulator GT
localization_features/1,/home/sungho/rosbags/rosbag2_2026_08_24-19_24_17,/pf/pose/odom,1787567717902071297,1787567717899077945,LOC_UNKNOWN,0.002993352,0.019840123,0,-10.79698214615358,4.258340171246692,-1.383218639784255,30.032707896113763,0.0010968853494848219,-0.004905785169608379,0.005026916112316173,0.0008017952021472929,0.2533712171197816,0.040412814081207706,-0.003407708,-0.004100266,0.00061521,-0.004478726,-0.000144813,1,1.1791638178202515,-0.0943231869611341,0.0043331976729334976,0.0021353670367235122,0.0,0.0021353670367235122,0.0006937184393826755,0,1,0.40180995475113124,-0.14843873763134963,-0.3162548243999481,0.35666763848115585,0.501625725,0.11109508263086122,0.15054022127262442,-0.0394451386417632,0.1,0.1,0.1,,,,,,,,,,,,,,no particle cloud; no simulator GT
localization_features/1,/home/sungho/rosbags/rosbag2_2026_08_24-19_24_17,/pf/pose/odom,1787567717930808031,1787567717919088441,LOC_UNKNOWN,0.01171959,0.028736734,0,-10.79599593675169,4.254203123726855,-1.3823225248635531,30.033604011034466,0.0009862094018906475,-0.004137047519837012,0.004252972039147104,0.0008961149207018515,0.14799775225490494,0.031183603561276363,-0.002579517,0.003006535,0.000652604,0.002945981,-0.000112441,1,1.1828166401471811,-0.09246298337608394,0.00365282232692965,0.0018602035850501658,0.0,0.0018602035850501658,0.0006001497122174538,0,1,0.3576923076923077,-0.20969455543740276,-0.2752147316932678,0.3063983352545442,0.500086998,0.11199648422867124,0.153834267954638,-0.04183778372596676,0.1,0.1,0.1,,,,,,,,,,,,,,no particle cloud; no simulator GT
localization_features/1,/home/sungho/rosbags/rosbag2_2026_08_24-19_24_17,/pf/pose/odom,1787567717952615084,1787567717949102649,LOC_UNKNOWN,0.003512435,0.021807053,0,-10.797118483246628,4.250536994217593,-1.3817835842515858,30.034142951646434,-0.0011225464949387032,-0.0036661295092619284,0.0038341382619801645,0.0005389406119673534,0.17582101818068516,0.024714050631571054,-0.004327675,0.005692735,0.00061393,0.004915118,-0.000131826,1,1.1864028513196536,-0.0927651054113863,0.0035862111724724866,-0.00030212203530236015,0.0,0.00030212203530236015,0.00024792708950767796,0,1,0.430316742081448,-0.2544957239007628,-0.5078840255737305,0.5325980762053015,0.502310479,0.10730785350022688,0.1548415984613122,-0.047533744961085325,0.1,0.1,0.1,,,,,,,,,,,,,,no particle cloud; no simulator GT
localization_features/1,/home/sungho/rosbags/rosbag2_2026_08_24-19_24_17,/pf/pose/odom,1787567717982079020,1787567717969082275,LOC_UNKNOWN,0.012996745,0.029463936,0,-10.798529519557972,4.2502375390763945,-1.3813046335666008,30.03462190233142,-0.0014110363113442048,-0.0002994551411985569,0.0014424620804451352,0.00047895068498493565,0.04895686986440424,0.016255488913121983,-0.002900333,-0.002851358,0.000917568,-0.003016357,-0.000193629,1,1.1869209312048679,-0.09407869837728075,0.0005180798852142399,-0.00131359296589445,0.0,0.00131359296589445,0.0009243821952308953,0,1,0.0,0.04895686986440424,-0.7093798518180847,0.7256353407312067,0.501542011,0.1023455747695233,0.15147402962680995,-0.049128454857286646,0.1,0.1,0.1,,,,,,,,,,,,,,no particle cloud; no simulator GT
localization_features/1,/home/sungho/rosbags/rosbag2_2026_08_24-19_24_17,/pf/pose/odom,1787567718001490876,1787567717999062575,LOC_UNKNOWN,0.002428301,0.019411856,0,-10.799629002434692,4.25246219860999,-1.38080064352074,30.03512589237728,-0.0010994828767199039,0.002224659533595741,0.0024815262715955065,0.0005039900458607693,0.12783560065536784,0.02596300146986302,-0.002816362,-0.003225595,0.000625862,-0.003911308,-0.000117527,1,1.1850526330291533,-0.09563463579601232,-0.0018682981757145445,-0.0015559374187315705,0.0018682981757145445,0.0015559374187315705,0.000613228095880962,0,1,0.12737556561085972,0.00046003504450811694,-1.184516191482544,1.210479192952407,0.520953867,0.0998997810797678,0.15309735535837105,-0.05319757427860325,0.1,0.1,0.1,,,,,,,,,,,,,,no particle cloud; no simulator GT
