schema_version,bag_path,pose_topic,timestamp_ns,pose_header_timestamp_ns,localization_label,localization_age_s,pose_sample_gap_s,timestamp_regression,x_m,y_m,yaw_rad,unwrapped_yaw_rad,dx_m,dy_m,distance_jump_m,unwrapped_dyaw_rad,implied_speed_mps,implied_yaw_rate_radps,scan_pose_offset_s,odom_pose_offset_s,frenet_pose_offset_s,imu_pose_offset_s,tf_nearest_offset_s,tf_static_present,frenet_s_m,frenet_d_m,ds_m,dd_m,backward_s_jump_m,abs_d_jump_m,projection_branch_jump_proxy_m,track_bound_inconsistency,reference_available,odom_speed_mps,localization_minus_odom_speed_mps,imu_yaw_rate_radps,localization_minus_imu_yaw_rate_radps,short_window_s,localization_short_window_displacement_m,odom_short_window_distance_m,short_window_displacement_residual_m,covariance_xx,covariance_yy,covariance_yawyaw,particle_count,particle_x_std_m,particle_y_std_m,particle_yaw_circular_std_rad,particle_multimodality_proxy_m,particle_ess,gt_x_m,gt_y_m,gt_yaw_rad,gt_position_error_m,gt_yaw_error_rad,gt_frenet_s_error_m,gt_frenet_d_error_m,availability_note
localization_features/1,/home/sungho/rosbags/rosbag2_2026_08_25-09_23_32,/pf/pose/odom,1787617412741952948,1787617412730292691,LOC_UNKNOWN,0.011660257,0.029129144,0,-2.2204515063875396,3.4800551695398005,0.5283344035309937,0.5283344035309937,-0.012501689441290154,-0.0125501863166404,0.01771438442252097,0.029560231571395087,0.6081326805388092,1.0147991843287631,1.549359215,0.007922688,0.1008391,1.469170885,-0.000279499,1,37.70416975686878,-0.15808004733420367,0.0,0.0,0.0,0.0,0.01771438442252097,0,1,0.0,0.6081326805388092,-15.000154495239258,16.01495367956802,0.269697375,0.8468648506073599,0.0,0.8468648506073599,0.1,0.1,0.1,,,,,,,,,,,,,,no particle cloud; no simulator GT
localization_features/1,/home/sungho/rosbags/rosbag2_2026_08_25-09_23_32,/pf/pose/odom,1787617412762038302,1787617412760346924,LOC_UNKNOWN,0.001691378,0.020085354,0,-2.209826050349331,3.4572557960626273,0.5742486252608363,0.5742486252608363,0.010625456038208636,-0.0227993734771732,0.025153762083861993,0.04591422172984261,1.252343477932328,2.2859553149943292,1.529273861,0.007810446,0.080753746,1.449085531,-0.000170268,1,37.70416975686878,-0.15808004733420367,0.0,0.0,0.0,0.0,0.025153762083861993,0,1,0.0,1.252343477932328,-15.000154495239258,17.286109810233587,0.289782729,0.8554409664413632,0.0,0.8554409664413632,0.1,0.1,0.1,,,,,,,,,,,,,,no particle cloud; no simulator GT
localization_features/1,/home/sungho/rosbags/rosbag2_2026_08_25-09_23_32,/pf/pose/odom,1787617412792831055,1787617412780342068,LOC_UNKNOWN,0.012488987,0.030792753,0,-2.2033929102246406,3.4451170071382,0.5998869959760342,0.5998869959760342,0.0064331401246904285,-0.012138788924427324,0.013738103523256093,0.025638370715197922,0.44614729716619017,0.8326105403825999,1.498481108,-0.00302146,0.049960993,1.418292778,-0.000166873,1,37.70416975686878,-0.15808004733420367,0.0,0.0,0.0,0.0,0.013738103523256093,0,1,0.0,0.44614729716619017,-15.000154495239258,15.832765035621858,0.320575482,0.8597387817941179,0.0,0.8597387817941179,0.1,0.1,0.1,,,,,,,,,,,,,,no particle cloud; no simulator GT
localization_features/1,/home/sungho/rosbags/rosbag2_2026_08_25-09_23_32,/pf/pose/odom,1787617412824213037,1787617412810429604,LOC_UNKNOWN,0.013783433,0.031381982,0,-2.162326674749754,3.4558018850443224,0.635028995413532,0.635028995413532,0.041066235474886525,0.01068487790612238,0.042433504591861966,0.03514199943749774,1.3521613960476417,1.1198145304365332,1.467099126,0.002367289,0.018579011,1.386910796,-0.000347548,1,37.70416975686878,-0.15808004733420367,0.0,0.0,0.0,0.0,0.042433504591861966,0,1,0.0,1.3521613960476417,-15.000154495239258,16.11996902567579,0.351957464,0.8240614485832967,0.0,0.8240614485832967,0.1,0.1,0.1,,,,,,,,,,,,,,no particle cloud; no simulator GT
localization_features/1,/home/sungho/rosbags/rosbag2_2026_08_25-09_23_32,/pf/pose/odom,1787617412842392557,1787617412836309440,LOC_UNKNOWN,0.006083117,0.01817952,0,-2.1093185786458175,3.476719903138132,0.6703841387029567,0.6703841387029567,0.05300809610393653,0.020918018093809554,0.05698615387563118,0.035355143289424684,3.134634680983391,1.944778700946157,1.448919606,0.007897485,0.000399491,1.368731276,-0.000132416,1,37.70416975686878,-0.15808004733420367,0.0,0.0,0.0,0.0,0.05698615387563118,0,1,0.0,3.134634680983391,-15.000154495239258,16.944933196185413,0.370136984,0.7735358023936271,0.0,0.7735358023936271,0.1,0.1,0.1,,,,,,,,,,,,,,no particle cloud; no simulator GT
localization_features/1,/home/sungho/rosbags/rosbag2_2026_08_25-09_23_32,/pf/pose/odom,1787617412873390644,1787617412856227315,LOC_UNKNOWN,0.017163329,0.030998087,0,-2.0576178131344127,3.51813570083986,0.6861454387363983,0.6861454387363983,0.05170076551140479,0.041415797701727985,0.06624377294309043,0.015761300033441672,2.137027776684749,0.5084604102647261,1.417921519,-0.003502674,0.000413485,1.337733189,-5.6009e-05,1,37.636018926448166,-0.17831787690960224,-0.06815083042061332,-0.020237829575398575,0.06815083042061332,0.020237829575398575,0.001907057477522886,0,1,0.0,2.137027776684749,-15.000154495239258,15.508614905503984,0.401135071,0.7087064454506016,0.0,0.7087064454506016,0.1,0.1,0.1,,,,,,,,,,,,,,no particle cloud; no simulator GT
localization_features/1,/home/sungho/rosbags/rosbag2_2026_08_25-09_23_32,/pf/pose/odom,1787617412892968300,1787617412886369232,LOC_UNKNOWN,0.006599068,0.019577656,0,-2.0263779709657364,3.555420012064625,0.7190254037567371,0.7190254037567371,0.03123984216867637,0.037284311224765165,0.04864203534217046,0.03287996502033874,2.4845689056018996,1.6794638244914888,1.398343863,-0.003077981,0.000867511,1.318155533,-3.039e-05,1,37.58886745985886,-0.2018960811365184,-0.04715146658930536,-0.023578204226916172,0.04715146658930536,0.023578204226916172,0.0014905687528651013,0,1,0.0,2.4845689056018996,-15.000154495239258,16.679618319730746,0.420712727,0.660073274937663,0.0,0.660073274937663,0.1,0.1,0.1,,,,,,,,,,,,,,no particle cloud; no simulator GT
localization_features/1,/home/sungho/rosbags/rosbag2_2026_08_25-09_23_32,/pf/pose/odom,1787617412911737689,1787617412909430751,LOC_UNKNOWN,0.002306938,0.018769389,0,-2.006010417797909,3.583265360417963,0.7325609739258182,0.7325609739258182,0.020367553167827346,0.02784534835333785,0.0344992847311797,0.013535570169081136,1.8380611500555344,0.7211513474989055,1.379574474,-0.001830194,0.000436446,1.299386144,-0.000132704,1,37.55636231087798,-0.21744317912257105,-0.032505148980881415,-0.015547097986052638,0.032505148980881415,0.015547097986052638,0.001994135750298283,0,1,0.0,1.8380611500555344,-15.000154495239258,15.721305842738163,0.439482116,0.6256126779418418,0.0,0.6256126779418418,0.1,0.1,0.1,,,,,,,,,,,,,,no particle cloud; no simulator GT
localization_features/1,/home/sungho/rosbags/rosbag2_2026_08_25-09_23_32,/pf/pose/odom,1787617412942162143,1787617412926681009,LOC_UNKNOWN,0.015481134,0.030424454,0,-1.936401521938819,3.6038213891688575,0.7505368085188312,0.7505368085188312,0.06960889585908991,0.020556028750894573,0.0725806358523348,0.017975834593012996,2.385601919177738,0.590835076054709,1.34915002,0.007670504,0.000616256,1.26896169,-0.000133281,1,37.47876041993389,-0.2041840614208118,-0.07760189094408787,0.013259117701759249,0.07760189094408787,0.013259117701759249,0.005021255091753066,0,1,0.0,2.385601919177738,-15.000154495239258,15.590989571293967,0.46990657,0.5673492447068095,0.0,0.5673492447068095,0.1,0.1,0.1,,,,,,,,,,,,,,no particle cloud; no simulator GT
localization_features/1,/home/sungho/rosbags/rosbag2_2026_08_25-09_23_32,/pf/pose/odom,1787617412971952216,1787617412956804603,LOC_UNKNOWN,0.015147613,0.029790073,0,-1.888857607936544,3.6134954395992946,0.7826856523002736,0.7826856523002736,0.04754391400227509,0.00967405043043712,0.0485181513496379,0.03214884378144245,1.628668427554303,1.0791797583524703,1.319359947,-0.001810308,0.000289458,1.239171617,-0.000167194,1,37.42836266866134,-0.19132930511893692,-0.05039775127254842,0.012854756301874881,0.05039775127254842,0.012854756301874881,0.0018795999229105215,0,1,0.0,1.628668427554303,-15.000154495239258,16.07933425359173,0.499696643,0.5333209892025524,0.0,0.5333209892025524,0.1,0.1,0.1,,,,,,,,,,,,,,no particle cloud; no simulator GT
localization_features/1,/home/sungho/rosbags/rosbag2_2026_08_25-09_23_32,/pf/pose/odom,1787617412992414195,1787617412986962243,LOC_UNKNOWN,0.005451952,0.020461979,0,-1.8721748210799818,3.60592705904548,0.8100014798611186,0.8100014798611186,0.016682786856562215,-0.007568380553814702,0.01831927295251767,0.02731582756084494,0.8952835379470221,1.3349553120372637,1.298897968,-0.002362133,0.00040391,1.218709638,-0.000144585,1,37.41623007418719,-0.17704758196908282,-0.012132594474152825,0.014281723149854098,0.012132594474152825,0.014281723149854098,0.006186678478364845,0,1,0.0,0.8952835379470221,-15.000154495239258,16.33510980727652,0.520158622,0.5314624224266671,0.0,0.5314624224266671,0.1,0.1,0.1,,,,,,,,,,,,,,no particle cloud; no simulator GT
localization_features/1,/home/sungho/rosbags/rosbag2_2026_08_25-09_23_32,/pf/pose/odom,1787617413012236443,1787617413007077314,LOC_UNKNOWN,0.005159129,0.019822248,0,-1.867138191715575,3.572682948586057,0.8256474324300409,0.8256474324300409,0.005036629364406853,-0.03324411045942277,0.033623481610218595,0.015645952568922317,1.696249669069754,0.7893127242138387,1.27907572,-0.002214699,0.000359003,1.19888739,-0.000139361,1,37.42773114476377,-0.145105893647129,0.011501070576578343,0.03194168832195382,0.0,0.03194168832195382,0.022122411033640252,0,1,0.0,1.696249669069754,-15.000154495239258,15.789467219453096,0.516395788,0.5583905534656937,0.0,0.5583905534656937,0.1,0.1,0.1,,,,,,,,,,,,,,no particle cloud; no simulator GT
localization_features/1,/home/sungho/rosbags/rosbag2_2026_08_25-09_23_32,/pf/pose/odom,1787617413041611748,1787617413027227134,LOC_UNKNOWN,0.014384614,0.029375305,0,-1.8528483853985964,3.5209315689201492,0.8497267872429561,0.8497267872429561,0.014289806316978515,-0.051751379665907926,0.05368802344938494,0.024079354812915232,1.8276584174831525,0.8197142059602524,1.249700415,0.008165256,0.000430637,1.169512085,-5.2196e-05,1,37.4391418884959,-0.09247731100366927,0.011410743732128026,0.05262858264345974,0.0,0.05262858264345974,0.042277279717256915,0,1,0.0,1.8276584174831525,-15.000154495239258,15.81986870119951,0.520037826,0.5884779157363503,0.0,0.5884779157363503,0.1,0.1,0.1,,,,,,,,,,,,,,no particle cloud; no simulator GT
localization_features/1,/home/sungho/rosbags/rosbag2_2026_08_25-09_23_32,/pf/pose/odom,1787617413072274352,1787617413057380095,LOC_UNKNOWN,0.014894257,0.030662604,0,-1.821100532518014,3.480205035574101,0.8849696532273184,0.8849696532273184,0.03174785288058235,-0.04072653334604803,0.0516389066587768,0.035242865984362215,1.6841004977521414,1.1493761581489366,1.219037811,-0.001649824,0.000270525,1.138849481,-0.000187875,1,37.42924484237292,-0.04180157821075325,-0.009897046122979702,0.05067573279291602,0.009897046122979702,0.05067573279291602,0.0417418605357971,0,1,0.0,1.6841004977521414,-15.000154495239258,16.149530653388194,0.510283047,0.47760439853228026,0.0,0.47760439853228026,0.1,0.1,0.1,,,,,,,,,,,,,,no particle cloud; no simulator GT
localization_features/1,/home/sungho/rosbags/rosbag2_2026_08_25-09_23_32,/pf/pose/odom,1787617413092306650,1787617413087466006,LOC_UNKNOWN,0.004840644,0.020032298,0,-1.7929750505156228,3.4921130411978494,0.914939985928328,0.914939985928328,0.02812548200239129,0.011908005623748164,0.030542484113150557,0.029970332701009683,1.5246620289469812,1.4961005822202567,1.199005513,-0.002562814,0.000318399,1.118817183,-0.000118514,1,37.398346077376395,-0.039724581574757625,-0.030898764996521777,0.002076996635995622,0.030898764996521777,0.002076996635995622,0.0003562808833712204,0,1,0.0,1.5246620289469812,-15.000154495239258,16.496255077459516,0.530315345,0.46880213626222,0.0,0.46880213626222,0.1,0.1,0.1,,,,,,,,,,,,,,no particle cloud; no simulator GT
localization_features/1,/home/sungho/rosbags/rosbag2_2026_08_25-09_23_32,/pf/pose/odom,1787617413121971758,1787617413107586135,LOC_UNKNOWN,0.014385623,0.029665108,0,-1.7709135429028908,3.545273914179867,0.9296976041428251,0.9296976041428251,0.022061507612731956,0.05316087298201744,0.057556828737838066,0.014757618214497059,1.9402197604619564,0.4974739419285802,1.169340405,0.00795314,0.000509123,1.089152075,-0.00013427,1,37.352698014417236,-0.07722444573741595,-0.045648062959159574,-0.037499864162658325,0.045648062959159574,0.037499864162658325,0.011908765778678491,0,1,0.0,1.9402197604619564,-15.000154495239258,15.497628437167839,0.505370033,0.3802664996377546,0.0,0.3802664996377546,0.1,0.1,0.1,,,,,,,,,,,,,,no particle cloud; no simulator GT
localization_features/1,/home/sungho/rosbags/rosbag2_2026_08_25-09_23_32,/pf/pose/odom,1787617413141606018,1787617413137672969,LOC_UNKNOWN,0.003933049,0.01963426,0,-1.7512249314867117,3.5780460586981637,0.9554819946814729,0.9554819946814729,0.01968861141617917,0.03277214451829691,0.038231595256089414,0.025784390538647783,1.9471879895697324,1.313234648957882,1.149706145,0.008384769,0.000385965,1.069517815,-7.5957e-05,1,37.31865534082591,-0.09593180815856533,-0.034042673591322625,-0.018707362421149384,0.034042673591322625,0.018707362421149384,0.0041889216647667885,0,1,0.0,1.9471879895697324,-15.000154495239258,16.31338914419714,0.525004293,0.37481326977124524,0.0,0.37481326977124524,0.1,0.1,0.1,,,,,,,,,,,,,,no particle cloud; no simulator GT
localization_features/1,/home/sungho/rosbags/rosbag2_2026_08_25-09_23_32,/pf/pose/odom,1787617413172196732,1787617413157793963,LOC_UNKNOWN,0.014402769,0.030590714,0,-1.7305679876360374,3.5984003800208395,0.9704494267177206,0.9704494267177206,0.020656943850674292,0.020354321322675784,0.029000133202394855,0.01496743203624773,0.948004456594078,0.489280244856257,1.119115431,-0.002132562,0.000436657,1.038927101,-0.000280836,1,37.28989349553682,-0.10255530958931817,-0.02876184528908965,-0.00662350143075284,0.02876184528908965,0.00662350143075284,0.000238287913305206,0,1,0.0,0.948004456594078,-15.000154495239258,15.489434740095515,0.500342103,0.4313624303562139,0.0,0.4313624303562139,0.1,0.1,0.1,,,,,,,,,,,,,,no particle cloud; no simulator GT
