bag_id,localization_label,window_start_ns,window_end_ns,center_timestamp_ns,center_elapsed_s,descriptive_mean_empirical_percentile,descriptive_max_empirical_percentile,top_ranked_metric,metric_percentiles,selection_note,distance_jump_m,unwrapped_dyaw_rad,backward_s_jump_m,abs_d_jump_m,speed_residual_mps,yaw_rate_residual_radps,scan_pose_offset_s,pose_sample_gap_s
rosbag2_2026_08_24-19_00_30,LOC_UNKNOWN,1787565630140172974,1787565630610190993,1787565630610190993,0.0,,,LOCALIZATION_LEADING_AVAILABILITY_GAP,,AVAILABILITY_BOUNDARY_NOT_A_QUALITY_LABEL,,,,,,,,
rosbag2_2026_08_24-19_00_30,LOC_UNKNOWN,1787566574321326360,1787566574337082522,1787566574321326360,944.181153386,,,LOCALIZATION_TRAILING_AVAILABILITY_GAP,,AVAILABILITY_BOUNDARY_NOT_A_QUALITY_LABEL,,,,,,,,
rosbag2_2026_08_24-19_00_30,LOC_UNKNOWN,1787566572427944563,1787566572927944563,1787566572677944563,942.06775357,0.9583024686572176,0.9977414871438499,abs_d_jump_m,abs_d_jump_m:0.997741;distance_jump_m:0.996236;short_window_displacement_residual_m:0.995570;projection_branch_jump_proxy_m:0.995280;backward_s_jump_m:0.995049;localization_minus_odom_speed_mps:0.972579;pose_sample_gap_s:0.970002;localization_minus_imu_yaw_rate_radps:0.952571;unwrapped_dyaw_rad:0.940931;scan_pose_offset_s:0.879260;localization_age_s:0.846107,TOP_N_DESCRIPTIVE_RANK_ONLY_NOT_A_QUALITY_LABEL,0.23920010226986058,0.04641260282366744,0.10942766024162154,0.21270231804086204,7.691246929687711,-105.50358137408733,-0.004443994,0.031100302
rosbag2_2026_08_24-19_00_30,LOC_UNKNOWN,1787566261306871755,1787566261806871755,1787566261556871755,630.946680762,0.9364122187307147,0.9936587908269632,backward_s_jump_m,backward_s_jump_m:0.993659;pose_sample_gap_s:0.989026;short_window_displacement_residual_m:0.986536;projection_branch_jump_proxy_m:0.952195;distance_jump_m:0.946230;localization_minus_odom_speed_mps:0.942089;unwrapped_dyaw_rad:0.934329;localization_minus_imu_yaw_rate_radps:0.912468;abs_d_jump_m:0.900249;scan_pose_offset_s:0.899296;localization_age_s:0.844457,TOP_N_DESCRIPTIVE_RANK_ONLY_NOT_A_QUALITY_LABEL,0.11722829607982875,0.04456247033242455,0.09674110255862445,0.020111827451480324,3.3092542905791618,-90.24829626858164,-0.004900979,0.032483994
rosbag2_2026_08_24-19_00_30,LOC_UNKNOWN,1787566254864844537,1787566255364844537,1787566255114844537,624.504653544,0.9346303174502762,0.9947880472550382,abs_d_jump_m,abs_d_jump_m:0.994788;unwrapped_dyaw_rad:0.994585;backward_s_jump_m:0.989721;projection_branch_jump_proxy_m:0.989489;distance_jump_m:0.988070;localization_minus_odom_speed_mps:0.956364;localization_minus_imu_yaw_rate_radps:0.942640;short_window_displacement_residual_m:0.922081;scan_pose_offset_s:0.855575;localization_age_s:0.825347;pose_sample_gap_s:0.822272,TOP_N_DESCRIPTIVE_RANK_ONLY_NOT_A_QUALITY_LABEL,0.14528407783020766,-0.08246117602156922,0.07088141751749077,0.12681990349185812,4.591556231380908,101.53154680847874,-0.00418326,0.030086455
rosbag2_2026_08_24-19_00_30,LOC_UNKNOWN,1787565671305901694,1787565671805901694,1787565671555901694,40.945710701,0.9342222869640178,0.9976256659717396,abs_d_jump_m,abs_d_jump_m:0.997626;projection_branch_jump_proxy_m:0.995570;distance_jump_m:0.995425;backward_s_jump_m:0.991661;short_window_displacement_residual_m:0.962532;pose_sample_gap_s:0.959231;localization_minus_odom_speed_mps:0.952687;unwrapped_dyaw_rad:0.940468;scan_pose_offset_s:0.856733;localization_age_s:0.833338;localization_minus_imu_yaw_rate_radps:0.791174,TOP_N_DESCRIPTIVE_RANK_ONLY_NOT_A_QUALITY_LABEL,0.21972184342727935,0.046286792407307153,0.08256463451465024,0.20861320073942252,4.130855977436375,33.96261066868748,-0.004195643,0.030882396
rosbag2_2026_08_24-19_00_30,LOC_UNKNOWN,1787565707191943788,1787565707691943788,1787565707441943788,76.831752795,0.9322428226873533,0.9990155200370627,backward_s_jump_m,backward_s_jump_m:0.999016;distance_jump_m:0.998639;abs_d_jump_m:0.997828;projection_branch_jump_proxy_m:0.984306;localization_minus_odom_speed_mps:0.973853;short_window_displacement_residual_m:0.964530;unwrapped_dyaw_rad:0.907401;pose_sample_gap_s:0.887914;localization_minus_imu_yaw_rate_radps:0.860551;scan_pose_offset_s:0.856154;localization_age_s:0.824478,TOP_N_DESCRIPTIVE_RANK_ONLY_NOT_A_QUALITY_LABEL,0.36814932883002344,-0.038062922926517695,0.31507622130664004,0.21948108480037384,8.166100893762511,-64.09037808199356,-0.004190308,0.030282782
rosbag2_2026_08_24-19_00_30,LOC_UNKNOWN,1787566055332535377,1787566055832535377,1787566055582535377,424.972344384,0.9269255453469584,0.997336113041464,abs_d_jump_m,abs_d_jump_m:0.997336;projection_branch_jump_proxy_m:0.995773;distance_jump_m:0.994325;backward_s_jump_m:0.988244;localization_minus_odom_speed_mps:0.949907;pose_sample_gap_s:0.926975;localization_minus_imu_yaw_rate_radps:0.919852;unwrapped_dyaw_rad:0.872741;scan_pose_offset_s:0.864348;short_window_displacement_residual_m:0.858003;localization_age_s:0.828676,TOP_N_DESCRIPTIVE_RANK_ONLY_NOT_A_QUALITY_LABEL,0.20344751105925538,-0.031104334796053013,0.061615077467616075,0.19389293949204467,3.896848686351918,93.20008712036541,-0.004272247,0.030508425
rosbag2_2026_08_24-19_00_30,LOC_UNKNOWN,1787565712204187380,1787565712704187380,1787565712454187380,81.843996387,0.9231378833196378,0.9958883483900857,backward_s_jump_m,backward_s_jump_m:0.995888;distance_jump_m:0.994556;projection_branch_jump_proxy_m:0.991979;abs_d_jump_m:0.990474;short_window_displacement_residual_m:0.953556;localization_minus_odom_speed_mps:0.947736;pose_sample_gap_s:0.907111;unwrapped_dyaw_rad:0.882586;localization_minus_imu_yaw_rate_radps:0.879951;localization_age_s:0.808264;scan_pose_offset_s:0.802415,TOP_N_DESCRIPTIVE_RANK_ONLY_NOT_A_QUALITY_LABEL,0.20838706877337906,-0.03300603798210977,0.11981883772145707,0.08980015787960416,3.6966496620115845,75.18478883312318,-0.003763341,0.030374127
rosbag2_2026_08_24-19_00_30,LOC_UNKNOWN,1787566125630384480,1787566126130384480,1787566125880384480,495.270193487,0.9212898568072375,0.9967859624739402,backward_s_jump_m,backward_s_jump_m:0.996786;abs_d_jump_m:0.996091;distance_jump_m:0.993196;localization_minus_imu_yaw_rate_radps:0.982135;projection_branch_jump_proxy_m:0.980774;unwrapped_dyaw_rad:0.977647;localization_minus_odom_speed_mps:0.954627;scan_pose_offset_s:0.845586;short_window_displacement_residual_m:0.826355;localization_age_s:0.822972;pose_sample_gap_s:0.758021,TOP_N_DESCRIPTIVE_RANK_ONLY_NOT_A_QUALITY_LABEL,0.187603348419302,0.060271558536157954,0.14127329927476917,0.1467342253541271,4.367609348090372,-122.0935218727092,-0.004093231,0.029952745
rosbag2_2026_08_24-19_00_30,LOC_UNKNOWN,1787566548719492025,1787566549219492025,1787566548969492025,918.359301032,0.9197813231352143,0.9966411860088024,distance_jump_m,distance_jump_m:0.996641;localization_minus_imu_yaw_rate_radps:0.995107;unwrapped_dyaw_rad:0.994035;pose_sample_gap_s:0.986015;abs_d_jump_m:0.980947;short_window_displacement_residual_m:0.961924;localization_minus_odom_speed_mps:0.959057;scan_pose_offset_s:0.906998;localization_age_s:0.847468;projection_branch_jump_proxy_m:0.820940;backward_s_jump_m:0.668462,TOP_N_DESCRIPTIVE_RANK_ONLY_NOT_A_QUALITY_LABEL,0.25246800287266435,-0.07951683579923542,0.0,0.056610965086480336,4.915770676015344,164.11053706835128,-0.005264073,0.031887925
rosbag2_2026_08_24-19_00_30,LOC_UNKNOWN,1787565796375036804,1787565796875036804,1787565796625036804,166.014845811,0.916451534708927,0.9988996988649526,backward_s_jump_m,backward_s_jump_m:0.998900;distance_jump_m:0.998234;projection_branch_jump_proxy_m:0.977820;localization_minus_odom_speed_mps:0.970321;short_window_displacement_residual_m:0.936791;abs_d_jump_m:0.920865;pose_sample_gap_s:0.909717;unwrapped_dyaw_rad:0.892576;scan_pose_offset_s:0.887367;localization_age_s:0.840403;localization_minus_imu_yaw_rate_radps:0.747973,TOP_N_DESCRIPTIVE_RANK_ONLY_NOT_A_QUALITY_LABEL,0.33419953001798863,0.03502891269820052,0.2930918276493699,0.02361659604429478,7.02076469262875,-22.835169904623253,-0.004583314,0.030387538
rosbag2_2026_08_24-19_24_17,LOC_UNKNOWN,1787567057740534285,1787567120128389774,1787567120128389774,0.0,,,LOCALIZATION_LEADING_AVAILABILITY_GAP,,AVAILABILITY_BOUNDARY_NOT_A_QUALITY_LABEL,,,,,,,,
rosbag2_2026_08_24-19_24_17,LOC_UNKNOWN,1787567826809888694,1787567826810701456,1787567826809888694,769.069354409,,,LOCALIZATION_TRAILING_AVAILABILITY_GAP,,AVAILABILITY_BOUNDARY_NOT_A_QUALITY_LABEL,,,,,,,,
rosbag2_2026_08_24-19_24_17,LOC_UNKNOWN,1787567319671359101,1787567320171359101,1787567319921359101,199.792969327,0.9654172892040601,0.9977332378907182,abs_d_jump_m,abs_d_jump_m:0.997733;unwrapped_dyaw_rad:0.996222;pose_sample_gap_s:0.992762;distance_jump_m:0.992404;projection_branch_jump_proxy_m:0.992325;backward_s_jump_m:0.988428;localization_minus_imu_yaw_rate_radps:0.981548;localization_minus_odom_speed_mps:0.958642;scan_pose_offset_s:0.940589;short_window_displacement_residual_m:0.934224;localization_age_s:0.844713,TOP_N_DESCRIPTIVE_RANK_ONLY_NOT_A_QUALITY_LABEL,0.17970020305443254,-0.0938851404410842,0.06502344918428982,0.1675234730835723,5.063072458075864,132.69190380315732,-0.008887344,0.035492323
rosbag2_2026_08_24-19_24_17,LOC_UNKNOWN,1787567427972892061,1787567428472892061,1787567428222892061,308.094502287,0.9492173305404904,0.9964209019327129,localization_minus_imu_yaw_rate_radps,localization_minus_imu_yaw_rate_radps:0.996421;backward_s_jump_m:0.990893;unwrapped_dyaw_rad:0.984848;projection_branch_jump_proxy_m:0.981826;distance_jump_m:0.959119;short_window_displacement_residual_m:0.951324;abs_d_jump_m:0.951245;localization_minus_odom_speed_mps:0.944723;scan_pose_offset_s:0.944089;pose_sample_gap_s:0.889923;localization_age_s:0.846980,TOP_N_DESCRIPTIVE_RANK_ONLY_NOT_A_QUALITY_LABEL,0.12489035629608221,0.06485410980318095,0.07718390384141571,0.02831697579586323,3.812662426203171,-231.59314945427516,-0.009050401,0.030715355
rosbag2_2026_08_24-19_24_17,LOC_UNKNOWN,1787567154821621475,1787567155321621475,1787567155071621475,34.943231701,0.9424676302616121,0.9977332378907182,backward_s_jump_m,backward_s_jump_m:0.997733;distance_jump_m:0.994989;abs_d_jump_m:0.989422;localization_minus_odom_speed_mps:0.968027;pose_sample_gap_s:0.965601;scan_pose_offset_s:0.949179;localization_minus_imu_yaw_rate_radps:0.947507;short_window_displacement_residual_m:0.943888;projection_branch_jump_proxy_m:0.897598;unwrapped_dyaw_rad:0.863716;localization_age_s:0.849485,TOP_N_DESCRIPTIVE_RANK_ONLY_NOT_A_QUALITY_LABEL,0.21671830382713564,0.022649924340753635,0.2071638255870738,0.06866709778400282,6.926753885204439,101.69069102847442,-0.009250947,0.032074967
rosbag2_2026_08_24-19_24_17,LOC_UNKNOWN,1787567253974192842,1787567254474192842,1787567254224192842,134.095803068,0.9366984498559158,0.9956255468066492,backward_s_jump_m,backward_s_jump_m:0.995626;distance_jump_m:0.991768;abs_d_jump_m:0.989501;projection_branch_jump_proxy_m:0.981508;short_window_displacement_residual_m:0.980235;pose_sample_gap_s:0.962141;localization_minus_odom_speed_mps:0.961624;localization_minus_imu_yaw_rate_radps:0.953591;unwrapped_dyaw_rad:0.899109;localization_age_s:0.798545;scan_pose_offset_s:0.790035,TOP_N_DESCRIPTIVE_RANK_ONLY_NOT_A_QUALITY_LABEL,0.1741968012265859,-0.031547721299375,0.12733068970570827,0.06897032068925424,5.557824747252243,105.5638181160415,-0.006397676,0.03196592
rosbag2_2026_08_24-19_24_17,LOC_UNKNOWN,1787567825692539812,1787567826192539812,1787567825942539812,705.814150038,0.9354433949245661,0.993279249184761,unwrapped_dyaw_rad,unwrapped_dyaw_rad:0.993279;pose_sample_gap_s:0.988189;backward_s_jump_m:0.983298;localization_minus_imu_yaw_rate_radps:0.982542;projection_branch_jump_proxy_m:0.970930;abs_d_jump_m:0.954585;short_window_displacement_residual_m:0.921419;scan_pose_offset_s:0.911997;localization_minus_odom_speed_mps:0.901654;distance_jump_m:0.849678;localization_age_s:0.832306,TOP_N_DESCRIPTIVE_RANK_ONLY_NOT_A_QUALITY_LABEL,0.0772070208412769,0.07603828843360816,0.045781602304003854,0.02986029177939542,2.273983725272989,-134.03859149699198,-0.008030261,0.033952319
rosbag2_2026_08_24-19_24_17,LOC_UNKNOWN,1787567309380517416,1787567309880517416,1787567309630517416,189.502127642,0.932717742405184,0.9944325141175535,abs_d_jump_m,abs_d_jump_m:0.994433;backward_s_jump_m:0.991490;projection_branch_jump_proxy_m:0.983457;pose_sample_gap_s:0.967470;distance_jump_m:0.967430;localization_minus_odom_speed_mps:0.948381;short_window_displacement_residual_m:0.935099;localization_minus_imu_yaw_rate_radps:0.901774;unwrapped_dyaw_rad:0.894218;scan_pose_offset_s:0.861653;localization_age_s:0.814491,TOP_N_DESCRIPTIVE_RANK_ONLY_NOT_A_QUALITY_LABEL,0.1334208900903075,0.030225402799769537,0.08134418098938134,0.10575565295366696,4.086404778281318,-77.07497919675446,-0.007139057,0.032167308
