bag_id,localization_label,feature_rows,duration_s,first_pose_timestamp_ns,last_pose_timestamp_ns,leading_pose_unavailable_s,trailing_pose_unavailable_s,pose_time_span_fraction_of_bag,timestamp_regressions,track_bound_inconsistency_rows,frenet_available_fraction,distance_jump_m_count,distance_jump_m_p50,distance_jump_m_p95,distance_jump_m_p99,distance_jump_m_max,unwrapped_dyaw_rad_count,unwrapped_dyaw_rad_p50,unwrapped_dyaw_rad_p95,unwrapped_dyaw_rad_p99,unwrapped_dyaw_rad_max,backward_s_jump_m_count,backward_s_jump_m_p50,backward_s_jump_m_p95,backward_s_jump_m_p99,backward_s_jump_m_max,abs_d_jump_m_count,abs_d_jump_m_p50,abs_d_jump_m_p95,abs_d_jump_m_p99,abs_d_jump_m_max,localization_minus_odom_speed_mps_count,localization_minus_odom_speed_mps_p50,localization_minus_odom_speed_mps_p95,localization_minus_odom_speed_mps_p99,localization_minus_odom_speed_mps_max,localization_minus_imu_yaw_rate_radps_count,localization_minus_imu_yaw_rate_radps_p50,localization_minus_imu_yaw_rate_radps_p95,localization_minus_imu_yaw_rate_radps_p99,localization_minus_imu_yaw_rate_radps_max,scan_pose_offset_s_count,scan_pose_offset_s_p50,scan_pose_offset_s_p95,scan_pose_offset_s_p99,scan_pose_offset_s_max,pose_sample_gap_s_count,pose_sample_gap_s_p50,pose_sample_gap_s_p95,pose_sample_gap_s_p99,pose_sample_gap_s_max,short_window_displacement_residual_m_count,short_window_displacement_residual_m_p50,short_window_displacement_residual_m_p95,short_window_displacement_residual_m_p99,short_window_displacement_residual_m_max,localization_age_s_count,localization_age_s_p50,localization_age_s_p95,localization_age_s_p99,localization_age_s_max,projection_branch_jump_proxy_m_count,projection_branch_jump_proxy_m_p50,projection_branch_jump_proxy_m_p95,projection_branch_jump_proxy_m_p99,projection_branch_jump_proxy_m_max
rosbag2_2026_08_24-19_00_30,LOC_UNKNOWN,34537,943.711135367,1787565630610190993,1787566574321326360,0.470018019,0.015756162,0.999485516023101,3,2389,1.0,34536,0.006079761731303156,0.11786823861614254,0.1558647576350098,6.7303897835033055,34536,0.0011623040141715002,0.04927381963143851,0.06991607095745987,2.543133557531499,34536,0.0,0.011274210472835111,0.0721675579670128,46.356683785416685,34536,0.0019217411423046171,0.03186862170356683,0.08636581185285609,2.5803432193508464,34536,0.2729152821200246,3.91194238083997,21.56871747272286,661.1071798064933,34536,1.0468910772591198,104.50219388076682,131.76462993705616,666.7464812099311,34537,0.002715918,0.008510612999999993,0.013429046799999997,0.888448969,34536,0.020569461,0.03075370525,0.03276410575,8.920253012,34536,0.049720167159388526,1.0003086634401448,3.0693783726779555,6.933732918677876,34537,0.010638689,1.6691645995999989,3.0683476942399857,16.655955781,34536,0.0008169305724451386,0.019634020175111615,0.07646318454625403,46.33729169645921
rosbag2_2026_08_24-19_24_17,LOC_UNKNOWN,25147,706.68149892,1787567120128389774,1787567826809888694,62.387855489,0.000812762,0.918877794362386,3,1460,1.0,25146,0.003913611662619764,0.11807111581945394,0.1627716102950702,9.314765862520687,25146,0.000871337309301945,0.045892679640860794,0.0703222455888588,3.114305065521748,25146,0.0,0.009839657518660339,0.07217412158212498,46.319861427349416,25146,0.0013471002038729224,0.027855919335399215,0.07021371706311577,1.8588608806442624,25146,0.18948804326570295,4.180747105180801,22.633691183338062,6844.421460764654,25146,1.1465928165268793,103.07892461037693,149.98350693196338,1092.1288719912743,25147,0.003915374,0.009282274599999992,0.013968188300000014,6.949497828,25146,0.021470084,0.031586210749999996,0.034390621999999996,22.522711127,25146,0.050626179356096396,1.1074793426769194,3.768031277748758,9.396456989022719,25147,0.011764154,1.3728334825999995,2.45362906314,8.258840976,25146,0.000632319505512397,0.01836782692127728,0.0888671772933968,46.251474316980776
rosbag2_2026_08_25-09_23_32,LOC_UNKNOWN,2142,53.716723734,1787617412472255573,1787617466188979307,0.061238599,0.020300037,0.9984843630182846,0,264,1.0,2141,0.006734552146876688,0.1587137353698639,0.2648456606214012,2.4812534859056523,2141,0.0010394436777474425,0.05292919058310086,0.07963569355131489,3.0669655547328727,2141,0.0,0.027639220069453074,0.1099935707330836,46.29283660793929,2141,0.0004126266092593228,0.07686768517704679,0.24196890460567994,1.3861654668294563,2141,0.19763653582944318,5.153661266923062,10.434177265759146,48.628751929284654,2141,0.8650172964863148,111.95313952849783,160.44387436023527,264.6662096148289,2142,0.0020131984999999996,0.00408658965,1.2907708463200027,1.81905659,2141,0.025167826,0.030715949,0.031923174799999995,0.051096443,2141,0.03403878056389632,2.1558200284059086,2.8229655436854015,3.7748466105404983,2142,0.006884848,0.01260537235,0.014326088140000021,0.030476194,2141,0.0003701883607756004,0.08912696957540986,0.2583645113333698,46.19874125468956
rosbag2_2026_08_25-09_59_22,LOC_UNKNOWN,31485,961.452980985,1787619627674990034,1787620589127971019,65.448931549,90.172941987,0.8606880524557771,12,3596,1.0,31484,0.009180296295117223,0.1321574675796481,0.21377554214815714,16.452181425110446,31484,0.0021094542897825905,0.05112144675086788,0.07985163707824339,2.811813975854142,31484,0.0,0.01908741241469286,0.09329749795990847,46.364198767213004,31484,0.002768214834333871,0.03899900921531208,0.11554840968734333,2.841943633337792,31484,0.2682344191883891,3.1703401239058886,8.773282430069724,7241.807906297787,31484,2.5932109484435566,106.77090428965563,157.2714756429226,1762.722291107983,31485,0.002622134,0.0043537408,0.007981899919999993,1.999826102,31484,0.0247917105,0.0309610384,0.03337850063999999,4.366361445,31484,0.08473068699520112,1.2441376884418187,3.4889161559881554,16.452355825688485,31485,0.009009866,0.0132685616,0.43047965652,7.331450075,31484,0.0012311537525537153,0.02871460393110649,0.12085602831851577,46.33513084689421
