bag_id,run_id,callback_sequence,ros_time_ns,elapsed_s,ready_for_baseline,blocking_context,no_candidate_event,obstacle_source_stamp_ns,obstacle_sequence,source_epoch,reference_generation,ego_s_m,ego_d_m,ego_speed_mps,p3_mode,lifecycle_state,lifecycle_owner,continuation_result,invalidation_reason,selected_side,selected_candidate_identity,selected_path_digest,selected_generator_stage,fallback_reason,active,continued,fresh,backup,safe_stop,safe_stop_entry,global_handoff,evaluation_count,strict_attempted,relaxed_attempted,m0_v1_constructed_right,m0_v1_constructed_left,discarded_side_candidate_count,m0_v2_constructed,m1_constructed,constructed_total_actual,validate_candidate_executed_total_actual,hard_valid_total_actual,returned_candidate_count,lifecycle_revalidation_count,safe_stop_escape_evaluator_count,candidate_event_count,candidate_m0_v1_count,candidate_m0_v2_count,candidate_m1_count,candidate_invalid_count,selected_final_rank,selected_exit_reaches_next_obstacle,selected_braking_feasible,selected_braking_deficit_m,selected_velocity_loss,selected_minimum_normalized_safety_slack,selected_global_path_deviation_m,selected_generation_index,selected_center_track_margin_m,selected_footprint_track_margin_m,selected_obstacle_margin_m,selected_lateral_slope_margin,selected_signed_curvature_margin_radpm,selected_curvature_rate_margin_radpm2,callback_runtime_us,planning_runtime_us,hard_validation_runtime_us,ranking_runtime_us,localization_label,localization_join_offset_s,localization_timestamp_ns,localization_age_s,pose_sample_gap_s,distance_jump_m,unwrapped_dyaw_rad,implied_speed_mps,odom_speed_mps,localization_minus_odom_speed_mps,implied_yaw_rate_radps,imu_yaw_rate_radps,localization_minus_imu_yaw_rate_radps,scan_pose_offset_s,frenet_pose_offset_s,frenet_s_m,frenet_d_m,backward_s_jump_m,abs_d_jump_m,projection_branch_jump_proxy_m,short_window_displacement_residual_m,localization_max_empirical_percentile,localization_mean_empirical_percentile,localization_top_ranked_metric,planner_failure_kinds,automatic_localization_quality_label,interpretation
rosbag2_2026_08_24-19_00_30,replay_rosbag2_2026_08_24_19_00_30_full,8087,1787565903070255293,272.930082319,1,0,0,1787565903036121333,173,1677,1,17.947580173566898,0.1704198561388314,2.5249301053306774,TEST_ACTIVE,INVALIDATED,P0_BACKUP_ONLY,STALE_SOURCE,STALE_SOURCE,NONE,M0_V1_LEFT_a0cdbdd08aff4e7a,a0cdbdd08aff4e7a,,STALE_SOURCE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,614.587,0,0,0,LOC_UNKNOWN,-0.012514514,1787565903057740779,0.002869442,0.021861951,0.0029423466228202613,-8.904390761155234e-05,0.13458755912591064,0.0,0.13458755912591064,-0.004073008287849165,-0.5004639029502869,0.4963908946624377,-0.001894347,0.000551372,20.75540768453276,-0.8796899367465866,0.001651212816344838,0.0018816476219052358,0.0012911338064754232,6.6831628948971025,0.999594625897614,0.5033490920057835,short_window_displacement_residual_m,INVALIDATION,NOT_ASSIGNED,DESCRIPTIVE_JOIN_ONLY_MANUAL_REVIEW_REQUIRED
rosbag2_2026_08_24-19_00_30,replay_rosbag2_2026_08_24_19_00_30_full,8090,1787565829920248993,199.780076019,1,1,0,1787565903108092599,176,1677,1,18.180483920138656,0.15585560675329796,2.1425755995806037,TEST_ACTIVE,INVALIDATED,P0_BACKUP_ONLY,CURRENT_EXACT_HARD_INVALID:path entry is discontinuous from the current ego d,CURRENT_EXACT_HARD_INVALID:path entry is discontinuous from the current ego d,NONE,M0_V1_LEFT_5d6c7e1d8248ec26,b99e558c711e6561,,CURRENT_EXACT_HARD_INVALID:path entry is discontinuous from the current ego d,0,0,0,1,1,1,0,2,1,1,0,12,12,18,10,40,43,0,28,1,0,40,12,18,10,40,,,,,,,,,,,,,,,48428.156,47485.455,311.389,183.11599999999999,LOC_UNKNOWN,-0.01099194,1787565829909257053,0.002104552,0.019756961,0.03996401408277753,-0.001744206055610098,2.0227814430963105,2.26131221719457,-0.23853077409825962,-0.08828311477712074,-2.612358808517456,2.5240756937403352,-0.00320046,0.000390457,18.082439897189005,0.15773035239840352,0.0,0.0033067145471830928,0.00013703754033803084,0.01875150778910495,0.6867905953208246,0.4838562276478136,distance_jump_m,INVALIDATION;SAFE_STOP_ENTRY,NOT_ASSIGNED,DESCRIPTIVE_JOIN_ONLY_MANUAL_REVIEW_REQUIRED
rosbag2_2026_08_24-19_00_30,replay_rosbag2_2026_08_24_19_00_30_full,8096,1787565830070261587,199.930088613,1,1,1,1787565903258016967,182,1678,1,20.752816381208785,-0.8862395250619223,0,TEST_ACTIVE,IDLE,P0_BACKUP_ONLY,SAFE_STOP_AUTHORITY,,NONE,NONE,5cd26cc2486d53e1,,SAFE_STOP_AUTHORITY,0,0,0,1,1,0,0,4,2,2,0,24,24,36,20,80,108,0,56,0,1,80,24,36,20,80,,,,,,,,,,,,,,,98096.096,90285.625,558.9680000000001,362.374,LOC_UNKNOWN,-0.012526254,1787565830057735333,0.003096494,0.020776003,0.026124698174196888,-0.002636517875210395,1.2574458221919242,1.8194570135746606,-0.5620111913827364,-0.12690207424452118,-1.7896980047225952,1.662795930478074,-0.002847305,0.000381819,18.335525745228164,0.17322035264895652,0.0,0.003188937259782504,0.00019536085435584855,-0.032798603675401994,0.6684618948343757,0.5230750040694127,backward_s_jump_m,NO_CANDIDATE,NOT_ASSIGNED,DESCRIPTIVE_JOIN_ONLY_MANUAL_REVIEW_REQUIRED
rosbag2_2026_08_24-19_00_30,replay_rosbag2_2026_08_24_19_00_30_full,8097,1787565830170307655,200.030134681,1,1,1,1787565903357982187,183,1678,1,18.60768472819143,0.17609576296399682,1.1476773132070504,TEST_ACTIVE,IDLE,P0_BACKUP_ONLY,SAFE_STOP_AUTHORITY,,NONE,NONE,5cd26cc2486d53e1,,SAFE_STOP_AUTHORITY,0,0,0,1,1,0,0,4,2,2,0,24,24,36,20,80,108,0,56,0,1,80,24,36,20,80,,,,,,,,,,,,,,,98202.545,90072.848,553.506,315.284,LOC_UNKNOWN,-0.012924952,1787565830157382703,0.002091892,0.019928273,0.020305136128042255,-0.001977197414073706,1.0189109777873002,1.5009049773755656,-0.4819939995882654,-0.09921569290393131,-0.3212883472442627,0.22207265434033138,-0.003258044,0.000310851,18.491780235357155,0.17074304194713438,0.0,0.002792608497430793,0.0001929534777552304,-0.04334766649465305,0.6951385470654661,0.4738955614973395,scan_pose_offset_s,NO_CANDIDATE,NOT_ASSIGNED,DESCRIPTIVE_JOIN_ONLY_MANUAL_REVIEW_REQUIRED
rosbag2_2026_08_24-19_00_30,replay_rosbag2_2026_08_24_19_00_30_full,8101,1787565830320259452,200.180086478,1,1,1,1787565903487903609,185,1679,1,18.657939755461122,0.20643704690814527,0.28529213686320587,TEST_ACTIVE,IDLE,P0_BACKUP_ONLY,SAFE_STOP_AUTHORITY,,NONE,NONE,5cd26cc2486d53e1,,SAFE_STOP_AUTHORITY,0,0,0,1,1,0,0,4,2,2,0,24,24,36,20,80,108,0,56,0,1,80,24,36,20,80,,,,,,,,,,,,,,,99518.905,91248.263,533.8740000000001,421.98600000000005,LOC_UNKNOWN,0.014728566,1787565830334988018,0.010856465,0.029973944,0.007951224273745191,-0.0014723830836195495,0.2652712060096326,0.215158371040724,0.050112834968908615,-0.049122100302167425,-0.9897595643997192,0.9406374640975518,-0.002081125,0.000284028,18.637883388831398,0.18985735656917238,0.0,0.007531021837567792,0.005400601304062854,-0.08373115979085,0.7924484595784109,0.5780135797855638,projection_branch_jump_proxy_m,NO_CANDIDATE,NOT_ASSIGNED,DESCRIPTIVE_JOIN_ONLY_MANUAL_REVIEW_REQUIRED
rosbag2_2026_08_24-19_00_30,replay_rosbag2_2026_08_24_19_00_30_full,8107,1787565830520283024,200.38011005,1,1,1,1787565903707792409,190,1680,1,20.75530537808266,-0.888003134962738,0,TEST_ACTIVE,IDLE,P0_BACKUP_ONLY,SAFE_STOP_AUTHORITY,,NONE,NONE,5cd26cc2486d53e1,,SAFE_STOP_AUTHORITY,0,0,0,1,1,0,0,4,2,2,0,24,24,36,20,80,108,0,56,0,1,80,24,36,20,80,,,,,,,,,,,,,,,98745.656,90818.32299999999,604.1680000000003,335.51,LOC_UNKNOWN,0.014223283,1787565830534506307,0.011744748,0.031402824,0.007621518215768375,-0.0036939661282938824,0.2427016823636108,0.1518099547511312,0.0908917276124796,-0.11763165402875493,-0.39340707659721375,0.27577542256845883,-0.002972777,0.000362273,18.70821785369677,0.2402158915792147,0.0,0.004628980900389101,0.001566761760128244,-0.008915557840087573,0.9789205466759323,0.550729082323068,pose_sample_gap_s,NO_CANDIDATE,NOT_ASSIGNED,DESCRIPTIVE_JOIN_ONLY_MANUAL_REVIEW_REQUIRED
rosbag2_2026_08_24-19_00_30,replay_rosbag2_2026_08_24_19_00_30_full,8108,1787565830620264683,200.480091709,1,1,1,1787565903807740644,191,1680,1,20.75585036591863,-0.8903050764815444,0,TEST_ACTIVE,IDLE,P0_BACKUP_ONLY,SAFE_STOP_AUTHORITY,,NONE,NONE,5cd26cc2486d53e1,,SAFE_STOP_AUTHORITY,0,0,0,1,1,0,0,4,2,2,0,24,24,36,20,80,108,0,56,0,1,80,24,36,20,80,,,,,,,,,,,,,,,100168.599,92572.82800000001,578.7719999999998,362.336,LOC_UNKNOWN,-0.007625603,1787565830612639080,0.010426688,0.030048121,0.002847184507551326,-0.0024439562559838007,0.09475416141832382,0.0,0.09475416141832382,-0.0813347448908303,-0.2888661324977875,0.20753138760695716,-0.001658658,0.000359158,18.720952238496515,0.2492825515577289,0.0,0.0022418127429272294,0.00109198217001687,0.02237692528044488,0.8037120685661339,0.46045854080893317,pose_sample_gap_s,NO_CANDIDATE,NOT_ASSIGNED,DESCRIPTIVE_JOIN_ONLY_MANUAL_REVIEW_REQUIRED
rosbag2_2026_08_24-19_00_30,replay_rosbag2_2026_08_24_19_00_30_full,8109,1787565830720266541,200.580093567,1,1,1,1787565903887742898,192,1680,1,20.756548512384786,-0.8908708935568762,0,TEST_ACTIVE,IDLE,P0_BACKUP_ONLY,SAFE_STOP_AUTHORITY,,NONE,NONE,5cd26cc2486d53e1,,SAFE_STOP_AUTHORITY,0,0,0,1,1,0,0,4,2,2,0,24,24,36,20,80,108,0,56,0,1,80,24,36,20,80,,,,,,,,,,,,,,,99550.731,91471.625,583.33,341.60400000000004,LOC_UNKNOWN,0.01153474,1787565830731801281,0.005232282,0.024900369,0.002251078093151963,-0.00045059206631878346,0.09040340298378562,0.0,0.09040340298378562,-0.01809579875377684,0.16356781125068665,-0.1816636100044635,-0.001594142,0.000354678,18.7193227965621,0.25564219143360534,0.00040232575202026055,0.0022148333054048397,0.0018487523411317023,0.045142587296014225,0.7973998146861246,0.4356967417453474,backward_s_jump_m,NO_CANDIDATE,NOT_ASSIGNED,DESCRIPTIVE_JOIN_ONLY_MANUAL_REVIEW_REQUIRED
rosbag2_2026_08_24-19_00_30,replay_rosbag2_2026_08_24_19_00_30_full,8110,1787565830820312347,200.680139373,1,1,1,1787565904007627041,193,1680,1,20.75417141415681,-0.8949811512172906,0,TEST_ACTIVE,IDLE,P0_BACKUP_ONLY,SAFE_STOP_AUTHORITY,,NONE,NONE,5cd26cc2486d53e1,,SAFE_STOP_AUTHORITY,0,0,0,1,1,0,0,4,2,2,0,24,24,36,20,80,108,0,56,0,1,80,24,36,20,80,,,,,,,,,,,,,,,93123.082,85364.129,536.3420000000003,328.358,LOC_UNKNOWN,-0.009280476,1787565830811031871,0.010191603,0.029491093,0.0019342805309000934,0.0001824621526567427,0.0655886348769811,0.0,0.0655886348769811,0.006187025779503754,-0.21700870990753174,0.2231957356870355,-0.001388391,0.000294802,18.718637919862548,0.2620453147598974,0.0,0.001931553729279667,0.0018316093902370025,0.044599426093534233,0.6684618948343757,0.4083263068005197,backward_s_jump_m,NO_CANDIDATE,NOT_ASSIGNED,DESCRIPTIVE_JOIN_ONLY_MANUAL_REVIEW_REQUIRED
rosbag2_2026_08_24-19_00_30,replay_rosbag2_2026_08_24_19_00_30_full,8111,1787565830910251733,200.770078759,1,1,1,1787565904087567153,194,1680,1,20.75359653965488,-0.8968141093263099,0,TEST_ACTIVE,IDLE,P0_BACKUP_ONLY,SAFE_STOP_AUTHORITY,,NONE,NONE,5cd26cc2486d53e1,,SAFE_STOP_AUTHORITY,0,0,0,1,1,0,0,4,2,2,0,24,24,36,20,80,108,0,56,0,1,80,24,36,20,80,,,,,,,,,,,,,,,91655.572,84478.606,520.2159999999999,301.464,LOC_UNKNOWN,0.00045093,1787565830910702663,0.010498227,0.029150589,0.001023701949134599,-0.0008545083819961606,0.03511771062789156,0.0,0.03511771062789156,-0.02931358889510468,-0.019814446568489075,-0.009499142326615605,-0.00169759,0.000415126,18.721145594054132,0.2670626057742331,0.0,0.0007236134186801579,0.00029958227603655413,0.043471682979733334,0.6684618948343757,0.3810972325890525,backward_s_jump_m,NO_CANDIDATE,NOT_ASSIGNED,DESCRIPTIVE_JOIN_ONLY_MANUAL_REVIEW_REQUIRED
rosbag2_2026_08_24-19_00_30,replay_rosbag2_2026_08_24_19_00_30_full,8113,1787565831020277957,200.880104983,1,1,1,1787565904207528288,196,1680,1,20.751365724568103,-0.8991967981244038,0,TEST_ACTIVE,IDLE,P0_BACKUP_ONLY,SAFE_STOP_AUTHORITY,,NONE,NONE,5cd26cc2486d53e1,,SAFE_STOP_AUTHORITY,0,0,0,1,1,0,0,4,2,2,0,24,24,36,20,80,108,0,56,0,1,80,24,36,20,80,,,,,,,,,,,,,,,94576.965,86529.901,569.2519999999997,341.154,LOC_UNKNOWN,0.009794134,1787565831030072091,0.000803735,0.020329604,0.002893650690717902,-0.00013824805019699293,0.1423367956757988,0.0,0.1423367956757988,-0.006800331683636972,-0.5152638554573059,0.508463523773669,-0.001947322,0.000407982,18.719742889584104,0.2737850512731985,0.0017577352493880483,0.0022986041662172996,0.0011359154413298537,0.028833117054786236,0.8734943247625666,0.4267971711166728,backward_s_jump_m,NO_CANDIDATE,NOT_ASSIGNED,DESCRIPTIVE_JOIN_ONLY_MANUAL_REVIEW_REQUIRED
rosbag2_2026_08_24-19_00_30,replay_rosbag2_2026_08_24_19_00_30_full,8115,1787565831120287213,200.980114239,1,1,1,1787565904287480298,197,1680,1,20.751368349777238,-0.8996707976209092,0,TEST_ACTIVE,IDLE,P0_BACKUP_ONLY,SAFE_STOP_AUTHORITY,,NONE,NONE,5cd26cc2486d53e1,,SAFE_STOP_AUTHORITY,0,0,0,1,1,0,0,4,2,2,0,24,24,36,20,80,108,0,56,0,1,80,24,36,20,80,,,,,,,,,,,,,,,94443.682,86542.765,506.636,328.26599999999996,LOC_UNKNOWN,0.008834305,1787565831129121518,0.000448711,0.019091122,0.0013770862810178661,-0.0009748917279166214,0.07213228646372205,0.0,0.07213228646372205,-0.05106518767815854,-0.08451305329799652,0.03344786561983798,-0.001610936,0.000319464,18.714190691006173,0.2792178903376817,0.0011135808095836808,0.0008101261666549342,0.00026350547143418534,0.030689461258463134,0.8517199444058374,0.3183419380019086,backward_s_jump_m,NO_CANDIDATE,NOT_ASSIGNED,DESCRIPTIVE_JOIN_ONLY_MANUAL_REVIEW_REQUIRED
rosbag2_2026_08_24-19_00_30,replay_rosbag2_2026_08_24_19_00_30_full,8117,1787565831220251978,201.080079004,1,1,1,1787565904387416512,198,1680,1,20.753761423909083,-0.8979486782474958,0,TEST_ACTIVE,IDLE,P0_BACKUP_ONLY,SAFE_STOP_AUTHORITY,,NONE,NONE,5cd26cc2486d53e1,,SAFE_STOP_AUTHORITY,0,0,0,1,1,0,0,4,2,2,0,24,24,36,20,80,108,0,56,0,1,80,24,36,20,80,,,,,,,,,,,,,,,92779.785,85031.302,542.4319999999999,402.98199999999997,LOC_UNKNOWN,0.007950456,1787565831228202434,0.000149444,0.019746782,0.0008551707798943436,0.0002698396668069092,0.043306842598168326,0.0,0.043306842598168326,0.013664994468815687,-0.026582643389701843,0.04024763785851753,-0.001345575,0.000309477,18.710343266269632,0.28171303883100396,0.0005203593275915352,0.0006786333568091774,0.00033481145230280834,0.029800989172516557,0.8112694000463284,0.28184549843492507,backward_s_jump_m,NO_CANDIDATE,NOT_ASSIGNED,DESCRIPTIVE_JOIN_ONLY_MANUAL_REVIEW_REQUIRED
rosbag2_2026_08_24-19_00_30,replay_rosbag2_2026_08_24_19_00_30_full,8119,1787565831320244988,201.180072014,1,1,1,1787565904507407104,200,1680,1,20.75561773330623,-0.8936245056437574,0,TEST_ACTIVE,IDLE,P0_BACKUP_ONLY,SAFE_STOP_AUTHORITY,,NONE,NONE,5cd26cc2486d53e1,,SAFE_STOP_AUTHORITY,0,0,0,1,1,0,0,4,2,2,0,24,24,36,20,80,108,0,56,0,1,80,24,36,20,80,,,,,,,,,,,,,,,92162.479,84443.57999999999,503.41799999999995,337.904,LOC_UNKNOWN,0.007455344,1787565831327700332,0.000260479,0.019836634,0.000624080288734165,-0.0007798723364339233,0.0314609973009617,0.0,0.0314609973009617,-0.039314751506426104,-0.08390142023563385,0.044586668729207746,-0.001456515,0.000312913,18.711147115552876,0.2842303511419327,0.0,0.0005931946009536948,0.00043018244917557725,0.023415550142544237,0.6684618948343757,0.27954215059322524,backward_s_jump_m,NO_CANDIDATE,NOT_ASSIGNED,DESCRIPTIVE_JOIN_ONLY_MANUAL_REVIEW_REQUIRED
rosbag2_2026_08_24-19_00_30,replay_rosbag2_2026_08_24_19_00_30_full,8120,1787565831410252404,201.27007943,1,1,1,1787565904587298249,201,1680,1,20.758024863761758,-0.8919774652444129,0,TEST_ACTIVE,IDLE,P0_BACKUP_ONLY,SAFE_STOP_AUTHORITY,,NONE,NONE,5cd26cc2486d53e1,,SAFE_STOP_AUTHORITY,0,0,0,1,1,0,0,4,2,2,0,24,24,36,20,80,108,0,56,0,1,80,24,36,20,80,,,,,,,,,,,,,,,90551.045,82667.425,502.4539999999998,321.4,LOC_UNKNOWN,-0.002916666,1787565831407335738,0.010317187,0.02986742,0.0014361614073204229,-0.0015188643198137675,0.048084548558945596,0.0,0.048084548558945596,-0.0508535494466468,0.1037420928478241,-0.1545956422944709,-0.001514085,0.000332696,18.712488352506668,0.28650457974509175,0.0,0.0006987556804875505,0.00018145025057684084,0.021669917799536215,0.722753069261061,0.381716244418959,pose_sample_gap_s,NO_CANDIDATE,NOT_ASSIGNED,DESCRIPTIVE_JOIN_ONLY_MANUAL_REVIEW_REQUIRED
rosbag2_2026_08_24-19_00_30,replay_rosbag2_2026_08_24_19_00_30_full,8122,1787565831520240330,201.380067356,1,1,1,1787565904687301598,202,1680,1,20.760169655753607,-0.8928882590503957,0,TEST_ACTIVE,IDLE,P0_BACKUP_ONLY,SAFE_STOP_AUTHORITY,,NONE,NONE,5cd26cc2486d53e1,,SAFE_STOP_AUTHORITY,0,0,0,1,1,0,0,4,2,2,0,24,24,36,20,80,108,0,56,0,1,80,24,36,20,80,,,,,,,,,,,,,,,96388.76,88238.40200000002,552.5719999999999,329.18399999999997,LOC_UNKNOWN,0.006333186,1787565831526573516,0.000329245,0.019988956,0.001356067428461679,-0.0013428734107081564,0.06784083313113896,0.0,0.06784083313113896,-0.06718076775536233,-0.32793620228767395,0.26075543453231165,-0.001444715,0.000313644,18.715609695815356,0.2913970521273841,0.0,0.0013516006418770043,0.001246092088444791,0.02076379630451024,0.6684618948343757,0.34719751484672484,backward_s_jump_m,NO_CANDIDATE,NOT_ASSIGNED,DESCRIPTIVE_JOIN_ONLY_MANUAL_REVIEW_REQUIRED
rosbag2_2026_08_24-19_00_30,replay_rosbag2_2026_08_24_19_00_30_full,8124,1787565831620263514,201.48009054,1,1,1,1787565904807187570,203,1680,1,20.755973298700425,-0.8941769516901547,0,TEST_ACTIVE,IDLE,P0_BACKUP_ONLY,SAFE_STOP_AUTHORITY,,NONE,NONE,5cd26cc2486d53e1,,SAFE_STOP_AUTHORITY,0,0,0,1,1,0,0,4,2,2,0,24,24,36,20,80,108,0,56,0,1,80,24,36,20,80,,,,,,,,,,,,,,,94912.835,86995.829,537.5160000000003,330.9460000000001,LOC_UNKNOWN,0.00590084,1787565831626164354,0.00057581,0.020201297,0.003338117069402546,-0.00355165911958838,0.16524271037659344,0.0,0.16524271037659344,-0.17581342027635058,-0.025971010327339172,-0.1498424099490114,-0.001713353,0.000340043,18.713251813886238,0.2998266272719677,0.00044631927066163257,0.0033081452020233826,0.0028917977987409135,0.02151697655548504,0.8032487838776928,0.4321438487037303,backward_s_jump_m,NO_CANDIDATE,NOT_ASSIGNED,DESCRIPTIVE_JOIN_ONLY_MANUAL_REVIEW_REQUIRED
rosbag2_2026_08_24-19_00_30,replay_rosbag2_2026_08_24_19_00_30_full,8126,1787565831720249328,201.580076354,1,1,1,1787565904907153689,204,1680,1,20.7562375652076,-0.8973286053471229,0,TEST_ACTIVE,IDLE,P0_BACKUP_ONLY,SAFE_STOP_AUTHORITY,,NONE,NONE,5cd26cc2486d53e1,,SAFE_STOP_AUTHORITY,0,0,0,1,1,0,0,4,2,2,0,24,24,36,20,80,108,0,56,0,1,80,24,36,20,80,,,,,,,,,,,,,,,93689.831,85724.526,542.5159999999998,320.51800000000003,LOC_UNKNOWN,0.005477396,1787565831725726724,0.000717857,0.02019802,0.003045722529714388,-0.0030123326617726154,0.15079312376729936,0.0,0.15079312376729936,-0.14913999796874225,-0.1482841521501541,-0.0008558458185881357,-0.001865483,0.000337404,18.71203519206546,0.313630866208543,0.0,0.0030239704302092996,0.002682365177745814,0.032617507881434006,0.6815786425758629,0.42210392280520814,projection_branch_jump_proxy_m,NO_CANDIDATE,NOT_ASSIGNED,DESCRIPTIVE_JOIN_ONLY_MANUAL_REVIEW_REQUIRED
rosbag2_2026_08_24-19_00_30,replay_rosbag2_2026_08_24_19_00_30_full,8128,1787565831820237501,201.680064527,1,1,1,1787565904987178047,205,1680,1,20.76384083975208,-0.896584334886147,0,TEST_ACTIVE,IDLE,P0_BACKUP_ONLY,SAFE_STOP_AUTHORITY,,NONE,NONE,5cd26cc2486d53e1,,SAFE_STOP_AUTHORITY,0,0,0,1,1,0,0,4,2,2,0,24,24,36,20,80,108,0,56,0,1,80,24,36,20,80,,,,,,,,,,,,,,,91092.049,83399.863,518.4079999999999,358.84999999999997,LOC_UNKNOWN,0.004682384,1787565831824919885,0.000517222,0.020087906,0.002486114947352599,0.0004916335981156595,0.12376177722817894,0.0,0.12376177722817894,0.024474108855132015,-0.02628690004348755,0.050761008898619564,-0.00169007,0.000313103,18.714099272512346,0.3229405367429938,0.0,0.0015353997744743664,0.0005307850355510146,0.039429092762865145,0.6684618948343757,0.3541910193419141,backward_s_jump_m,NO_CANDIDATE,NOT_ASSIGNED,DESCRIPTIVE_JOIN_ONLY_MANUAL_REVIEW_REQUIRED
rosbag2_2026_08_24-19_00_30,replay_rosbag2_2026_08_24_19_00_30_full,8129,1787565831910229166,201.770056192,1,1,1,1787565905087042908,206,1680,1,18.749179545561233,0.34417294179981145,0,TEST_ACTIVE,IDLE,P0_BACKUP_ONLY,SAFE_STOP_AUTHORITY,,NONE,NONE,5cd26cc2486d53e1,,SAFE_STOP_AUTHORITY,0,0,0,1,1,0,0,4,2,2,0,24,24,36,20,80,108,0,56,0,1,80,24,36,20,80,,,,,,,,,,,,,,,92944.463,85222.041,505.07600000000025,362.08,LOC_UNKNOWN,-0.004632594,1787565831905596572,0.011623385,0.030414206,0.011029950939092877,-0.005218968414899188,0.3626578625492599,0.0,0.3626578625492599,-0.1715964051436749,-0.263533353805542,0.09193694866186708,-0.002740671,0.000553624,18.727829761455805,0.3295858733100344,0.0,0.004810893002884731,0.001104472299068411,0.046820122965463985,0.9141186008802409,0.5674285740989465,pose_sample_gap_s,NO_CANDIDATE,NOT_ASSIGNED,DESCRIPTIVE_JOIN_ONLY_MANUAL_REVIEW_REQUIRED
rosbag2_2026_08_24-19_00_30,replay_rosbag2_2026_08_24_19_00_30_full,8131,1787565832020239955,201.880066981,1,1,1,1787565905216988746,208,1681,1,20.77296642789744,-0.8918850582662432,0,TEST_ACTIVE,IDLE,P0_BACKUP_ONLY,SAFE_STOP_AUTHORITY,,NONE,NONE,5cd26cc2486d53e1,,SAFE_STOP_AUTHORITY,0,0,0,1,1,0,0,4,2,2,0,24,24,36,20,80,108,0,56,0,1,80,24,36,20,80,,,,,,,,,,,,,,,92028.773,84752.04800000001,544.1660000000002,349.836,LOC_UNKNOWN,0.003191333,1787565832023431288,0.000230345,0.019861558,0.00315276086841261,-0.004261654199121917,0.15873683567082753,0.0,0.15873683567082753,-0.21456797090751475,-0.0789681077003479,-0.13559986320716685,-0.00136351,0.00032879,18.75085008827277,0.34684673837814955,0.0,0.0026737965783381057,0.0014822181568757281,0.0669031740358692,0.6684618948343757,0.38916696910861875,backward_s_jump_m,NO_CANDIDATE,NOT_ASSIGNED,DESCRIPTIVE_JOIN_ONLY_MANUAL_REVIEW_REQUIRED
rosbag2_2026_08_24-19_00_30,replay_rosbag2_2026_08_24_19_00_30_full,8132,1787565832110258140,201.970085166,1,1,1,1787565905286936039,209,1681,1,18.84671759072737,0.33527163074279437,0,TEST_ACTIVE,IDLE,P0_BACKUP_ONLY,SAFE_STOP_AUTHORITY,,NONE,NONE,5cd26cc2486d53e1,,SAFE_STOP_AUTHORITY,0,0,0,1,1,0,0,4,2,2,0,24,24,36,20,80,108,0,56,0,1,80,24,36,20,80,,,,,,,,,,,,,,,95644.216,87262.439,513.45,354.5799999999999,LOC_UNKNOWN,-0.005759528,1787565832104498612,0.01167578,0.030810013,0.026813387985472337,0.0077171825241218175,0.8702816186891039,0.0,0.8702816186891039,0.2504764449181445,-0.2629217207431793,0.5133981656613238,-0.00285984,0.00036568,18.78380688561789,0.34746353803970903,0.0,0.00387863842810382,0.00028201148135170717,0.08714028850605039,0.954424368774612,0.6175817115005029,pose_sample_gap_s,NO_CANDIDATE,NOT_ASSIGNED,DESCRIPTIVE_JOIN_ONLY_MANUAL_REVIEW_REQUIRED
rosbag2_2026_08_24-19_00_30,replay_rosbag2_2026_08_24_19_00_30_full,8177,1787565906520235024,276.38006205,1,0,0,1787565906466323940,243,1699,1,18.7475335331584,0.3008958928864857,0,TEST_ACTIVE,INVALIDATED,P0_BACKUP_ONLY,STALE_SOURCE,STALE_SOURCE,NONE,M1_LEFT_ZERO_BOUNDARY_SPAN_ZERO_INTERFACE_6b02213458531a77,48c13cd2ebfa7a16,,STALE_SOURCE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,407.169,0,0,0,LOC_UNKNOWN,0.000626897,1787565906520861921,0.01580585,0.034681521,0.00030328886130338747,0.0004176979856809204,0.008744970017416118,0.0,0.008744970017416118,0.012043819695246942,-0.33223775029182434,0.34428156998707127,-0.006251527,0.000318785,20.79923274191445,-0.9096815999557369,0.00021210052177522698,4.05677991913711e-05,9.118833952816049e-05,0.021803508140207702,0.9934561037757702,0.46239556727060904,pose_sample_gap_s,INVALIDATION,NOT_ASSIGNED,DESCRIPTIVE_JOIN_ONLY_MANUAL_REVIEW_REQUIRED
