record,event_id,ego_s,ego_d,ego_speed,selected_path_digest,z0,z1,z2,z3,z4,cluster_start_forward_m,cluster_end_forward_m,frozen_evaluator_horizon_m,pre_fix_lifecycle_raw_horizon_m,path_point_count,evaluator_sample_count,pre_fix_lifecycle_sample_count,path_last_forward_m,next_obstacle_id,next_obstacle_start_forward_m,next_obstacle_end_forward_m,evaluator_valid,pre_fix_lifecycle_valid,pre_fix_failure_obstacle_id,pre_fix_failure_waypoint_index,pre_fix_failure_waypoint_s,pre_fix_failure_waypoint_d,pre_fix_failure_obstacle_start,pre_fix_failure_obstacle_end,visible_obstacle_intervals,evaluator_obstacle_intervals,pre_fix_lifecycle_obstacle_intervals,pre_fix_classification,post_fix_lifecycle_horizon_m,post_fix_fresh_ownership_success
GQSC_HORIZON,DVE004,1.1881233467915455,0.11913705194592336,0,a17c084b2a16880d,0.023807843387645852,0.039191802321555391,0.073992431297989825,0.10879306027442426,41.367964407393508,0.039191802321555391,0.10879306027442426,1.898893241137757,5.108793060274424,185,8,21,46.183746066239074,17,1.898893241137757,2.1553307295180781,1,0,19,11,4.0113691765767321,0.14908498749277521,3.8073465411227101,4.0417993123867717,15:0.0391918:0.108793:-0.26509:-0.0838763:CURRENT;17:1.89889:2.15533:-0.862789:-0.61079:OTHER;19:2.61922:2.85368:-0.201532:0.0230956:OTHER,15:0.0391918:0.108793;17:1.89889:2.15533,15:0.0391918:0.108793;17:1.89889:2.15533;19:2.61922:2.85368,LIFECYCLE_REVALIDATION_OVERREACH,1.898893241137757,1
GQSC_HORIZON,DVE006,1.0185121231158745,0.24502107913697357,0,068a6aaa5cd35376,0,0.32654278804298875,0.46194405375175962,0.59734531946053049,41.367964407393508,0.32654278804298875,0.59734531946053049,3.0288505207419707,5.5973453194605307,185,12,22,46.35335728991474,79,3.0288505207419707,3.2482743981691087,1,0,79,12,4.2621508747463999,0.16129826769704456,4.0473626438578449,4.2667865212849829,79:0.250924:0.261615:0.257572:0.276365:OTHER;85:0.326543:0.597345:-0.396126:-0.209172:CURRENT;79:3.02885:3.24827:0.0895373:0.290487:OTHER,79:0.250924:0.261615;85:0.326543:0.597345;79:3.02885:3.24827,79:0.250924:0.261615;85:0.326543:0.597345;79:3.02885:3.24827,LIFECYCLE_REVALIDATION_OVERREACH,3.0288505207419707,1
GQSC_HORIZON,DVE007,0.64527057207260063,-0.092119468656628553,0,19d0c38394f7bb60,2.7755575615628914e-17,0.17928945394084939,0.18666178201720474,0.19403411009356009,18.75082045275229,0.17928945394084939,0.19403411009356009,2.4976782372312876,5.1940341100935603,95,10,21,23.678745795453004,15,2.4976782372312876,3.8291292855795565,1,0,15,10,3.259063232484134,-0.22094213443359678,3.1429488093038884,4.4743998576521573,15:2.49768:3.82913:-0.694379:0.749375:OTHER;28:0.179289:0.194034:0.00240325:0.020263:CURRENT,15:2.49768:3.82913;28:0.179289:0.194034,15:2.49768:3.82913;28:0.179289:0.194034,LIFECYCLE_REVALIDATION_OVERREACH,2.4976782372312876,1
GQSC_HORIZON,VUE011,0.938794254137433,0.2525320596363928,0,6a1b79629e031da0,0,0.37767381159715341,0.51806294418039922,0.65845207676364503,41.367964407393508,0.37767381159715341,0.65845207676364503,3.1469720450643544,5.6584520767636448,185,13,23,46.182451243322575,76,3.1469720450643544,3.3826875474759128,1,0,76,13,4.2621508747463999,0.16150924618127288,4.0857662992017874,4.3214818016133458,76:3.14697:3.38269:0.121422:0.368842:OTHER;85:0.377674:0.658452:-0.369699:-0.178411:CURRENT,76:3.14697:3.38269;85:0.377674:0.658452,76:3.14697:3.38269;85:0.377674:0.658452,LIFECYCLE_REVALIDATION_OVERREACH,3.1469720450643544,1
GQSC_HORIZON,VUE013,0.56213050945925447,-0.085616403172026415,0,37b63f7febd7e276,0,0.4161915076476379,0.53716049158167367,0.65812947551570933,41.367964407393508,0.20755353245984709,0.65812947551570933,2.9612179716075633,5.6581294755157092,185,12,22,46.308410072178191,76,2.9612179716075633,3.2217532053078286,1,0,76,12,3.760593641471897,0.24599919777339285,3.5233484810668179,3.7838837147670832,76:2.96122:3.22175:0.133849:0.394733:OTHER;79:0.207554:0.229117:-0.0125432:0.0173368:CURRENT;85:0.323642:0.658129:-0.670969:-0.379073:CURRENT;91:4.69262:4.90048:-1.04257:-0.936564:OTHER,76:2.96122:3.22175;79:0.207554:0.229117;85:0.323642:0.658129,76:2.96122:3.22175;79:0.207554:0.229117;85:0.323642:0.658129;91:4.69262:4.90048,LIFECYCLE_REVALIDATION_OVERREACH,2.9612179716075633,1
