3.000000000000000236e-02,0.0229947,0.0332277,0.0453021,0.0591951,0.0748808,0.0515377,0.0843093,0.0652549,0.0696339,0.172881,0.117536,0.133766,0.106428,0.139854,0.200577,0.224538,0.661757,0.435232,0.988772,1.34652,0.949433,1.18167,0.54958,0.813021,0.111823,0.960059,1.12716,0.858512,0.680173,0.403921,0.606666,0.705548,0.460069,0.454028,0.167066,0.676384,0.838039,0.704325,0.62107,0.200818,0.661293,0.926271,1.18126,1.58988,0.7699,1.68465,1.73166,1.77838,1.82478,1.87082,1.91648,1.96174,2.00656,2.05093,2.09483,2.13822,2.18111,2.22346,2.26528,2.30653,2.34722,2.38733,2.42685,2.46577,2.5041
3.333333333333333287e-02,0.0255515,0.0369222,0.050339,0.0657767,0.0832063,0.0807474,0.0982243,0.117635,0.0988115,0.251589,0.174914,0.245649,0.222509,0.245158,0.189469,0.258242,1.07369,0.321769,0.63219,1.12032,1.40806,1.41108,1.04746,0.665542,0.12553,1.1296,0.639084,0.37774,0.44689,0.43958,0.577028,0.445866,0.460642,0.363278,0.115688,0.472935,0.509189,0.490224,0.52668,0.201945,0.653331,1.02312,1.10493,0.59656,0.582092,1.86836,1.92018,1.97164,2.02271,2.07334,2.12352,2.1732,2.22237,2.27099,2.31905,2.36651,2.41336,2.45959,2.50517,2.55009,2.59434,2.6379,2.68078,2.72295,2.76442
3.666666666666666685e-02,0.0281088,0.0406175,0.055377,0.0723596,0.0915335,0.112863,0.136309,0.140417,0.189376,0.399424,0.218841,0.407295,0.318811,0.3557,0.456018,0.271905,0.97016,1.24841,0.564214,1.41908,1.38674,1.54198,0.906763,0.779377,0.170998,1.3905,0.74636,0.578719,0.477297,0.396775,0.617059,0.624207,1.29945,0.75388,0.155379,1.47262,0.714306,0.442384,0.650342,0.358869,1.15318,0.596248,0.759766,1.05561,0.57406,2.05095,2.10744,2.1635,2.21907,2.27413,2.32864,2.38256,2.43587,2.48853,2.54051,2.5918,2.64237,2.6922,2.74127,2.78957,2.83709,2.8838,2.92972,2.97481,3.01909
4.000000000000000083e-02,0.0306667,0.0443136,0.0604162,0.0789441,0.0998626,0.0783462,0.0992571,0.0994081,0.110974,0.225482,0.220538,0.21031,0.195356,0.388057,0.404367,0.254336,0.95994,1.26681,0.697984,1.33498,1.1456,1.18523,0.76101,0.724798,0.244792,1.21587,0.525924,1.26969,0.738397,0.624129,0.739314,0.450918,0.71412,0.487743,0.169536,1.21969,0.777239,1.30897,0.502488,0.928315,1.11263,0.598327,1.56215,0.937327,0.311175,2.23229,2.2933,2.35379,2.4137,2.473,2.53164,2.58959,2.6468,2.70326,2.75893,2.81378,2.86778,2.92093,2.97319,3.02456,3.07502,3.12456,3.17316,3.22084,3.26757
4.333333333333333481e-02,0.0332252,0.0480107,0.0654567,0.0855302,0.108194,0.133405,0.136838,0.191282,0.223841,0.258739,0.236107,0.335296,0.376822,0.346552,0.48319,0.285984,1.04048,0.756656,1.52081,1.40654,1.54466,1.41003,0.611088,1.16778,0.413009,1.29215,0.91665,1.20347,0.79474,1.33388,1.36713,0.916052,1.26848,0.869681,0.438523,0.985776,1.80565,1.57271,0.663247,0.85661,0.94088,0.586274,1.20158,2.27985,2.54272,2.41224,2.47761,2.54235,2.6064,2.66973,2.73229,2.79403,2.85491,2.91491,2.97398,3.0321,3.08925,3.1454,3.20054,3.25464,3.3077,3.3597,3.41064,3.46051,3.50931
4.666666666666666879e-02,0.0357845,0.0517089,0.0704986,0.0921182,0.116527,0.132346,0.173527,0.206013,0.24108,0.314862,0.242484,0.275892,0.526717,0.452787,0.710246,0.227744,1.06621,0.661255,1.1143,1.84273,1.27026,1.49719,1.12931,0.457747,0.507308,1.85924,0.960453,1.2957,1.36543,1.21587,1.67625,1.37984,0.960935,1.10849,0.448245,1.86935,1.06293,0.756183,0.663466,0.830302,1.03744,0.385328,1.8171,2.01764,2.52046,2.59068,2.66022,2.72901,2.797,2.86414,2.93037,2.99565,3.05993,3.12318,3.18537,3.24646,3.30643,3.36525,3.42291,3.47939,3.53469,3.58878,3.64167,3.69336,3.74384
5.000000000000000278e-02,0.0383446,0.0554081,0.075542,0.0987081,0.124863,0.153958,0.188052,0.220749,0.272056,0.375367,0.18492,0.386938,0.434855,0.48516,0.750407,0.200916,0.649533,1.40356,1.12322,1.83098,1.80839,1.40351,0.841162,0.802768,0.298438,1.51116,1.45822,1.38783,1.46244,1.32152,1.26482,1.10515,0.793068,0.738506,0.622892,2.00081,2.07877,1.06164,0.525071,0.984514,0.565346,0.362364,1.96356,2.61807,2.69314,2.76746,2.84097,2.91361,2.98531,3.05601,3.12565,3.19419,3.26159,3.3278,3.39278,3.45651,3.51896,3.5801,3.63993,3.69842,3.75556,3.81136,3.86582,3.91892,3.97068
5.333333333333333676e-02,0.0409055,0.0591086,0.0805869,0.1053,0.133201,0.164239,0.198356,0.235489,0.275571,0.419794,0.257978,0.412768,0.463881,0.517541,0.955072,0.253879,1.40824,1.54285,1.6085,1.73388,1.91839,1.59851,1.2354,1.2982,0.681644,1.38316,1.99557,2.12865,1.0753,0.997441,1.28911,1.04731,1.48276,1.24712,0.529773,2.13183,1.74674,1.81458,0.821525,0.576475,0.61589,2.62465,2.70523,4.39269,2.86421,2.94244,3.01971,3.09596,3.17112,3.24512,3.3179,3.38942,3.45962,3.52846,3.59591,3.66193,3.7265,3.7896,3.85121,3.91132,3.96994,4.02705,4.08266,4.13677,4.18941
5.666666666666667074e-02,0.0434673,0.0628103,0.0856336,0.111894,0.141543,0.174523,0.210776,0.250234,0.292824,0.480758,0.312838,0.480714,0.375482,0.549928,0.647558,0.304064,1.20166,1.33149,1.54288,1.90675,1.63437,1.37245,1.05461,0.944853,1.08847,1.59471,0.842888,1.04718,1.19612,1.74122,1.44731,1.10979,1.03661,0.866086,0.759813,1.50254,1.83787,1.15631,2.52401,1.15671,2.02751,2.53691,1.65379,2.36477,3.03355,3.11546,3.19627,3.27588,3.35424,3.43126,3.50689,3.58107,3.65374,3.72488,3.79444,3.86239,3.92872,3.99339,4.0564,4.11775,4.17743,4.23545,4.29182,4.34655,4.39966
6.000000000000000472e-02,0.04603,0.0665134,0.0906822,0.118491,0.149887,0.165893,0.2232,0.264983,0.310083,0.589082,0.356301,0.552679,0.426687,0.49055,0.975552,0.335269,1.20268,1.74524,1.58479,2.01551,1.81604,1.29295,0.996796,1.10419,0.995822,1.76687,1.59937,2.57203,0.966453,1.59088,1.14481,2.04225,1.37535,0.909858,0.612883,1.8996,2.48439,1.70302,1.84244,1.68862,2.84869,2.93819,3.02681,3.11446,3.20102,3.28639,3.37047,3.45319,3.53446,3.61421,3.69237,3.76888,3.8437,3.91678,3.98809,4.0576,4.12529,4.19115,4.25517,4.31736,4.37771,4.43625,4.49298,4.54794,4.60114
