event_id,development_data_label,localization_stress_candidate,mapping_source,generator_stage,template,source_cell,side,returned_by_policy,discarded_side,d_target,entry_scale,exit_scale,constructed_d_mid,constructed_hard_valid,constructed_first_failure,path_digest,probe_policy,s_probe,d_probe,s_probe_selection_reason,d_probe_selection_reason,probe_branch_lower,probe_branch_upper,probe_branch_center,probe_branch_width,probe_reference_curvature_radpm,probe_active_obstacle_ids,root_lower_bound,root_upper_bound,root_bound_rule,equation_segment_index,equation_normalized_t,equation_active_fractional_map,equation_class,polynomial_quadratic,polynomial_linear,polynomial_constant,assumed_branch_regime,root_ordinal,raw_d_mid_root,actual_branch_regime,root_finite,root_branch_match,root_within_lateral_bound,root_forward_residual,root_filter_status,accepted_before_construction,constructed_from_this_root,validator_result_for_this_root
V2E01,PILOT_SEEN_DEVELOPMENT_DATA,False,FROZEN_V1,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,ACTIVE_OUTER,RIGHT,False,True,-0.45687960954981943,1.310934367577036,7.397546202396385,-0.5368796095498206,False,footprint_track_bound,15514d2ccd825b42,CURVATURE_CONTINUITY,0.15306811594111736,-0.5368796095498194,MAX_ABS_REFERENCE_CURVATURE_IN_OPEN_CLUSTER_TIE_LATER_STATION,CLAMP_D_TARGET_TO_BRANCH_INSET_BY_SAFETY_MARGIN_0.08M_ELSE_CENTER,-0.8975000000000001,-0.45687960954981943,-0.6771898047749098,0.44062039045018064,0.30429655648995757,[145],-0.8975000000000001,-0.45687960954981943,M0_V1_MID_INTERVAL_PLUS_SIDE_MONOTONICITY,1,1.0,ENTRY,QUADRATIC_TWO_ROOTS,0.14133662039656425,0.1403589739746573,0.034617043940906096,SAME_SIGN_NEGATIVE__SIGN_CHANGE__SAME_SIGN_POSITIVE,0,-0.5368796095498206,SAME_SIGN_NEGATIVE__SIGN_CHANGE__SAME_SIGN_POSITIVE,True,True,True,-1.1102230246251565e-15,ACCEPTED,True,True,footprint_track_bound
V2E01,PILOT_SEEN_DEVELOPMENT_DATA,False,FROZEN_V1,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,ACTIVE_OUTER,RIGHT,False,True,-0.45687960954981943,1.310934367577036,7.397546202396385,-0.5368796095498206,False,footprint_track_bound,15514d2ccd825b42,CURVATURE_CONTINUITY,0.15306811594111736,-0.5368796095498194,MAX_ABS_REFERENCE_CURVATURE_IN_OPEN_CLUSTER_TIE_LATER_STATION,CLAMP_D_TARGET_TO_BRANCH_INSET_BY_SAFETY_MARGIN_0.08M_ELSE_CENTER,-0.8975000000000001,-0.45687960954981943,-0.6771898047749098,0.44062039045018064,0.30429655648995757,[145],-0.8975000000000001,-0.45687960954981943,M0_V1_MID_INTERVAL_PLUS_SIDE_MONOTONICITY,1,1.0,ENTRY,QUADRATIC_TWO_ROOTS,0.14133662039656425,0.1403589739746573,0.034617043940906096,SAME_SIGN_NEGATIVE__SIGN_CHANGE__SAME_SIGN_POSITIVE,1,-0.4562032417369595,SIGN_CHANGE__SIGN_CHANGE__SIGN_CHANGE,True,False,False,0.08067636781285992,BRANCH_MISMATCH,False,False,NOT_CONSTRUCTED
V2E01,PILOT_SEEN_DEVELOPMENT_DATA,False,M1_BRANCH_COMPLETE_ACTIVE_SET_CLOSURE,M1,ZERO_BOUNDARY_SHORT,ZERO_INTERFACE,RIGHT,True,False,-0.4637643031506035,0.5145810930150512,0.4971684162574945,-0.4637643031506035,False,shifted race line exceeds left control steering curvature,7758f2b5e5a8ca6f,NONE_ZERO_INTERFACE,,,ZERO_INTERFACE_TEMPLATE_HAS_NO_ANALYTIC_POINT_CONSTRAINT,ZERO_INTERFACE_TEMPLATE_SETS_D_MID_EQUAL_D_TARGET,,,,,,,,,,,,,,,,,,,-0.4637643031506035,,,,,,NOT_APPLICABLE_ZERO_INTERFACE,True,,
V2E01,PILOT_SEEN_DEVELOPMENT_DATA,False,M1_BRANCH_COMPLETE_ACTIVE_SET_CLOSURE,M1,ZERO_BOUNDARY_SPAN,ZERO_INTERFACE,RIGHT,True,False,-0.4637643031506035,0.7136694116555473,0.4971684162574945,-0.4637643031506035,False,shifted race line exceeds left control steering curvature,7758f2b5e5a8ca6f,NONE_ZERO_INTERFACE,,,ZERO_INTERFACE_TEMPLATE_HAS_NO_ANALYTIC_POINT_CONSTRAINT,ZERO_INTERFACE_TEMPLATE_SETS_D_MID_EQUAL_D_TARGET,,,,,,,,,,,,,,,,,,,-0.4637643031506035,,,,,,NOT_APPLICABLE_ZERO_INTERFACE,True,,
V2E01,PILOT_SEEN_DEVELOPMENT_DATA,False,M1_BRANCH_COMPLETE_ACTIVE_SET_CLOSURE,M1,NEAR_LONG,ACTIVE_OUTER,RIGHT,True,False,-0.45687960954981943,1.310934367577036,7.397546202396385,-0.6771898047749101,False,shifted race line exceeds right control steering curvature,7001130a3b1ae5dd,BOTTLENECK_CENTER,0.15306811594111736,-0.6771898047749099,MIN_BRANCH_WIDTH_IN_OPEN_CLUSTER_TIE_EARLIER_STATION,SELECTED_BRANCH_INTERVAL_CENTER,-0.8975000000000001,-0.45687960954981943,-0.6771898047749098,0.44062039045018064,0.30429655648995757,[145],-0.8975000000000001,-0.45687960954981943,M1_CONNECTED_CONSTANT_COMPONENT,1,1.0,ENTRY,QUADRATIC_TWO_ROOTS,0.14133662039656425,0.16018994277495371,0.04366399619438586,SAME_SIGN_NEGATIVE__SIGN_CHANGE__SAME_SIGN_POSITIVE,0,-0.6771898047749101,SAME_SIGN_NEGATIVE__SIGN_CHANGE__SAME_SIGN_POSITIVE,True,True,True,2.220446049250313e-16,ACCEPTED,True,True,shifted race line exceeds right control steering curvature
V2E01,PILOT_SEEN_DEVELOPMENT_DATA,False,M1_BRANCH_COMPLETE_ACTIVE_SET_CLOSURE,M1,NEAR_LONG,ACTIVE_OUTER,RIGHT,True,False,-0.45687960954981943,1.310934367577036,7.397546202396385,-0.6771898047749101,False,shifted race line exceeds right control steering curvature,7001130a3b1ae5dd,BOTTLENECK_CENTER,0.15306811594111736,-0.6771898047749099,MIN_BRANCH_WIDTH_IN_OPEN_CLUSTER_TIE_EARLIER_STATION,SELECTED_BRANCH_INTERVAL_CENTER,-0.8975000000000001,-0.45687960954981943,-0.6771898047749098,0.44062039045018064,0.30429655648995757,[145],-0.8975000000000001,-0.45687960954981943,M1_CONNECTED_CONSTANT_COMPONENT,1,1.0,ENTRY,QUADRATIC_TWO_ROOTS,0.14133662039656425,0.16018994277495371,0.04366399619438586,SAME_SIGN_NEGATIVE__SIGN_CHANGE__SAME_SIGN_POSITIVE,1,-0.45620324173696036,SIGN_CHANGE__SIGN_CHANGE__SIGN_CHANGE,True,False,False,0.2209865630379495,BRANCH_MISMATCH,False,False,NOT_CONSTRUCTED
V2E01,PILOT_SEEN_DEVELOPMENT_DATA,False,M1_BRANCH_COMPLETE_ACTIVE_SET_CLOSURE,M1,NEAR_LONG,ALL_INACTIVE,RIGHT,True,False,-0.45687960954981943,1.310934367577036,7.397546202396385,-0.6771898047749101,False,shifted race line exceeds right control steering curvature,7001130a3b1ae5dd,BOTTLENECK_CENTER,0.15306811594111736,-0.6771898047749099,MIN_BRANCH_WIDTH_IN_OPEN_CLUSTER_TIE_EARLIER_STATION,SELECTED_BRANCH_INTERVAL_CENTER,-0.8975000000000001,-0.45687960954981943,-0.6771898047749098,0.44062039045018064,0.30429655648995757,[145],-0.8975000000000001,-0.45687960954981943,M1_CONNECTED_CONSTANT_COMPONENT,1,1.0,ALL_INACTIVE_LINEAR,LINEAR_ONE_ROOT,0.0,1.0,0.6771898047749099,NO_SAME_SIGN_BRANCH_AT_ANY_INTERIOR_KNOT,0,-0.6771898047749099,SAME_SIGN_NEGATIVE__SIGN_CHANGE__SAME_SIGN_POSITIVE,True,False,False,-2.220446049250313e-16,ALL_INACTIVE_BRANCH_MISMATCH,False,False,NOT_CONSTRUCTED
V2E02,PILOT_SEEN_DEVELOPMENT_DATA,False,M1_BRANCH_COMPLETE_ACTIVE_SET_CLOSURE,M1,ZERO_BOUNDARY_SHORT,ZERO_INTERFACE,LEFT,True,False,0.1603125,0.5145810930150512,0.4971684162574945,0.1603125,False,shifted race line exceeds right control steering curvature,e0eabbc6624b9a30,NONE_ZERO_INTERFACE,,,ZERO_INTERFACE_TEMPLATE_HAS_NO_ANALYTIC_POINT_CONSTRAINT,ZERO_INTERFACE_TEMPLATE_SETS_D_MID_EQUAL_D_TARGET,,,,,,,,,,,,,,,,,,,0.1603125,,,,,,NOT_APPLICABLE_ZERO_INTERFACE,True,,
V2E02,PILOT_SEEN_DEVELOPMENT_DATA,False,M1_BRANCH_COMPLETE_ACTIVE_SET_CLOSURE,M1,ZERO_BOUNDARY_SPAN,ZERO_INTERFACE,LEFT,True,False,0.1603125,0.7136694116555473,0.4971684162574945,0.1603125,False,shifted race line exceeds right control steering curvature,e0eabbc6624b9a30,NONE_ZERO_INTERFACE,,,ZERO_INTERFACE_TEMPLATE_HAS_NO_ANALYTIC_POINT_CONSTRAINT,ZERO_INTERFACE_TEMPLATE_SETS_D_MID_EQUAL_D_TARGET,,,,,,,,,,,,,,,,,,,0.1603125,,,,,,NOT_APPLICABLE_ZERO_INTERFACE,True,,
V2E02,PILOT_SEEN_DEVELOPMENT_DATA,False,M1_BRANCH_COMPLETE_ACTIVE_SET_CLOSURE,M1,NEAR_LONG,ACTIVE_OUTER,LEFT,True,False,0.15,1.310934367577036,6.630707249408404,0.41419360960521834,False,quintic d-offset exceeds maximum_lateral_slope,1656fbf8ebd6905d,BOTTLENECK_CENTER,0.2915671120343557,0.414193609605218,MIN_BRANCH_WIDTH_IN_OPEN_CLUSTER_TIE_EARLIER_STATION,SELECTED_BRANCH_INTERVAL_CENTER,0.018387219210436012,0.8099999999999999,0.414193609605218,0.7916127807895639,9.890869292476419e-16,[228],0.15,0.8099999999999999,M1_CONNECTED_CONSTANT_COMPONENT,1,1.0,ENTRY,QUADRATIC_TWO_ROOTS,0.1831924838582546,-0.09692625337721097,0.008718401562867684,SAME_SIGN_POSITIVE__SIGN_CHANGE__SAME_SIGN_NEGATIVE,0,0.1149015330328813,SIGN_CHANGE__SIGN_CHANGE__SIGN_CHANGE,True,False,False,-0.2992920765723367,BRANCH_MISMATCH,False,False,NOT_CONSTRUCTED
