event_id,dataset_role,source_kind,method,selected,side,d_target,d_mid,entry_scale,exit_scale,digest,hard_valid,usable_valid,safety_slack,track_margin_m,obstacle_margin_m,curvature_margin,curvature_rate_margin,slope_margin,braking_deficit_m,velocity_loss,exit_conflict,mean_lateral_deviation_m,max_curvature_radpm,max_curvature_rate_radpm2,point_count,maneuver_station_length_m
DVE012,DEVELOPMENT,FROZEN_PRODUCTION_FAILURE,LEGACY_SEEDED_TEACHER_B128,1,RIGHT,-0.4058738239266747,-0.4058738239266747,1.310934367577036,3.94735730932694,c9592fe79d4433fa,True,True,0.32641240598854304,0.4789555995929519,1.5,0.8291210247368332,19.450930095580592,0.725594809951955,0.0,0.12329731567755771,False,0.1332396564902633,0.31495461472583974,0.5490699044194082,60,10.07503258034668
DVE012,DEVELOPMENT,FROZEN_PRODUCTION_FAILURE,LEGACY_SEEDED_TEACHER_B128,0,RIGHT,-0.4072664204278204,-0.4072664204278204,1.310934367577036,3.94735730932694,6397ac3d00198f8c,True,True,0.3255080087608172,0.47759609930593144,1.5,0.8291210247368332,19.450930095580592,0.7253395177867062,0.0,0.12329731567755771,False,0.1336966741471884,0.31495461472583974,0.5490699044194082,60,10.07503258034668
DVE012,DEVELOPMENT,FROZEN_PRODUCTION_FAILURE,LEGACY_SEEDED_TEACHER_B128,0,RIGHT,-0.4158738239266747,-0.4158738239266747,1.310934367577036,3.94735730932694,98082972a5a0330d,True,True,0.3199180824211509,0.46919309369965206,1.5,0.8291210247368332,19.450930095580592,0.723761600080764,0.0,0.12329731567755771,False,0.1365214230073352,0.31495461472583974,0.5490699044194082,60,10.07503258034668
DVE012,DEVELOPMENT,FROZEN_PRODUCTION_FAILURE,LEGACY_SEEDED_TEACHER_B128,0,RIGHT,-0.4172664204278204,-0.4172664204278204,1.310934367577036,3.94735730932694,e2fd6866b13bf0c2,True,True,0.31901368519342505,0.4678335403451222,1.5,0.8291210247368332,19.450930095580592,0.7235063079155151,0.0,0.12329731567755771,False,0.13697844066426051,0.31495461472583974,0.5490699044194082,60,10.07503258034668
DVE012,DEVELOPMENT,FROZEN_PRODUCTION_FAILURE,LEGACY_SEEDED_TEACHER_B128,0,RIGHT,-0.4058738239266747,-0.4058738239266747,0.5145810930150512,7.397546202396385,22544629f1dec8ad,True,True,0.24833333333333332,0.3563723545236151,1.5,0.697309788388106,19.220717294335174,0.7602631101108547,0.0,0.12623859430633486,False,0.1553299512176821,0.6189567306909051,0.7792827056648246,95,18.635478151249828
DVE012,DEVELOPMENT,FROZEN_PRODUCTION_FAILURE,LEGACY_SEEDED_TEACHER_B128,0,RIGHT,-0.4072664204278204,-0.4172664204278204,1.310934367577036,3.94735730932694,5ee659cc7be1991f,True,True,0.1669156491571719,0.2482248140218051,1.5,0.8291210247368332,19.450930095580592,0.6454584602927688,0.0,0.12329731567755771,False,0.22926554054097018,0.31495461472583974,0.5490699044194082,60,10.07503258034668
DVE014,DEVELOPMENT,FROZEN_PRODUCTION_FAILURE,LEGACY_SEEDED_TEACHER_B128,0,RIGHT,-0.37068151566060736,-0.3906815156606074,1.310934367577036,0.6049868191659147,8d1c3cc772d2f376,True,True,0.15373068794793138,0.49263697286515445,1.5,0.2023505575008453,17.363112547166676,0.30157440585148015,0.0,0.3251066176953721,False,0.056833910646642345,1.1139159615781657,2.636887452833323,27,1.6930939225119281
DVE014,DEVELOPMENT,FROZEN_PRODUCTION_FAILURE,LEGACY_SEEDED_TEACHER_B128,0,RIGHT,-0.3789130544784104,-0.3989130544784104,1.310934367577036,0.6049868191659147,fc792bf462f26e31,True,True,0.0800103161157698,0.4846995782846008,1.5,0.10531490028411561,17.35269566738546,0.2943087245102489,0.0,0.3329719173855304,False,0.05758537902667637,1.2109516187948954,2.6473043326145396,27,1.6930939225119281
DVE014,DEVELOPMENT,FROZEN_PRODUCTION_FAILURE,LEGACY_SEEDED_TEACHER_B128,0,RIGHT,-0.37068151566060736,-0.3806815156606074,1.310934367577036,3.94735730932694,4e97c9662ad10e64,True,True,0.0016171497244904657,0.1864554181777716,1.5,0.002128600038684647,17.45709640417636,0.502354109347736,0.0,0.19666049014087567,False,0.2439785155411164,1.3141379190403264,2.5429035958236392,60,10.077449135303102
DVE014,DEVELOPMENT,FROZEN_PRODUCTION_FAILURE,LEGACY_SEEDED_TEACHER_B128,1,RIGHT,-0.37068151566060736,-0.37068151566060736,1.310934367577036,7.397546202396385,688f323ac5b5281a,True,True,0.010418885059601805,0.35611615163406934,1.5,0.013714029570086383,17.662541514889305,0.5272441834897026,0.0,0.14664790094170216,False,0.14236363674352756,1.3025524895089247,2.3374584851106928,95,18.73226741947463
DVE014,DEVELOPMENT,FROZEN_PRODUCTION_FAILURE,LEGACY_SEEDED_TEACHER_B128,0,RIGHT,-0.37068151566060736,-0.37068151566060736,1.310934367577036,3.94735730932694,6123b87fef9881d4,True,True,0.00865500442315347,0.480983406396943,1.5,0.011392292544677662,17.671561422413475,0.5275048727379298,0.0,0.19638112906491414,False,0.12238038296871022,1.3048742265343334,2.3284385775865255,60,10.077449135303102
