event_id,dataset_role,source_kind,seed_index,side,d_target,d_mid,entry_scale,exit_scale,generator_stage,candidate_template,source_cell,root_type,probe_location_rule,probe_anchor_rule,semantic_class,target_value_consumed_by_lateral_bank,transition_value_selected_into_bounded_set,supports_any_hard_lateral,supports_any_usable_lateral,supports_any_hard_transition,supports_any_usable_transition,root_or_probe_numeric_value_read_by_gqsc
DVE029,DEVELOPMENT,FROZEN_PRODUCTION_FAILURE,23,RIGHT,-0.40695853087089273,-0.4959792654354469,0.5146053957883228,6.655328217115,M1,NEAR_BISECTED,ACTIVE_OUTER,ACTIVE_OUTER,CORRIDOR_BOTTLENECK,CORRIDOR_CENTER,ANALYTIC_ACTIVE_OUTER_ROOT,1,0,1,1,0,0,0
DVE029,DEVELOPMENT,FROZEN_PRODUCTION_FAILURE,24,RIGHT,-0.40695853087089273,-0.49597926543544646,0.514593244401687,6.655328217115,M1,NEAR_BISECTED,ACTIVE_OUTER,ACTIVE_OUTER,CORRIDOR_BOTTLENECK,CORRIDOR_CENTER,ANALYTIC_ACTIVE_OUTER_ROOT,1,0,1,1,0,0,0
DVE029,DEVELOPMENT,FROZEN_PRODUCTION_FAILURE,25,RIGHT,-0.40695853087089273,-0.4959792654354472,0.5145871687083691,6.655328217115,M1,NEAR_BISECTED,ACTIVE_OUTER,ACTIVE_OUTER,CORRIDOR_BOTTLENECK,CORRIDOR_CENTER,ANALYTIC_ACTIVE_OUTER_ROOT,1,0,1,1,0,0,0
DVE029,DEVELOPMENT,FROZEN_PRODUCTION_FAILURE,26,RIGHT,-0.40695853087089273,-0.4959792654354474,0.5145841308617101,6.655328217115,M1,NEAR_BISECTED,ACTIVE_OUTER,ACTIVE_OUTER,CORRIDOR_BOTTLENECK,CORRIDOR_CENTER,ANALYTIC_ACTIVE_OUTER_ROOT,1,0,1,1,0,0,0
DVE029,DEVELOPMENT,FROZEN_PRODUCTION_FAILURE,27,RIGHT,-0.40695853087089273,-0.49597926543544457,0.5145826119383806,6.655328217115,M1,NEAR_BISECTED,ACTIVE_OUTER,ACTIVE_OUTER,CORRIDOR_BOTTLENECK,CORRIDOR_CENTER,ANALYTIC_ACTIVE_OUTER_ROOT,1,0,1,1,0,0,0
DVE029,DEVELOPMENT,FROZEN_PRODUCTION_FAILURE,28,RIGHT,-0.40695853087089273,-0.4959792654354471,0.5145818524767158,6.655328217115,M1,NEAR_BISECTED,ACTIVE_OUTER,ACTIVE_OUTER,CORRIDOR_BOTTLENECK,CORRIDOR_CENTER,ANALYTIC_ACTIVE_OUTER_ROOT,1,0,1,1,0,0,0
DVE029,DEVELOPMENT,FROZEN_PRODUCTION_FAILURE,29,RIGHT,-0.40695853087089273,-0.49597926543544746,0.5145814727458835,6.655328217115,M1,NEAR_BISECTED,ACTIVE_OUTER,ACTIVE_OUTER,CORRIDOR_BOTTLENECK,CORRIDOR_CENTER,ANALYTIC_ACTIVE_OUTER_ROOT,1,0,1,1,0,0,0
DVE030,DEVELOPMENT,FROZEN_PRODUCTION_FAILURE,0,LEFT,0.2842123959464098,0.2842123959464098,0.5145810930150512,0.4971684162574945,M1,ZERO_BOUNDARY_SHORT,ZERO_INTERFACE,ZERO_INTERFACE,NONE,NONE,ZERO_INTERFACE_DIRECT_ANCHOR,1,1,0,0,1,1,0
DVE030,DEVELOPMENT,FROZEN_PRODUCTION_FAILURE,1,LEFT,0.2842123959464098,0.2842123959464098,0.7136694116555473,0.4971684162574945,M1,ZERO_BOUNDARY_SPAN,ZERO_INTERFACE,ZERO_INTERFACE,NONE,NONE,ZERO_INTERFACE_DIRECT_ANCHOR,1,1,0,0,0,0,0
DVE031,DEVELOPMENT,FROZEN_PRODUCTION_FAILURE,0,RIGHT,-0.3876991809397833,-0.4676991809397837,0.5145810930150512,0.6049868191659147,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,ACTIVE_OUTER,ACTIVE_OUTER,CURVATURE_CORRIDOR_CRITICAL,CONTINUITY_BIASED_SAFE_ANCHOR,M0_V1_ANALYTIC_PROBE_ROOT,1,0,1,1,0,0,0
DVE031,DEVELOPMENT,FROZEN_PRODUCTION_FAILURE,1,RIGHT,-0.3876991809397833,-0.4676991809397837,0.5145810930150512,3.94735730932694,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,ACTIVE_OUTER,ACTIVE_OUTER,CURVATURE_CORRIDOR_CRITICAL,CONTINUITY_BIASED_SAFE_ANCHOR,M0_V1_ANALYTIC_PROBE_ROOT,1,1,1,1,0,0,0
DVE031,DEVELOPMENT,FROZEN_PRODUCTION_FAILURE,2,RIGHT,-0.3876991809397833,-0.4676991809397837,0.5145810930150512,7.397546202396385,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,ACTIVE_OUTER,ACTIVE_OUTER,CURVATURE_CORRIDOR_CRITICAL,CONTINUITY_BIASED_SAFE_ANCHOR,M0_V1_ANALYTIC_PROBE_ROOT,1,1,1,1,0,0,0
DVE031,DEVELOPMENT,FROZEN_PRODUCTION_FAILURE,3,RIGHT,-0.3876991809397833,-0.46769918093978313,1.310934367577036,0.6049868191659147,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,ACTIVE_OUTER,ACTIVE_OUTER,CURVATURE_CORRIDOR_CRITICAL,CONTINUITY_BIASED_SAFE_ANCHOR,M0_V1_ANALYTIC_PROBE_ROOT,1,1,1,1,0,0,0
DVE031,DEVELOPMENT,FROZEN_PRODUCTION_FAILURE,4,RIGHT,-0.3876991809397833,-0.46769918093978313,1.310934367577036,3.94735730932694,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,ACTIVE_OUTER,ACTIVE_OUTER,CURVATURE_CORRIDOR_CRITICAL,CONTINUITY_BIASED_SAFE_ANCHOR,M0_V1_ANALYTIC_PROBE_ROOT,1,1,1,1,1,1,0
DVE031,DEVELOPMENT,FROZEN_PRODUCTION_FAILURE,5,RIGHT,-0.3876991809397833,-0.46769918093978313,1.310934367577036,7.397546202396385,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,ACTIVE_OUTER,ACTIVE_OUTER,CURVATURE_CORRIDOR_CRITICAL,CONTINUITY_BIASED_SAFE_ANCHOR,M0_V1_ANALYTIC_PROBE_ROOT,1,1,1,1,1,1,0
DVE031,DEVELOPMENT,FROZEN_PRODUCTION_FAILURE,6,RIGHT,-0.3993757562375992,-0.3993757562375992,0.5145810930150512,0.4971684162574945,M1,ZERO_BOUNDARY_SHORT,ZERO_INTERFACE,ZERO_INTERFACE,NONE,NONE,ZERO_INTERFACE_DIRECT_ANCHOR,1,1,1,1,0,0,0
DVE031,DEVELOPMENT,FROZEN_PRODUCTION_FAILURE,7,RIGHT,-0.3993757562375992,-0.3993757562375992,0.7136694116555473,0.4971684162574945,M1,ZERO_BOUNDARY_SPAN,ZERO_INTERFACE,ZERO_INTERFACE,NONE,NONE,ZERO_INTERFACE_DIRECT_ANCHOR,1,1,1,1,0,0,0
DVE031,DEVELOPMENT,FROZEN_PRODUCTION_FAILURE,8,RIGHT,-0.3876991809397833,-0.7613495904698917,1.310934367577036,7.397546202396385,M1,NEAR_LONG,ACTIVE_OUTER,ACTIVE_OUTER,CORRIDOR_BOTTLENECK,CORRIDOR_CENTER,ANALYTIC_ACTIVE_OUTER_ROOT,1,1,1,1,1,1,0
DVE032,DEVELOPMENT,FROZEN_PRODUCTION_FAILURE,0,LEFT,0.48993508016831133,0.48993508016831133,0.5145810930150512,0.4971684162574945,M1,ZERO_BOUNDARY_SHORT,ZERO_INTERFACE,ZERO_INTERFACE,NONE,NONE,ZERO_INTERFACE_DIRECT_ANCHOR,1,1,0,0,0,0,0
DVE032,DEVELOPMENT,FROZEN_PRODUCTION_FAILURE,1,LEFT,0.48993508016831133,0.48993508016831133,0.7136694116555473,0.4971684162574945,M1,ZERO_BOUNDARY_SPAN,ZERO_INTERFACE,ZERO_INTERFACE,NONE,NONE,ZERO_INTERFACE_DIRECT_ANCHOR,1,1,0,0,0,0,0
DVE033,DEVELOPMENT,FROZEN_PRODUCTION_FAILURE,0,LEFT,0.4834548080005416,0.4834548080005416,0.5145810930150512,0.4971684162574945,M1,ZERO_BOUNDARY_SHORT,ZERO_INTERFACE,ZERO_INTERFACE,NONE,NONE,ZERO_INTERFACE_DIRECT_ANCHOR,1,1,0,0,0,0,0
DVE033,DEVELOPMENT,FROZEN_PRODUCTION_FAILURE,1,LEFT,0.4834548080005416,0.4834548080005416,0.7136694116555473,0.4971684162574945,M1,ZERO_BOUNDARY_SPAN,ZERO_INTERFACE,ZERO_INTERFACE,NONE,NONE,ZERO_INTERFACE_DIRECT_ANCHOR,1,1,0,0,0,0,0
DVE034,DEVELOPMENT,FROZEN_PRODUCTION_FAILURE,0,RIGHT,-0.6235672493076762,-0.6235672493076762,1.310934367577036,0.6049868191659147,M0_V2,ZERO_INTERFACE_BOUNDARY_INSET,ZERO_INTERFACE,ZERO_INTERFACE,NONE,NONE,ZERO_INTERFACE_DIRECT_ANCHOR,1,1,0,0,0,0,0
DVE034,DEVELOPMENT,FROZEN_PRODUCTION_FAILURE,1,RIGHT,-0.6441464756629913,-0.6441464756629913,1.310934367577036,7.397546202396385,M0_V2,ZERO_INTERFACE_QUARTER_LONG_EXIT,ZERO_INTERFACE,ZERO_INTERFACE,NONE,NONE,ZERO_INTERFACE_DIRECT_ANCHOR,1,1,0,0,0,0,0
DVE034,DEVELOPMENT,FROZEN_PRODUCTION_FAILURE,2,RIGHT,-0.6660976504419942,-0.6660976504419942,1.310934367577036,7.397546202396385,M0_V2,ZERO_INTERFACE_CENTER_LONG_EXIT,ZERO_INTERFACE,ZERO_INTERFACE,NONE,NONE,ZERO_INTERFACE_DIRECT_ANCHOR,1,1,0,0,0,0,0
DVE034,DEVELOPMENT,FROZEN_PRODUCTION_FAILURE,3,RIGHT,-0.6441464756629913,-0.6441464756629913,0.7136694116555473,2.222262862792217,M0_V2,ZERO_INTERFACE_QUARTER_SCALE,ZERO_INTERFACE,ZERO_INTERFACE,NONE,NONE,ZERO_INTERFACE_DIRECT_ANCHOR,1,1,0,0,0,0,0
DVE034,DEVELOPMENT,FROZEN_PRODUCTION_FAILURE,4,RIGHT,-0.6235672493076762,-0.6235672493076762,0.5145810930150512,0.4971684162574945,M1,ZERO_BOUNDARY_SHORT,ZERO_INTERFACE,ZERO_INTERFACE,NONE,NONE,ZERO_INTERFACE_DIRECT_ANCHOR,1,1,0,0,0,0,0
DVE034,DEVELOPMENT,FROZEN_PRODUCTION_FAILURE,5,RIGHT,-0.6235672493076762,-0.6235672493076762,0.7136694116555473,0.4971684162574945,M1,ZERO_BOUNDARY_SPAN,ZERO_INTERFACE,ZERO_INTERFACE,NONE,NONE,ZERO_INTERFACE_DIRECT_ANCHOR,1,1,0,0,0,0,0
DVE035,DEVELOPMENT,FROZEN_PRODUCTION_FAILURE,0,LEFT,0.38161069420339233,0.44791577612325123,0.5145810930150512,0.5923733595692273,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,ACTIVE_OUTER,ACTIVE_OUTER,CURVATURE_CORRIDOR_CRITICAL,CONTINUITY_BIASED_SAFE_ANCHOR,M0_V1_ANALYTIC_PROBE_ROOT,1,0,0,0,0,0,0
DVE035,DEVELOPMENT,FROZEN_PRODUCTION_FAILURE,1,LEFT,0.38161069420339233,0.44791577612325123,0.5145810930150512,3.5437266022329443,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,ACTIVE_OUTER,ACTIVE_OUTER,CURVATURE_CORRIDOR_CRITICAL,CONTINUITY_BIASED_SAFE_ANCHOR,M0_V1_ANALYTIC_PROBE_ROOT,1,1,0,0,0,0,0
DVE035,DEVELOPMENT,FROZEN_PRODUCTION_FAILURE,2,LEFT,0.38161069420339233,0.44791577612325123,0.5145810930150512,6.590284788208394,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,ACTIVE_OUTER,ACTIVE_OUTER,CURVATURE_CORRIDOR_CRITICAL,CONTINUITY_BIASED_SAFE_ANCHOR,M0_V1_ANALYTIC_PROBE_ROOT,1,1,0,0,0,0,0
DVE035,DEVELOPMENT,FROZEN_PRODUCTION_FAILURE,3,LEFT,0.38161069420339233,0.44791577612325123,1.310934367577036,0.5923733595692273,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,ACTIVE_OUTER,ACTIVE_OUTER,CURVATURE_CORRIDOR_CRITICAL,CONTINUITY_BIASED_SAFE_ANCHOR,M0_V1_ANALYTIC_PROBE_ROOT,1,1,0,0,0,0,0
DVE035,DEVELOPMENT,FROZEN_PRODUCTION_FAILURE,4,LEFT,0.38161069420339233,0.44791577612325123,1.310934367577036,3.5437266022329443,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,ACTIVE_OUTER,ACTIVE_OUTER,CURVATURE_CORRIDOR_CRITICAL,CONTINUITY_BIASED_SAFE_ANCHOR,M0_V1_ANALYTIC_PROBE_ROOT,1,1,0,0,0,0,0
DVE035,DEVELOPMENT,FROZEN_PRODUCTION_FAILURE,5,LEFT,0.38161069420339233,0.44791577612325123,1.310934367577036,6.590284788208394,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,ACTIVE_OUTER,ACTIVE_OUTER,CURVATURE_CORRIDOR_CRITICAL,CONTINUITY_BIASED_SAFE_ANCHOR,M0_V1_ANALYTIC_PROBE_ROOT,1,1,0,0,0,0,0
DVE035,DEVELOPMENT,FROZEN_PRODUCTION_FAILURE,6,LEFT,0.38791365210646434,0.38791365210646434,0.5145810930150512,0.4971684162574945,M1,ZERO_BOUNDARY_SHORT,ZERO_INTERFACE,ZERO_INTERFACE,NONE,NONE,ZERO_INTERFACE_DIRECT_ANCHOR,1,1,0,0,0,0,0
DVE035,DEVELOPMENT,FROZEN_PRODUCTION_FAILURE,7,LEFT,0.38791365210646434,0.38791365210646434,0.7136694116555473,0.4971684162574945,M1,ZERO_BOUNDARY_SPAN,ZERO_INTERFACE,ZERO_INTERFACE,NONE,NONE,ZERO_INTERFACE_DIRECT_ANCHOR,1,1,0,0,0,0,0
DVE036,DEVELOPMENT,FROZEN_PRODUCTION_FAILURE,0,RIGHT,-0.19458925552305373,-0.27458925552305286,0.5145810930150512,0.6049868191659147,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,ACTIVE_OUTER,ACTIVE_OUTER,CURVATURE_CORRIDOR_CRITICAL,CONTINUITY_BIASED_SAFE_ANCHOR,M0_V1_ANALYTIC_PROBE_ROOT,1,1,0,0,0,0,0
DVE036,DEVELOPMENT,FROZEN_PRODUCTION_FAILURE,1,RIGHT,-0.19458925552305373,-0.27458925552305286,0.5145810930150512,3.94735730932694,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,ACTIVE_OUTER,ACTIVE_OUTER,CURVATURE_CORRIDOR_CRITICAL,CONTINUITY_BIASED_SAFE_ANCHOR,M0_V1_ANALYTIC_PROBE_ROOT,1,1,0,0,0,0,0
DVE036,DEVELOPMENT,FROZEN_PRODUCTION_FAILURE,2,RIGHT,-0.19458925552305373,-0.27458925552305286,0.5145810930150512,7.397546202396385,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,ACTIVE_OUTER,ACTIVE_OUTER,CURVATURE_CORRIDOR_CRITICAL,CONTINUITY_BIASED_SAFE_ANCHOR,M0_V1_ANALYTIC_PROBE_ROOT,1,1,0,0,0,0,0
DVE036,DEVELOPMENT,FROZEN_PRODUCTION_FAILURE,3,RIGHT,-0.19458925552305373,-0.27458925552305335,1.310934367577036,0.6049868191659147,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,ACTIVE_OUTER,ACTIVE_OUTER,CURVATURE_CORRIDOR_CRITICAL,CONTINUITY_BIASED_SAFE_ANCHOR,M0_V1_ANALYTIC_PROBE_ROOT,1,1,0,0,0,0,0
DVE036,DEVELOPMENT,FROZEN_PRODUCTION_FAILURE,4,RIGHT,-0.19458925552305373,-0.27458925552305335,1.310934367577036,3.94735730932694,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,ACTIVE_OUTER,ACTIVE_OUTER,CURVATURE_CORRIDOR_CRITICAL,CONTINUITY_BIASED_SAFE_ANCHOR,M0_V1_ANALYTIC_PROBE_ROOT,1,1,0,0,0,0,0
DVE036,DEVELOPMENT,FROZEN_PRODUCTION_FAILURE,5,RIGHT,-0.19458925552305373,-0.27458925552305335,1.310934367577036,7.397546202396385,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,ACTIVE_OUTER,ACTIVE_OUTER,CURVATURE_CORRIDOR_CRITICAL,CONTINUITY_BIASED_SAFE_ANCHOR,M0_V1_ANALYTIC_PROBE_ROOT,1,1,0,0,0,0,0
DVE036,DEVELOPMENT,FROZEN_PRODUCTION_FAILURE,6,RIGHT,-0.19458925552305367,-0.6147946277615255,1.310934367577036,7.397546202396385,M1,NEAR_LONG,ACTIVE_OUTER,ACTIVE_OUTER,CORRIDOR_BOTTLENECK,CORRIDOR_CENTER,ANALYTIC_ACTIVE_OUTER_ROOT,1,1,0,0,0,0,0
DVE037,DEVELOPMENT,FROZEN_PRODUCTION_FAILURE,0,LEFT,0.2633011570913889,0.2633011570913889,0.5145810930150512,0.4971684162574945,M1,ZERO_BOUNDARY_SHORT,ZERO_INTERFACE,ZERO_INTERFACE,NONE,NONE,ZERO_INTERFACE_DIRECT_ANCHOR,1,1,0,0,1,1,0
DVE037,DEVELOPMENT,FROZEN_PRODUCTION_FAILURE,1,LEFT,0.2633011570913889,0.2633011570913889,0.7136694116555473,0.4971684162574945,M1,ZERO_BOUNDARY_SPAN,ZERO_INTERFACE,ZERO_INTERFACE,NONE,NONE,ZERO_INTERFACE_DIRECT_ANCHOR,1,1,0,0,1,1,0
DVE037,DEVELOPMENT,FROZEN_PRODUCTION_FAILURE,2,LEFT,0.8225,0.5379832078400103,0.7136694116555473,0.4971684162574945,M1,FAR_SPAN,ALL_INACTIVE,ALL_INACTIVE,CORRIDOR_BOTTLENECK,CORRIDOR_CENTER,ANALYTIC_ALL_INACTIVE_ROOT,1,1,0,0,1,1,0
DVE038,DEVELOPMENT,FROZEN_PRODUCTION_FAILURE,0,RIGHT,-0.47832715344358734,-0.47832715344358734,0.5145810930150512,0.4971684162574945,M1,ZERO_BOUNDARY_SHORT,ZERO_INTERFACE,ZERO_INTERFACE,NONE,NONE,ZERO_INTERFACE_DIRECT_ANCHOR,1,1,1,1,1,1,0
DVE038,DEVELOPMENT,FROZEN_PRODUCTION_FAILURE,1,RIGHT,-0.47832715344358734,-0.47832715344358734,0.7136694116555473,0.4971684162574945,M1,ZERO_BOUNDARY_SPAN,ZERO_INTERFACE,ZERO_INTERFACE,NONE,NONE,ZERO_INTERFACE_DIRECT_ANCHOR,1,1,1,1,1,1,0
DVE039,DEVELOPMENT,FROZEN_PRODUCTION_FAILURE,0,LEFT,0.28893162081239143,0.36893162081239206,0.5145810930150512,0.5794025890870645,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,ACTIVE_OUTER,ACTIVE_OUTER,CURVATURE_CORRIDOR_CRITICAL,CONTINUITY_BIASED_SAFE_ANCHOR,M0_V1_ANALYTIC_PROBE_ROOT,1,0,0,0,0,0,0
DVE039,DEVELOPMENT,FROZEN_PRODUCTION_FAILURE,1,LEFT,0.28893162081239143,0.36893162081239206,0.5145810930150512,3.1286619468037347,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,ACTIVE_OUTER,ACTIVE_OUTER,CURVATURE_CORRIDOR_CRITICAL,CONTINUITY_BIASED_SAFE_ANCHOR,M0_V1_ANALYTIC_PROBE_ROOT,1,1,0,0,0,0,0
DVE039,DEVELOPMENT,FROZEN_PRODUCTION_FAILURE,2,LEFT,0.28893162081239143,0.36893162081239206,0.5145810930150512,5.760155477349975,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,ACTIVE_OUTER,ACTIVE_OUTER,CURVATURE_CORRIDOR_CRITICAL,CONTINUITY_BIASED_SAFE_ANCHOR,M0_V1_ANALYTIC_PROBE_ROOT,1,1,0,0,0,0,0
DVE039,DEVELOPMENT,FROZEN_PRODUCTION_FAILURE,3,LEFT,0.28893162081239143,0.3689316208123912,1.310934367577036,0.5794025890870645,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,ACTIVE_OUTER,ACTIVE_OUTER,CURVATURE_CORRIDOR_CRITICAL,CONTINUITY_BIASED_SAFE_ANCHOR,M0_V1_ANALYTIC_PROBE_ROOT,1,1,0,0,0,0,0
DVE039,DEVELOPMENT,FROZEN_PRODUCTION_FAILURE,4,LEFT,0.28893162081239143,0.3689316208123912,1.310934367577036,3.1286619468037347,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,ACTIVE_OUTER,ACTIVE_OUTER,CURVATURE_CORRIDOR_CRITICAL,CONTINUITY_BIASED_SAFE_ANCHOR,M0_V1_ANALYTIC_PROBE_ROOT,1,1,0,0,1,1,0
DVE039,DEVELOPMENT,FROZEN_PRODUCTION_FAILURE,5,LEFT,0.28893162081239143,0.3689316208123912,1.310934367577036,5.760155477349975,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,ACTIVE_OUTER,ACTIVE_OUTER,CURVATURE_CORRIDOR_CRITICAL,CONTINUITY_BIASED_SAFE_ANCHOR,M0_V1_ANALYTIC_PROBE_ROOT,1,0,0,0,0,0,0
DVE039,DEVELOPMENT,FROZEN_PRODUCTION_FAILURE,6,RIGHT,-0.4428795201825665,-0.4428795201825665,1.310934367577036,0.6049868191659147,M0_V2,ZERO_INTERFACE_BOUNDARY_INSET,ZERO_INTERFACE,ZERO_INTERFACE,NONE,NONE,ZERO_INTERFACE_DIRECT_ANCHOR,1,0,0,0,0,0,0
DVE039,DEVELOPMENT,FROZEN_PRODUCTION_FAILURE,7,RIGHT,-0.5332653487105269,-0.5332653487105269,1.310934367577036,7.397546202396385,M0_V2,ZERO_INTERFACE_QUARTER_LONG_EXIT,ZERO_INTERFACE,ZERO_INTERFACE,NONE,NONE,ZERO_INTERFACE_DIRECT_ANCHOR,1,1,0,0,0,0,0
DVE039,DEVELOPMENT,FROZEN_PRODUCTION_FAILURE,8,RIGHT,-0.6296768991403512,-0.6296768991403512,1.310934367577036,7.397546202396385,M0_V2,ZERO_INTERFACE_CENTER_LONG_EXIT,ZERO_INTERFACE,ZERO_INTERFACE,NONE,NONE,ZERO_INTERFACE_DIRECT_ANCHOR,1,1,1,1,0,0,0
DVE039,DEVELOPMENT,FROZEN_PRODUCTION_FAILURE,9,RIGHT,-0.5332653487105269,-0.5332653487105269,0.7136694116555473,2.222262862792217,M0_V2,ZERO_INTERFACE_QUARTER_SCALE,ZERO_INTERFACE,ZERO_INTERFACE,NONE,NONE,ZERO_INTERFACE_DIRECT_ANCHOR,1,0,0,0,0,0,0
DVE039,DEVELOPMENT,FROZEN_PRODUCTION_FAILURE,10,LEFT,0.29922175173719784,0.29922175173719784,1.310934367577036,0.5794025890870645,M0_V2,ZERO_INTERFACE_BOUNDARY_INSET,ZERO_INTERFACE,ZERO_INTERFACE,NONE,NONE,ZERO_INTERFACE_DIRECT_ANCHOR,1,1,0,0,0,0,0
DVE039,DEVELOPMENT,FROZEN_PRODUCTION_FAILURE,11,LEFT,0.4535737156092936,0.4535737156092936,1.310934367577036,5.760155477349975,M0_V2,ZERO_INTERFACE_QUARTER_LONG_EXIT,ZERO_INTERFACE,ZERO_INTERFACE,NONE,NONE,ZERO_INTERFACE_DIRECT_ANCHOR,1,0,0,0,0,0,0
DVE039,DEVELOPMENT,FROZEN_PRODUCTION_FAILURE,12,LEFT,0.6182158104061957,0.6182158104061957,1.310934367577036,5.760155477349975,M0_V2,ZERO_INTERFACE_CENTER_LONG_EXIT,ZERO_INTERFACE,ZERO_INTERFACE,NONE,NONE,ZERO_INTERFACE_DIRECT_ANCHOR,1,0,0,0,0,0,0
DVE039,DEVELOPMENT,FROZEN_PRODUCTION_FAILURE,13,LEFT,0.4535737156092936,0.4535737156092936,0.7136694116555473,1.8129151815306146,M0_V2,ZERO_INTERFACE_QUARTER_SCALE,ZERO_INTERFACE,ZERO_INTERFACE,NONE,NONE,ZERO_INTERFACE_DIRECT_ANCHOR,1,0,0,0,0,0,0
DVE039,DEVELOPMENT,FROZEN_PRODUCTION_FAILURE,14,RIGHT,-0.4428795201825665,-0.4428795201825665,0.5145810930150512,0.4971684162574945,M1,ZERO_BOUNDARY_SHORT,ZERO_INTERFACE,ZERO_INTERFACE,NONE,NONE,ZERO_INTERFACE_DIRECT_ANCHOR,1,1,0,0,0,0,0
DVE039,DEVELOPMENT,FROZEN_PRODUCTION_FAILURE,15,LEFT,0.29922175173719784,0.29922175173719784,0.5145810930150512,0.4971684162574945,M1,ZERO_BOUNDARY_SHORT,ZERO_INTERFACE,ZERO_INTERFACE,NONE,NONE,ZERO_INTERFACE_DIRECT_ANCHOR,1,1,0,0,0,0,0
DVE039,DEVELOPMENT,FROZEN_PRODUCTION_FAILURE,16,RIGHT,-0.4428795201825665,-0.4428795201825665,0.7136694116555473,0.4971684162574945,M1,ZERO_BOUNDARY_SPAN,ZERO_INTERFACE,ZERO_INTERFACE,NONE,NONE,ZERO_INTERFACE_DIRECT_ANCHOR,1,1,0,0,0,0,0
DVE039,DEVELOPMENT,FROZEN_PRODUCTION_FAILURE,17,LEFT,0.29922175173719784,0.29922175173719784,0.7136694116555473,0.4971684162574945,M1,ZERO_BOUNDARY_SPAN,ZERO_INTERFACE,ZERO_INTERFACE,NONE,NONE,ZERO_INTERFACE_DIRECT_ANCHOR,1,1,0,0,0,0,0
DVE040,DEVELOPMENT,FROZEN_PRODUCTION_FAILURE,0,LEFT,0.2261569025686936,0.6595531395499061,0.5145810930150512,0.5919207127660597,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,ACTIVE_OUTER,ACTIVE_OUTER,CURVATURE_CORRIDOR_CRITICAL,CONTINUITY_BIASED_SAFE_ANCHOR,M0_V1_ANALYTIC_PROBE_ROOT,1,1,0,0,0,0,0
DVE040,DEVELOPMENT,FROZEN_PRODUCTION_FAILURE,1,LEFT,0.2261569025686936,0.6595531395499061,0.5145810930150512,3.5292419045315793,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,ACTIVE_OUTER,ACTIVE_OUTER,CURVATURE_CORRIDOR_CRITICAL,CONTINUITY_BIASED_SAFE_ANCHOR,M0_V1_ANALYTIC_PROBE_ROOT,1,1,0,0,0,0,0
DVE040,DEVELOPMENT,FROZEN_PRODUCTION_FAILURE,2,LEFT,0.2261569025686936,0.6595531395499061,0.5145810930150512,6.561315392805664,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,ACTIVE_OUTER,ACTIVE_OUTER,CURVATURE_CORRIDOR_CRITICAL,CONTINUITY_BIASED_SAFE_ANCHOR,M0_V1_ANALYTIC_PROBE_ROOT,1,1,0,0,0,0,0
DVE040,DEVELOPMENT,FROZEN_PRODUCTION_FAILURE,3,LEFT,0.2261569025686936,0.6595531395499061,1.310934367577036,0.5919207127660597,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,ACTIVE_OUTER,ACTIVE_OUTER,CURVATURE_CORRIDOR_CRITICAL,CONTINUITY_BIASED_SAFE_ANCHOR,M0_V1_ANALYTIC_PROBE_ROOT,1,1,0,0,0,0,0
DVE040,DEVELOPMENT,FROZEN_PRODUCTION_FAILURE,4,LEFT,0.2261569025686936,0.6595531395499061,1.310934367577036,3.5292419045315793,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,ACTIVE_OUTER,ACTIVE_OUTER,CURVATURE_CORRIDOR_CRITICAL,CONTINUITY_BIASED_SAFE_ANCHOR,M0_V1_ANALYTIC_PROBE_ROOT,1,1,0,0,0,0,0
