case_id,corpus,obstacle_count_setting,sample_index,ego_s_m,ego_d_m,ego_speed_mps,conservative_corridor_width_m,actual_in_horizon_obstacle_count,obstacle_summary,geometry_summary,gqsc_failure,gqsc_invoked,lateral_count,transition_count,b128_pair_count,constructed_count,validator_count,hard_valid_count,legacy_would_recover,legacy_result,same_p3_exact_witness_found,primary_taxonomy,mechanism_detail,witness_side,witness_d_target,witness_d_mid,witness_entry_scale,witness_exit_scale,witness_path_digest,evidence_limit
RP3_221,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,3,221,12.102764314118453,-0.316897865821685,3,0.44953182027052702,2,"id=1:s=[15.348642386532386,15.848642386532386]:d=[-0.97198826805625593,-0.47198826805625593];id=2:s=[20.20511833199377,20.70511833199377]:d=[-0.60000000000000009,-0.27499999999999991]","LEFT:domain=[0.22328925429952085,0.53150000000000008]:b=0.32000000000000001",GQSC_V3_FROZEN_ENTRY,1,32,7,128,12,12,0,0,NO_HARD_VALID_M1_CANDIDATE,0,OTHER,CORRIDOR_ORACLE_ONLY_NO_EXACT_P3_WITNESS,,,,,,,"The conservative oracle is a 1D reachable corridor, not an exact five-knot P3 witness."
RP3_223,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,3,223,30.634366502005069,-0.45516770258545114,3,0.67755392600377595,1,"id=1:s=[33.481294930027957,33.981294930027957]:d=[-0.62802210573324879,-0.12802210573324879]","LEFT:domain=[0.27526714856628587,0.95650000000000013]:b=0.56848894713337561",GQSC_V3_FROZEN_ENTRY,1,32,7,128,12,12,0,0,NO_HARD_VALID_M1_CANDIDATE,0,OTHER,CORRIDOR_ORACLE_ONLY_NO_EXACT_P3_WITNESS,,,,,,,"The conservative oracle is a 1D reachable corridor, not an exact five-knot P3 witness."
RP3_225,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,3,225,21.02390703434477,-0.38587109127082581,3,0.55235191927212601,2,"id=1:s=[27.030680568351929,27.530680568351929]:d=[-1.146167589107143,-0.646167589107143];id=3:s=[32.611501326184687,33.111501326184687]:d=[-0.55282009900159879,-0.052820099001598786]","LEFT:domain=[0.35046915529793199,0.95650000000000013]:b=0.59358995049920071",GQSC_V3_FROZEN_ENTRY,1,32,7,128,12,12,0,0,NO_HARD_VALID_M1_CANDIDATE,0,OTHER,CORRIDOR_ORACLE_ONLY_NO_EXACT_P3_WITNESS,,,,,,,"The conservative oracle is a 1D reachable corridor, not an exact five-knot P3 witness."
RP3_234,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,3,234,13.728965742800918,-0.20738271605844671,3,0.61957963229081559,2,"id=1:s=[23.556650531620623,24.056650531620623]:d=[-0.89425935783193611,-0.39425935783193611];id=3:s=[16.529110869481229,17.029110869481229]:d=[-1.0200478120202885,-0.52004781202028849]","LEFT:domain=[0.14999999999999999,0.95650000000000013]:b=0.54787032108403211",GQSC_V3_FROZEN_ENTRY,1,32,7,128,12,12,0,0,NO_HARD_VALID_M1_CANDIDATE,0,OTHER,CORRIDOR_ORACLE_ONLY_NO_EXACT_P3_WITNESS,,,,,,,"The conservative oracle is a 1D reachable corridor, not an exact five-knot P3 witness."
RP3_239,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,3,239,11.605945933450771,1.0084285777605047,3,0.54348307855081424,1,"id=1:s=[13.325937716260388,13.825937716260388]:d=[-1.043951258280287,-0.54395125828028701]",,GQSC_V3_FROZEN_ENTRY,1,0,0,0,0,0,0,0,no static obstacle blocks the global race line,0,OTHER,NON_BLOCKING_RESULT_SEMANTICS_REGRESSION,,,,,,,Nonblocking event; no avoidance witness is required.
RP3_241,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,3,241,6.0720900690600708,-0.46855294361242927,3,0.47910018421572925,3,"id=1:s=[14.019113735193285,14.519113735193285]:d=[-1.071097042241886,-0.57109704224188595];id=2:s=[7.6081773576516945,8.1081773576516945]:d=[-1.0545683639452021,-0.55456836394520215];id=3:s=[19.813299386870341,20.313299386870341]:d=[-0.625,-0.27499999999999991]","LEFT:domain=[0.22328925429952085,0.63149999999999995]:b=0.34500000000000003",GQSC_V3_FROZEN_ENTRY,1,32,7,128,12,12,0,0,NO_HARD_VALID_M1_CANDIDATE,0,OTHER,CORRIDOR_ORACLE_ONLY_NO_EXACT_P3_WITNESS,,,,,,,"The conservative oracle is a 1D reachable corridor, not an exact five-knot P3 witness."
RP3_243,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,3,243,19.866455742032446,0.5166516235120624,3,1.0853218489427128,2,"id=1:s=[22.556332054894842,23.056332054894842]:d=[-1.9213097225080586,-1.4213097225080586];id=3:s=[25.804363256798798,26.304363256798798]:d=[-1.3357900286721855,-0.83579002867218555]",,GQSC_V3_FROZEN_ENTRY,1,0,0,0,0,0,0,0,no static obstacle blocks the global race line,0,OTHER,NON_BLOCKING_RESULT_SEMANTICS_REGRESSION,,,,,,,Nonblocking event; no avoidance witness is required.
RP3_245,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,3,245,6.7010643118401418,0.22135108405251652,3,0.53451476167513179,1,"id=1:s=[15.22104160178675,15.72104160178675]:d=[-0.95998294140460461,-0.45998294140460461]",,GQSC_V3_FROZEN_ENTRY,1,0,0,0,0,0,0,0,no static obstacle blocks the global race line,0,OTHER,NON_BLOCKING_RESULT_SEMANTICS_REGRESSION,,,,,,,Nonblocking event; no avoidance witness is required.
RP3_249,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,3,249,42.748405469755667,-0.60918839221212928,3,0.62010960614115018,2,"id=1:s=[9.0609600682094644,9.5609600682094644]:d=[-1.1716919358979292,-0.67169193589792919];id=2:s=[12.681383671600271,13.181383671600271]:d=[-1.045577785870623,-0.545577785870623]",,GQSC_V3_FROZEN_ENTRY,1,0,0,0,0,0,0,0,no static obstacle blocks the global race line,0,OTHER,NON_BLOCKING_RESULT_SEMANTICS_REGRESSION,,,,,,,Nonblocking event; no avoidance witness is required.
RP3_252,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,3,252,12.440124398768457,0.52501692605296446,3,0.49953182027052717,2,"id=1:s=[19.426233529970347,19.926233529970347]:d=[-0.72500000000000009,-0.30000000000000004];id=2:s=[24.096395426416237,24.596395426416237]:d=[-0.3311000697336548,0.1688999302663452]","LEFT:domain=[0.19828925429952071,0.63149999999999995]:b=0.30749999999999994",GQSC_V3_FROZEN_ENTRY,1,32,7,128,12,12,0,0,NO_HARD_VALID_M1_CANDIDATE,0,OTHER,CORRIDOR_ORACLE_ONLY_NO_EXACT_P3_WITNESS,,,,,,,"The conservative oracle is a 1D reachable corridor, not an exact five-knot P3 witness."
RP3_256,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,3,256,2.2354969275321492,0.45068589259253161,3,1.003101963693442,1,"id=1:s=[4.0082987755418085,4.5082987755418085]:d=[-1.2035701434229149,-0.70357014342291491]",,GQSC_V3_FROZEN_ENTRY,1,0,0,0,0,0,0,0,no static obstacle blocks the global race line,0,OTHER,NON_BLOCKING_RESULT_SEMANTICS_REGRESSION,,,,,,,Nonblocking event; no avoidance witness is required.
RP3_263,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,3,263,21.911194821850398,-0.68549734085210778,3,1.1192573254626028,1,"id=1:s=[22.122387369975247,22.622387369975247]:d=[-1.7697255051920757,-1.2697255051920757]",,GQSC_V3_FROZEN_ENTRY,1,0,0,0,0,0,0,0,no static obstacle blocks the global race line,0,OTHER,NON_BLOCKING_RESULT_SEMANTICS_REGRESSION,,,,,,,Nonblocking event; no avoidance witness is required.
RP3_266,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,3,266,7.3159614640254436,0.34941227108693806,3,0.68047310141422956,2,"id=1:s=[15.013315267211203,15.513315267211203]:d=[-1.1309412811437025,-0.63094128114370251];id=2:s=[10.046602392355705,10.546602392355705]:d=[-0.53971360121702905,-0.039713601217029049]","LEFT:domain=[0.42748807303347958,1.4565000000000001]:b=1.0751431993914855",GQSC_V3_FROZEN_ENTRY,1,32,7,128,12,12,0,0,NO_HARD_VALID_M1_CANDIDATE,0,OTHER,CORRIDOR_ORACLE_ONLY_NO_EXACT_P3_WITNESS,,,,,,,"The conservative oracle is a 1D reachable corridor, not an exact five-knot P3 witness."
RP3_269,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,3,269,15.525564547512865,0.03780466538578664,3,0.56118495832847337,2,"id=1:s=[24.511091230456096,25.011091230456096]:d=[-0.44028428685766985,0.059715713142330151];id=3:s=[28.65351578732573,29.15351578732573]:d=[-0.58665313805794617,-0.086653138057946166]","LEFT:domain=[0.53388320876645579,1.1815]:b=0.8123578565711651",GQSC_V3_FROZEN_ENTRY,1,32,7,128,12,12,0,1,NONE,1,TOP12_RANKING_DISPLACEMENT,HARD_VALID_PAIR_IN_B128_BUT_OUTSIDE_TOP12,LEFT,0.53388320876645579,0.51388320876645577,0.51458109301505117,0.49716841625749453,702fef9f87d6646a,
RP3_273,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,3,273,17.158073769185417,0.09148416300077844,3,0.44953182027052702,1,"id=1:s=[21.418763782519449,21.918763782519449]:d=[-1,-0.52499999999999991]",,GQSC_V3_FROZEN_ENTRY,1,0,0,0,0,0,0,0,no static obstacle blocks the global race line,0,OTHER,NON_BLOCKING_RESULT_SEMANTICS_REGRESSION,,,,,,,Nonblocking event; no avoidance witness is required.
RP3_278,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,3,278,12.926095435250888,-0.80232939641231615,3,0.48098678648743604,2,"id=1:s=[14.963988409008945,15.463988409008945]:d=[-0.93145496621690893,-0.43145496621690893];id=3:s=[22.488418995188582,22.988418995188582]:d=[-1.4352852181900062,-0.93528521819000621]",,GQSC_V3_FROZEN_ENTRY,1,0,0,0,0,0,0,0,no static obstacle blocks the global race line,0,OTHER,NON_BLOCKING_RESULT_SEMANTICS_REGRESSION,,,,,,,Nonblocking event; no avoidance witness is required.
RP3_279,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,3,279,7.2651703442773439,0.061865091769550684,3,0.64624877956707572,2,"id=1:s=[15.375989099535575,15.875989099535575]:d=[-1.0717169592965485,-0.57171695929654853];id=2:s=[9.5972915884972352,10.097291588497235]:d=[-0.27847597842966088,0.22152402157033912]","LEFT:domain=[0.68486797623635765,0.83149999999999991]:b=0.80576201078516962",GQSC_V3_FROZEN_ENTRY,1,32,7,128,12,12,0,0,NO_HARD_VALID_M1_CANDIDATE,0,OTHER,CORRIDOR_ORACLE_ONLY_NO_EXACT_P3_WITNESS,,,,,,,"The conservative oracle is a 1D reachable corridor, not an exact five-knot P3 witness."
RP3_280,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,3,280,21.539479362293584,0.36919628740627719,3,0.57641710129209067,2,"id=1:s=[27.503971993684111,28.003971993684111]:d=[-0.67688528102156353,-0.17688528102156353];id=2:s=[23.035474351974333,23.535474351974333]:d=[-1.6477298378076073,-1.1477298378076073]","LEFT:domain=[0.32140397327795722,0.78150000000000008]:b=0.48155735948921824",GQSC_V3_FROZEN_ENTRY,1,32,7,128,12,12,0,0,NO_HARD_VALID_M1_CANDIDATE,0,OTHER,CORRIDOR_ORACLE_ONLY_NO_EXACT_P3_WITNESS,,,,,,,"The conservative oracle is a 1D reachable corridor, not an exact five-knot P3 witness."
RP3_285,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,3,285,10.908081443094744,0.85515773646480842,3,0.59048428948970266,1,"id=1:s=[16.26200263099842,16.76200263099842]:d=[-0.99095246921917557,-0.49095246921917557]",,GQSC_V3_FROZEN_ENTRY,1,0,0,0,0,0,0,0,no static obstacle blocks the global race line,0,OTHER,NON_BLOCKING_RESULT_SEMANTICS_REGRESSION,,,,,,,Nonblocking event; no avoidance witness is required.
RP3_288,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,3,288,9.7041352698127703,-0.57333443524229288,3,0.60514110701699542,1,"id=1:s=[15.099861236840892,15.599861236840892]:d=[-1.0306092867464682,-0.53060928674646823]",,GQSC_V3_FROZEN_ENTRY,1,0,0,0,0,0,0,0,no static obstacle blocks the global race line,0,OTHER,NON_BLOCKING_RESULT_SEMANTICS_REGRESSION,,,,,,,Nonblocking event; no avoidance witness is required.
RP3_291,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,3,291,6.0625870121183691,0.47093488412021001,3,0.20048587691307562,3,"id=1:s=[10.217759818524041,10.717759818524041]:d=[-0.074701697627473918,0.42529830237252608];id=2:s=[18.048836702455869,18.548836702455869]:d=[-0.88471693153604825,-0.38471693153604825];id=3:s=[11.814606809733696,12.314606809733696]:d=[-0.22595405664254842,0.27404594335745158]",,EVALUATOR_INVARIANT_VIOLATION: native R3-RT transition bound violated,0,0,0,0,0,0,0,0,NO_VALID_SIDE_DOMAIN,0,OTHER,EMPTY_DIRECT_TRANSITION_SET_AFTER_NO_VALID_SIDE_GEOMETRY,,,,,,,"The conservative oracle is a 1D reachable corridor, not an exact five-knot P3 witness."
RP3_292,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,3,292,3.8040333036033296,0.41884375862946599,3,0.5986611015447163,1,"id=1:s=[9.5363247825960862,10.036324782596086]:d=[-0.44912928127418916,0.050870718725810837]","LEFT:domain=[0.51421467339182936,0.83149999999999991]:b=0.72043535936290548",GQSC_V3_FROZEN_ENTRY,1,32,7,128,12,12,0,0,NO_HARD_VALID_M1_CANDIDATE,0,OTHER,CORRIDOR_ORACLE_ONLY_NO_EXACT_P3_WITNESS,,,,,,,"The conservative oracle is a 1D reachable corridor, not an exact five-knot P3 witness."
RP3_296,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,3,296,39.739294018320088,0.91531757886440523,3,0.62895959476066388,1,"id=1:s=[2.3521269068980009,2.8521269068980009]:d=[-0.55442777449013647,-0.054427774490136471]","LEFT:domain=[0.42514108997682654,0.98150000000000004]:b=0.63028611275493185",GQSC_V3_FROZEN_ENTRY,1,32,7,128,12,12,0,1,NONE,1,LATERAL_OPERATOR_COVERAGE_MISS,LEGACY_EXACT_P3_LATERAL_ABSENT_TRANSITION_PRESENT,LEFT,0.38583620085974668,0.38583620085974668,1.310934367577036,0.56898820347507484,b4a3199824c18601,
RP3_297,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,3,297,20.012719541072578,0.59107884020454082,3,0.61873219590016149,2,"id=1:s=[24.135005842970145,24.635005842970145]:d=[-0.36071281401203614,0.13928718598796386];id=2:s=[32.167023680391374,32.667023680391374]:d=[-0.61920037562963415,-0.11920037562963415]","LEFT:domain=[0.61450674799378724,1.3565]:b=0.92714359299398197",GQSC_V3_FROZEN_ENTRY,1,32,7,128,12,12,0,0,NO_HARD_VALID_M1_CANDIDATE,0,OTHER,CORRIDOR_ORACLE_ONLY_NO_EXACT_P3_WITNESS,,,,,,,"The conservative oracle is a 1D reachable corridor, not an exact five-knot P3 witness."
