event_id,generator_stage,template,side,generation_order,path_digest,mapping_source,source_cell,analytic_branch_regime,returned_by_policy,discarded_side,d_target,s_probe,d_probe,d_mid,root_index,root_type,probe_location_rule,probe_anchor_rule,entry_scale,exit_scale,z0,z1,z2,z3,z4,validator_executed,hard_valid,first_failure_reason,waypoint0,margins,rank_tuple
DVE012,M1,NEAR_BISECTED,RIGHT,2004,0f23e7640eed57f3,M1_BRANCH_COMPLETE_ACTIVE_SET_CLOSURE,ACTIVE_OUTER,SAME_SIGN_NEGATIVE__SIGN_CHANGE__SAME_SIGN_POSITIVE,True,False,-0.4058738239266747,0.16420911436709762,-0.7704369119633374,-0.7704369119633393,0,ACTIVE_OUTER,CORRIDOR_BOTTLENECK,CORRIDOR_CENTER,0.7136694116555473,7.397546202396385,0.07077953495128915,0.1553537068747124,0.16420911436709762,0.17306452185948284,18.729850864518212,True,False,footprint_track_bound,"{""center_track_margin_m"":0.8579369192983037,""d_m"":-0.42706308070169635,""footprint_invalid"":false,""footprint_track_margin_m"":0.5566759429981202,""s_m"":5.014492630236832,""x_m"":-8.789278951753605,""y_m"":0.9344837746924024,""yaw_rad"":-0.6118986880542013}","{""center_track_m"":-25.6463335547101,""curvature_rate_margin_radpm2"":18.140074319283244,""footprint_track_m"":-25.84703538871898,""lateral_slope_margin"":-4.74689583232449,""obstacle_m"":1.5,""peak_curvature_rate_radpm2"":1.859925680716757,""peak_lateral_slope"":5.5468958323244895,""peak_negative_curvature_radpm"":-1.004829357161577,""peak_positive_curvature_radpm"":1.2894758544328329,""signed_curvature_margin_radpm"":0.026790664646178186}","{""braking_deficit_m"":0,""braking_feasible"":true,""exit_reaches_next_obstacle"":false,""generation_index"":2004,""global_path_deviation_m"":10.034276355839816,""minimum_normalized_safety_slack"":-17.19755570314007,""velocity_loss"":0.2256814532412163}"
DVE012,M1,NEAR_BISECTED,RIGHT,2005,804c41f709a826a0,M1_BRANCH_COMPLETE_ACTIVE_SET_CLOSURE,ACTIVE_OUTER,SAME_SIGN_NEGATIVE__SIGN_CHANGE__SAME_SIGN_POSITIVE,True,False,-0.4058738239266747,0.16420911436709762,-0.7704369119633374,-0.7704369119633379,0,ACTIVE_OUTER,CORRIDOR_BOTTLENECK,CORRIDOR_CENTER,0.6141252523352992,7.397546202396385,0.08257612410983733,0.1553537068747124,0.16420911436709762,0.17306452185948284,18.729850864518212,True,False,footprint_track_bound,"{""center_track_margin_m"":0.8591934538679925,""d_m"":-0.42580654613200764,""footprint_invalid"":false,""footprint_track_margin_m"":0.5574001587946629,""s_m"":5.014492630236832,""x_m"":-8.788788199207472,""y_m"":0.9356405119414292,""yaw_rad"":-0.6153248328870924}","{""center_track_m"":-25.646333554710008,""curvature_rate_margin_radpm2"":18.15077669885291,""footprint_track_m"":-25.847035388718904,""lateral_slope_margin"":-4.746895832324461,""obstacle_m"":1.5,""peak_curvature_rate_radpm2"":1.8492233011470904,""peak_lateral_slope"":5.546895832324461,""peak_negative_curvature_radpm"":-0.9999935150481155,""peak_positive_curvature_radpm"":1.2894758544330414,""signed_curvature_margin_radpm"":0.026790664645969686}","{""braking_deficit_m"":0,""braking_feasible"":true,""exit_reaches_next_obstacle"":false,""generation_index"":2005,""global_path_deviation_m"":10.034263129160282,""minimum_normalized_safety_slack"":-17.197555703140008,""velocity_loss"":0.22558963654836126}"
DVE012,M1,NEAR_BISECTED,RIGHT,2006,654974bbd0eb1891,M1_BRANCH_COMPLETE_ACTIVE_SET_CLOSURE,ACTIVE_OUTER,SAME_SIGN_NEGATIVE__SIGN_CHANGE__SAME_SIGN_POSITIVE,True,False,-0.4058738239266747,0.16420911436709762,-0.7704369119633374,-0.7704369119633375,0,ACTIVE_OUTER,CORRIDOR_BOTTLENECK,CORRIDOR_CENTER,0.5643531726751752,7.397546202396385,0.08847441868911145,0.1553537068747124,0.16420911436709762,0.17306452185948284,18.729850864518212,True,False,footprint_track_bound,"{""center_track_margin_m"":0.8604732046043687,""d_m"":-0.42452679539563143,""footprint_invalid"":false,""footprint_track_margin_m"":0.5581426441476907,""s_m"":5.014492630236832,""x_m"":-8.7882883793478,""y_m"":0.9368186214673793,""yaw_rad"":-0.6188063547999811}","{""center_track_m"":-25.64633355470995,""curvature_rate_margin_radpm2"":18.161681764176546,""footprint_track_m"":-25.847035388718854,""lateral_slope_margin"":-4.746895832324461,""obstacle_m"":1.5,""peak_curvature_rate_radpm2"":1.838318235823454,""peak_lateral_slope"":5.546895832324461,""peak_negative_curvature_radpm"":-0.9950689687306353,""peak_positive_curvature_radpm"":1.2894758544328113,""signed_curvature_margin_radpm"":0.026790664646199724}","{""braking_deficit_m"":0,""braking_feasible"":true,""exit_reaches_next_obstacle"":false,""generation_index"":2006,""global_path_deviation_m"":10.034249658099622,""minimum_normalized_safety_slack"":-17.19755570313997,""velocity_loss"":0.22549816560858457}"
DVE012,M1,NEAR_BISECTED,RIGHT,2007,99b9d059672d33b1,M1_BRANCH_COMPLETE_ACTIVE_SET_CLOSURE,ACTIVE_OUTER,SAME_SIGN_NEGATIVE__SIGN_CHANGE__SAME_SIGN_POSITIVE,True,False,-0.4058738239266747,0.16420911436709762,-0.7704369119633374,-0.7704369119633376,0,ACTIVE_OUTER,CORRIDOR_BOTTLENECK,CORRIDOR_CENTER,0.5394671328451132,7.397546202396385,0.09142356597874848,0.1553537068747124,0.16420911436709762,0.17306452185948284,18.729850864518212,True,False,footprint_track_bound,"{""center_track_margin_m"":0.8613547977073615,""d_m"":-0.42364520229263863,""footprint_invalid"":false,""footprint_track_margin_m"":0.5586569819079005,""s_m"":5.014492630236832,""x_m"":-8.787944064061628,""y_m"":0.9376301960991615,""yaw_rad"":-0.6212000787807115}","{""center_track_m"":-25.646333554710008,""curvature_rate_margin_radpm2"":18.16919670243966,""footprint_track_m"":-25.84703538871889,""lateral_slope_margin"":-4.746895832324461,""obstacle_m"":1.5,""peak_curvature_rate_radpm2"":1.8308032975603408,""peak_lateral_slope"":5.546895832324461,""peak_negative_curvature_radpm"":-0.9916769980696652,""peak_positive_curvature_radpm"":1.2894758544329967,""signed_curvature_margin_radpm"":0.026790664646014317}","{""braking_deficit_m"":0,""braking_feasible"":true,""exit_reaches_next_obstacle"":false,""generation_index"":2007,""global_path_deviation_m"":10.034240378172559,""minimum_normalized_safety_slack"":-17.197555703140008,""velocity_loss"":0.2254418672759298}"
DVE012,M1,NEAR_BISECTED,RIGHT,2008,91684b1be879e178,M1_BRANCH_COMPLETE_ACTIVE_SET_CLOSURE,ACTIVE_OUTER,SAME_SIGN_NEGATIVE__SIGN_CHANGE__SAME_SIGN_POSITIVE,True,False,-0.4058738239266747,0.16420911436709762,-0.7704369119633374,-0.7704369119633353,0,ACTIVE_OUTER,CORRIDOR_BOTTLENECK,CORRIDOR_CENTER,0.5270241129300821,7.397546202396385,0.09289813962356701,0.1553537068747124,0.16420911436709762,0.17306452185948284,18.729850864518212,True,False,footprint_track_bound,"{""center_track_margin_m"":0.8618699662124101,""d_m"":-0.42313003378759007,""footprint_invalid"":false,""footprint_track_margin_m"":0.5589586148017752,""s_m"":5.014492630236832,""x_m"":-8.787742859684416,""y_m"":0.9381044485500614,""yaw_rad"":-0.6225971406479854}","{""center_track_m"":-25.64633355470977,""curvature_rate_margin_radpm2"":18.17358907812893,""footprint_track_m"":-25.847035388718684,""lateral_slope_margin"":-4.746895832324419,""obstacle_m"":1.5,""peak_curvature_rate_radpm2"":1.8264109218710696,""peak_lateral_slope"":5.546895832324418,""peak_negative_curvature_radpm"":-0.989695050027379,""peak_positive_curvature_radpm"":1.2894758544329465,""signed_curvature_margin_radpm"":0.0267906646460645}","{""braking_deficit_m"":0,""braking_feasible"":true,""exit_reaches_next_obstacle"":false,""generation_index"":2008,""global_path_deviation_m"":10.034234955345775,""minimum_normalized_safety_slack"":-17.197555703139848,""velocity_loss"":0.22540882083112143}"
DVE012,M1,NEAR_BISECTED,RIGHT,2009,9ccc0ce5cd215bbc,M1_BRANCH_COMPLETE_ACTIVE_SET_CLOSURE,ACTIVE_OUTER,SAME_SIGN_NEGATIVE__SIGN_CHANGE__SAME_SIGN_POSITIVE,True,False,-0.4058738239266747,0.16420911436709762,-0.7704369119633374,-0.7704369119633405,0,ACTIVE_OUTER,CORRIDOR_BOTTLENECK,CORRIDOR_CENTER,0.5208026029725666,7.397546202396385,0.09363542644597628,0.1553537068747124,0.16420911436709762,0.17306452185948284,18.729850864518212,True,False,footprint_track_bound,"{""center_track_margin_m"":0.8621482381587269,""d_m"":-0.4228517618412732,""footprint_invalid"":false,""footprint_track_margin_m"":0.5591218727038902,""s_m"":5.014492630236832,""x_m"":-8.78763417770346,""y_m"":0.9383606193975882,""yaw_rad"":-0.6233512424033247}","{""center_track_m"":-25.646333554710193,""curvature_rate_margin_radpm2"":18.1759619264831,""footprint_track_m"":-25.847035388719092,""lateral_slope_margin"":-4.746895832324497,""obstacle_m"":1.5,""peak_curvature_rate_radpm2"":1.8240380735168995,""peak_lateral_slope"":5.546895832324497,""peak_negative_curvature_radpm"":-0.9886245475064734,""peak_positive_curvature_radpm"":1.2894758544329215,""signed_curvature_margin_radpm"":0.02679066464608959}","{""braking_deficit_m"":0,""braking_feasible"":true,""exit_reaches_next_obstacle"":false,""generation_index"":2009,""global_path_deviation_m"":10.034232026167809,""minimum_normalized_safety_slack"":-17.19755570314013,""velocity_loss"":0.22539092497821475}"
DVE012,M1,NEAR_BISECTED,RIGHT,2010,8080fa827a6e4fb7,M1_BRANCH_COMPLETE_ACTIVE_SET_CLOSURE,ACTIVE_OUTER,SAME_SIGN_NEGATIVE__SIGN_CHANGE__SAME_SIGN_POSITIVE,True,False,-0.4058738239266747,0.16420911436709762,-0.7704369119633374,-0.7704369119633374,0,ACTIVE_OUTER,CORRIDOR_BOTTLENECK,CORRIDOR_CENTER,0.5176918479938089,7.397546202396385,0.0940040698571809,0.1553537068747124,0.16420911436709762,0.17306452185948284,18.729850864518212,True,False,footprint_track_bound,"{""center_track_margin_m"":0.8622928339429268,""d_m"":-0.4227071660570734,""footprint_invalid"":false,""footprint_track_margin_m"":0.5592067957558047,""s_m"":5.014492630236832,""x_m"":-8.787577704327424,""y_m"":0.9384937309996649,""yaw_rad"":-0.6237429422326408}","{""center_track_m"":-25.64633355470995,""curvature_rate_margin_radpm2"":18.17719498112557,""footprint_track_m"":-25.847035388718854,""lateral_slope_margin"":-4.746895832324454,""obstacle_m"":1.5,""peak_curvature_rate_radpm2"":1.8228050188744305,""peak_lateral_slope"":5.546895832324454,""peak_negative_curvature_radpm"":-0.9880683099363281,""peak_positive_curvature_radpm"":1.2894758544328113,""signed_curvature_margin_radpm"":0.026790664646199724}","{""braking_deficit_m"":0,""braking_feasible"":true,""exit_reaches_next_obstacle"":false,""generation_index"":2010,""global_path_deviation_m"":10.034230504106695,""minimum_normalized_safety_slack"":-17.19755570313997,""velocity_loss"":0.2253816132748442}"
DVE012,M1,NEAR_BISECTED,RIGHT,2011,e3cf68e3b42d6048,M1_BRANCH_COMPLETE_ACTIVE_SET_CLOSURE,ACTIVE_OUTER,SAME_SIGN_NEGATIVE__SIGN_CHANGE__SAME_SIGN_POSITIVE,True,False,-0.4058738239266747,0.16420911436709762,-0.7704369119633374,-0.77043691196334,0,ACTIVE_OUTER,CORRIDOR_BOTTLENECK,CORRIDOR_CENTER,0.51613647050443,7.397546202396385,0.09418839156278322,0.1553537068747124,0.16420911436709762,0.17306452185948284,18.729850864518212,True,False,footprint_track_bound,"{""center_track_margin_m"":0.8623665345498741,""d_m"":-0.42263346545012603,""footprint_invalid"":false,""footprint_track_margin_m"":0.5592501050188137,""s_m"":5.014492630236832,""x_m"":-8.787548919794643,""y_m"":0.9385615781082033,""yaw_rad"":-0.6239425534037096}","{""center_track_m"":-25.646333554710118,""curvature_rate_margin_radpm2"":18.177823489473923,""footprint_track_m"":-25.847035388719025,""lateral_slope_margin"":-4.74689583232449,""obstacle_m"":1.5,""peak_curvature_rate_radpm2"":1.8221765105260757,""peak_lateral_slope"":5.5468958323244895,""peak_negative_curvature_radpm"":-0.9877847997752512,""peak_positive_curvature_radpm"":1.2894758544329141,""signed_curvature_margin_radpm"":0.026790664646096918}","{""braking_deficit_m"":0,""braking_feasible"":true,""exit_reaches_next_obstacle"":false,""generation_index"":2011,""global_path_deviation_m"":10.03422972831089,""minimum_normalized_safety_slack"":-17.19755570314008,""velocity_loss"":0.22537686375713986}"
DVE012,M1,NEAR_BISECTED,RIGHT,2012,cad9c1a497814fdb,M1_BRANCH_COMPLETE_ACTIVE_SET_CLOSURE,ACTIVE_OUTER,SAME_SIGN_NEGATIVE__SIGN_CHANGE__SAME_SIGN_POSITIVE,True,False,-0.4058738239266747,0.16420911436709762,-0.7704369119633374,-0.7704369119633383,0,ACTIVE_OUTER,CORRIDOR_BOTTLENECK,CORRIDOR_CENTER,0.5153587817597406,7.397546202396385,0.09428055241558438,0.1553537068747124,0.16420911436709762,0.17306452185948284,18.729850864518212,True,False,footprint_track_bound,"{""center_track_margin_m"":0.862403740368339,""d_m"":-0.42259625963166114,""footprint_invalid"":false,""footprint_track_margin_m"":0.5592719746927691,""s_m"":5.014492630236832,""x_m"":-8.787534388678205,""y_m"":0.9385958289415166,""yaw_rad"":-0.624043311973524}","{""center_track_m"":-25.646333554710008,""curvature_rate_margin_radpm2"":18.17814078032687,""footprint_track_m"":-25.8470353887189,""lateral_slope_margin"":-4.746895832324461,""obstacle_m"":1.5,""peak_curvature_rate_radpm2"":1.8218592196731291,""peak_lateral_slope"":5.546895832324461,""peak_negative_curvature_radpm"":-0.9876416783084033,""peak_positive_curvature_radpm"":1.28947585443295,""signed_curvature_margin_radpm"":0.026790664646060947}","{""braking_deficit_m"":0,""braking_feasible"":true,""exit_reaches_next_obstacle"":false,""generation_index"":2012,""global_path_deviation_m"":10.034229336670668,""minimum_normalized_safety_slack"":-17.197555703140008,""velocity_loss"":0.22537446523214005}"
DVE012,M1,NEAR_BISECTED,RIGHT,2013,402f91e405433137,M1_BRANCH_COMPLETE_ACTIVE_SET_CLOSURE,ACTIVE_OUTER,SAME_SIGN_NEGATIVE__SIGN_CHANGE__SAME_SIGN_POSITIVE,True,False,-0.4058738239266747,0.16420911436709762,-0.7704369119633374,-0.7704369119633387,0,ACTIVE_OUTER,CORRIDOR_BOTTLENECK,CORRIDOR_CENTER,0.5149699373873959,7.397546202396385,0.09432663284198495,0.1553537068747124,0.16420911436709762,0.17306452185948284,18.729850864518212,True,False,footprint_track_bound,"{""center_track_margin_m"":0.862422432768267,""d_m"":-0.4225775672317331,""footprint_invalid"":false,""footprint_track_margin_m"":0.5592829636841864,""s_m"":5.014492630236832,""x_m"":-8.787527088168469,""y_m"":0.9386130367412797,""yaw_rad"":-0.6240939311065048}","{""center_track_m"":-25.646333554710083,""curvature_rate_margin_radpm2"":18.178300190164364,""footprint_track_m"":-25.847035388718965,""lateral_slope_margin"":-4.746895832324468,""obstacle_m"":1.5,""peak_curvature_rate_radpm2"":1.8216998098356374,""peak_lateral_slope"":5.546895832324468,""peak_negative_curvature_radpm"":-0.987569773632868,""peak_positive_curvature_radpm"":1.2894758544330553,""signed_curvature_margin_radpm"":0.026790664645955697}","{""braking_deficit_m"":0,""braking_feasible"":true,""exit_reaches_next_obstacle"":false,""generation_index"":2013,""global_path_deviation_m"":10.03422913990872,""minimum_normalized_safety_slack"":-17.197555703140058,""velocity_loss"":0.22537325998360194}"
DVE012,M1,NEAR_BISECTED,RIGHT,2014,30f693696f9c798d,M1_BRANCH_COMPLETE_ACTIVE_SET_CLOSURE,ACTIVE_OUTER,SAME_SIGN_NEGATIVE__SIGN_CHANGE__SAME_SIGN_POSITIVE,True,False,-0.4058738239266747,0.16420911436709762,-0.7704369119633374,-0.7704369119633359,0,ACTIVE_OUTER,CORRIDOR_BOTTLENECK,CORRIDOR_CENTER,0.5147755152012236,7.397546202396385,0.09434967305518524,0.1553537068747124,0.16420911436709762,0.17306452185948284,18.729850864518212,True,False,footprint_track_bound,"{""center_track_margin_m"":0.8624318014178676,""d_m"":-0.42256819858213257,""footprint_invalid"":false,""footprint_track_margin_m"":0.5592884717680027,""s_m"":5.014492630236832,""x_m"":-8.787523429145665,""y_m"":0.9386216613077878,""yaw_rad"":-0.6241193008368704}","{""center_track_m"":-25.64633355470986,""curvature_rate_margin_radpm2"":18.178380086845024,""footprint_track_m"":-25.847035388718755,""lateral_slope_margin"":-4.746895832324426,""obstacle_m"":1.5,""peak_curvature_rate_radpm2"":1.8216199131549773,""peak_lateral_slope"":5.5468958323244255,""peak_negative_curvature_radpm"":-0.9875337350141365,""peak_positive_curvature_radpm"":1.2894758544328615,""signed_curvature_margin_radpm"":0.026790664646149542}","{""braking_deficit_m"":0,""braking_feasible"":true,""exit_reaches_next_obstacle"":false,""generation_index"":2014,""global_path_deviation_m"":10.034229041291105,""minimum_normalized_safety_slack"":-17.19755570313991,""velocity_loss"":0.22537265585760005}"
DVE012,M1,NEAR_BISECTED,RIGHT,2015,fbfe8cb1d1d8ed72,M1_BRANCH_COMPLETE_ACTIVE_SET_CLOSURE,ACTIVE_OUTER,SAME_SIGN_NEGATIVE__SIGN_CHANGE__SAME_SIGN_POSITIVE,True,False,-0.4058738239266747,0.16420911436709762,-0.7704369119633374,-0.7704369119633391,0,ACTIVE_OUTER,CORRIDOR_BOTTLENECK,CORRIDOR_CENTER,0.5146783041081373,7.397546202396385,0.09436119316178539,0.1553537068747124,0.16420911436709762,0.17306452185948284,18.729850864518212,True,False,footprint_track_bound,"{""center_track_margin_m"":0.8624364913647262,""d_m"":-0.4225635086352739,""footprint_invalid"":false,""footprint_track_margin_m"":0.5592912292132214,""s_m"":5.014492630236832,""x_m"":-8.78752159743851,""y_m"":0.9386259787665814,""yaw_rad"":-0.6241320007678127}","{""center_track_m"":-25.64633355471007,""curvature_rate_margin_radpm2"":18.178420083208525,""footprint_track_m"":-25.847035388718968,""lateral_slope_margin"":-4.74689583232449,""obstacle_m"":1.5,""peak_curvature_rate_radpm2"":1.821579916791474,""peak_lateral_slope"":5.5468958323244895,""peak_negative_curvature_radpm"":-0.9875156940974479,""peak_positive_curvature_radpm"":1.289475854432858,""signed_curvature_margin_radpm"":0.026790664646153095}","{""braking_deficit_m"":0,""braking_feasible"":true,""exit_reaches_next_obstacle"":false,""generation_index"":2015,""global_path_deviation_m"":10.034228991923344,""minimum_normalized_safety_slack"":-17.197555703140047,""velocity_loss"":0.2253723534181865}"
DVE012,M1,NEAR_BISECTED,RIGHT,2016,9667faa58acd568c,M1_BRANCH_COMPLETE_ACTIVE_SET_CLOSURE,ACTIVE_OUTER,SAME_SIGN_NEGATIVE__SIGN_CHANGE__SAME_SIGN_POSITIVE,True,False,-0.4058738239266747,0.16420911436709762,-0.7704369119633374,-0.7704369119633359,0,ACTIVE_OUTER,CORRIDOR_BOTTLENECK,CORRIDOR_CENTER,0.5146296985615942,7.397546202396385,0.09436695321508545,0.1553537068747124,0.16420911436709762,0.17306452185948284,18.729850864518212,True,False,footprint_track_bound,"{""center_track_margin_m"":0.8624388377448795,""d_m"":-0.42256116225512064,""footprint_invalid"":false,""footprint_track_margin_m"":0.5592926087873606,""s_m"":5.014492630236832,""x_m"":-8.787520681035522,""y_m"":0.9386281387909763,""yaw_rad"":-0.6241383545034108}","{""center_track_m"":-25.64633355470986,""curvature_rate_margin_radpm2"":18.178440093406547,""footprint_track_m"":-25.847035388718755,""lateral_slope_margin"":-4.746895832324426,""obstacle_m"":1.5,""peak_curvature_rate_radpm2"":1.8215599065934525,""peak_lateral_slope"":5.5468958323244255,""peak_negative_curvature_radpm"":-0.9875066682329482,""peak_positive_curvature_radpm"":1.2894758544328615,""signed_curvature_margin_radpm"":0.026790664646149542}","{""braking_deficit_m"":0,""braking_feasible"":true,""exit_reaches_next_obstacle"":false,""generation_index"":2016,""global_path_deviation_m"":10.034228967224506,""minimum_normalized_safety_slack"":-17.19755570313991,""velocity_loss"":0.22537220210446854}"
DVE012,M1,NEAR_BISECTED,RIGHT,2017,930dc1a44b71c681,M1_BRANCH_COMPLETE_ACTIVE_SET_CLOSURE,ACTIVE_OUTER,SAME_SIGN_NEGATIVE__SIGN_CHANGE__SAME_SIGN_POSITIVE,True,False,-0.4058738239266747,0.16420911436709762,-0.7704369119633374,-0.7704369119633361,0,ACTIVE_OUTER,CORRIDOR_BOTTLENECK,CORRIDOR_CENTER,0.5146053957883228,7.397546202396385,0.09436983324173549,0.1553537068747124,0.16420911436709762,0.17306452185948284,18.729850864518212,True,False,footprint_track_bound,"{""center_track_margin_m"":0.862440011286787,""d_m"":-0.4225599887132131,""footprint_invalid"":false,""footprint_track_margin_m"":0.5592932987874601,""s_m"":5.014492630236832,""x_m"":-8.787520222696616,""y_m"":0.9386292191270613,""yaw_rad"":-0.6241415323137851}","{""center_track_m"":-25.64633355470986,""curvature_rate_margin_radpm2"":18.178450101510727,""footprint_track_m"":-25.84703538871874,""lateral_slope_margin"":-4.74689583232444,""obstacle_m"":1.5,""peak_curvature_rate_radpm2"":1.8215498984892728,""peak_lateral_slope"":5.54689583232444,""peak_negative_curvature_radpm"":-0.9875021539484986,""peak_positive_curvature_radpm"":1.2894758544329648,""signed_curvature_margin_radpm"":0.02679066464604629}","{""braking_deficit_m"":0,""braking_feasible"":true,""exit_reaches_next_obstacle"":false,""generation_index"":2017,""global_path_deviation_m"":10.034228954871594,""minimum_normalized_safety_slack"":-17.19755570313991,""velocity_loss"":0.22537212642377147}"
DVE012,M1,NEAR_BISECTED,RIGHT,2018,c537b5709a1817d3,M1_BRANCH_COMPLETE_ACTIVE_SET_CLOSURE,ACTIVE_OUTER,SAME_SIGN_NEGATIVE__SIGN_CHANGE__SAME_SIGN_POSITIVE,True,False,-0.4058738239266747,0.16420911436709762,-0.7704369119633374,-0.7704369119633362,0,ACTIVE_OUTER,CORRIDOR_BOTTLENECK,CORRIDOR_CENTER,0.514593244401687,7.397546202396385,0.0943712732550605,0.1553537068747124,0.16420911436709762,0.17306452185948284,18.729850864518212,True,False,footprint_track_bound,"{""center_track_margin_m"":0.8624405981457177,""d_m"":-0.4225594018542824,""footprint_invalid"":false,""footprint_track_margin_m"":0.5592936438407546,""s_m"":5.014492630236832,""x_m"":-8.787519993492804,""y_m"":0.9386297593760935,""yaw_rad"":-0.6241431214548411}","{""center_track_m"":-25.646333554709894,""curvature_rate_margin_radpm2"":18.17845510631452,""footprint_track_m"":-25.84703538871878,""lateral_slope_margin"":-4.746895832324433,""obstacle_m"":1.5,""peak_curvature_rate_radpm2"":1.8215448936854806,""peak_lateral_slope"":5.546895832324433,""peak_negative_curvature_radpm"":-0.9874998964682614,""peak_positive_curvature_radpm"":1.2894758544328313,""signed_curvature_margin_radpm"":0.02679066464617974}","{""braking_deficit_m"":0,""braking_feasible"":true,""exit_reaches_next_obstacle"":false,""generation_index"":2018,""global_path_deviation_m"":10.034228948694151,""minimum_normalized_safety_slack"":-17.19755570313993,""velocity_loss"":0.22537208857770383}"
DVE012,M1,NEAR_BISECTED,RIGHT,2019,5193756c0e4f09dd,M1_BRANCH_COMPLETE_ACTIVE_SET_CLOSURE,ACTIVE_OUTER,SAME_SIGN_NEGATIVE__SIGN_CHANGE__SAME_SIGN_POSITIVE,True,False,-0.4058738239266747,0.16420911436709762,-0.7704369119633374,-0.7704369119633376,0,ACTIVE_OUTER,CORRIDOR_BOTTLENECK,CORRIDOR_CENTER,0.5145871687083691,7.397546202396385,0.09437199326172302,0.1553537068747124,0.16420911436709762,0.17306452185948284,18.729850864518212,True,False,footprint_track_bound,"{""center_track_margin_m"":0.8624408915971795,""d_m"":-0.4225591084028206,""footprint_invalid"":false,""footprint_track_margin_m"":0.5592938163807277,""s_m"":5.014492630236832,""x_m"":-8.787519878882305,""y_m"":0.9386300295208589,""yaw_rad"":-0.6241439160842486}","{""center_track_m"":-25.646333554710008,""curvature_rate_margin_radpm2"":18.178457608903894,""footprint_track_m"":-25.84703538871889,""lateral_slope_margin"":-4.746895832324461,""obstacle_m"":1.5,""peak_curvature_rate_radpm2"":1.8215423910961044,""peak_lateral_slope"":5.546895832324461,""peak_negative_curvature_radpm"":-0.9874987676434649,""peak_positive_curvature_radpm"":1.2894758544329967,""signed_curvature_margin_radpm"":0.026790664646014317}","{""braking_deficit_m"":0,""braking_feasible"":true,""exit_reaches_next_obstacle"":false,""generation_index"":2019,""global_path_deviation_m"":10.034228945605298,""minimum_normalized_safety_slack"":-17.197555703140008,""velocity_loss"":0.2253720696530713}"
DVE012,M1,NEAR_BISECTED,RIGHT,2020,e20496e245a44e7a,M1_BRANCH_COMPLETE_ACTIVE_SET_CLOSURE,ACTIVE_OUTER,SAME_SIGN_NEGATIVE__SIGN_CHANGE__SAME_SIGN_POSITIVE,True,False,-0.4058738239266747,0.16420911436709762,-0.7704369119633374,-0.7704369119633351,0,ACTIVE_OUTER,CORRIDOR_BOTTLENECK,CORRIDOR_CENTER,0.5145841308617101,7.397546202396385,0.09437235326505428,0.1553537068747124,0.16420911436709762,0.17306452185948284,18.729850864518212,True,False,footprint_track_bound,"{""center_track_margin_m"":0.86244103832841,""d_m"":-0.42255896167159007,""footprint_invalid"":false,""footprint_track_margin_m"":0.5592939026540494,""s_m"":5.014492630236832,""x_m"":-8.787519821574909,""y_m"":0.9386301645983046,""yaw_rad"":-0.6241443134136568}","{""center_track_m"":-25.646333554709827,""curvature_rate_margin_radpm2"":18.178458860245676,""footprint_track_m"":-25.847035388718695,""lateral_slope_margin"":-4.746895832324426,""obstacle_m"":1.5,""peak_curvature_rate_radpm2"":1.821541139754323,""peak_lateral_slope"":5.5468958323244255,""peak_negative_curvature_radpm"":-0.987498203209839,""peak_positive_curvature_radpm"":1.2894758544330294,""signed_curvature_margin_radpm"":0.026790664645981677}","{""braking_deficit_m"":0,""braking_feasible"":true,""exit_reaches_next_obstacle"":false,""generation_index"":2020,""global_path_deviation_m"":10.034228944060583,""minimum_normalized_safety_slack"":-17.197555703139887,""velocity_loss"":0.22537206019062744}"
DVE012,M1,NEAR_BISECTED,RIGHT,2021,f2027de0d2c3a3c1,M1_BRANCH_COMPLETE_ACTIVE_SET_CLOSURE,ACTIVE_OUTER,SAME_SIGN_NEGATIVE__SIGN_CHANGE__SAME_SIGN_POSITIVE,True,False,-0.4058738239266747,0.16420911436709762,-0.7704369119633374,-0.770436911963337,0,ACTIVE_OUTER,CORRIDOR_BOTTLENECK,CORRIDOR_CENTER,0.5145826119383806,7.397546202396385,0.0943725332667199,0.1553537068747124,0.16420911436709762,0.17306452185948284,18.729850864518212,True,False,footprint_track_bound,"{""center_track_margin_m"":0.8624411116954003,""d_m"":-0.42255888830459987,""footprint_invalid"":false,""footprint_track_margin_m"":0.5592939457915568,""s_m"":5.014492630236832,""x_m"":-8.787519792920675,""y_m"":0.9386302321382931,""yaw_rad"":-0.6241445120819449}","{""center_track_m"":-25.64633355470995,""curvature_rate_margin_radpm2"":18.178459485928762,""footprint_track_m"":-25.847035388718837,""lateral_slope_margin"":-4.746895832324447,""obstacle_m"":1.5,""peak_curvature_rate_radpm2"":1.8215405140712368,""peak_lateral_slope"":5.546895832324447,""peak_negative_curvature_radpm"":-0.9874979209877591,""peak_positive_curvature_radpm"":1.2894758544329066,""signed_curvature_margin_radpm"":0.026790664646104467}","{""braking_deficit_m"":0,""braking_feasible"":true,""exit_reaches_next_obstacle"":false,""generation_index"":2021,""global_path_deviation_m"":10.034228943288387,""minimum_normalized_safety_slack"":-17.19755570313997,""velocity_loss"":0.22537205545911101}"
