event_id,bag,elapsed_s,callback_sequence,evaluation_sequence,localization_label,provenance_flag,ego_s_m,ego_d_m,ego_speed_mps,obstacle_count,obstacle_summary,production_constructed_count,production_returned_count,production_hard_valid_count,production_candidate_parameters,waypoint0_footprint_margin_m,exact_input_lineage,constructed_digest_multiset_parity,returned_digest_multiset_parity,coarse_request_count,refine_request_count,total_request_count,constructed_path_count,validator_execution_count,oracle_hard_valid_count,oracle_runtime_s,classification,evidence_flag,mapping_attribution,aggregate_success_category,any_valid_at_exact_production_d_target_with_different_d_mid,any_valid_same_target_scales_but_missed_d_mid,best_gate,best_side,best_d_target,best_d_mid,best_entry_scale,best_exit_scale,best_z0,best_z1,best_z2,best_z3,best_z4,best_center_track_margin_m,best_footprint_track_margin_m,best_obstacle_margin_m,best_waypoint0_center_track_margin_m,best_waypoint0_footprint_track_margin_m,best_peak_lateral_slope,best_lateral_slope_margin,best_peak_positive_curvature_radpm,best_peak_negative_curvature_radpm,best_signed_curvature_margin_radpm,best_peak_curvature_rate_radpm2,best_curvature_rate_margin_radpm2,best_braking_deficit_m,best_velocity_loss,best_minimum_normalized_safety_slack,best_global_path_deviation_m,best_path_digest,nearest_production_path_digest,nearest_production_d_target,nearest_production_d_mid,nearest_production_entry_scale,nearest_production_exit_scale,parameter_distance_4d_raw,parameter_distance_target_mid,nearest_target_abs_delta,nearest_mid_abs_delta,production_exact_d_target,production_similar_d_target_0p05,production_exact_d_mid,production_similar_d_mid_0p05,success_parameter_category
V2E01,rosbag2_2026_08_24-19_24_17,721.860092154,28019,2,LOC_UNKNOWN,PRIMARY_REAL_BAG,5.827397535555104,-0.3587080756319552,0.1831657178522401,1,"[{""d_center"":-0.2177812582058834,""d_left"":-0.20833889746438952,""d_right"":-0.22687960954981945,""id"":145,""is_static"":true,""is_visible"":true,""s_center"":5.980465651496221,""s_end"":5.992197147040774,""s_start"":5.968734155951668}]",9,3,0,"[{""analytic_branch_regime"":""SAME_SIGN_NEGATIVE__SIGN_CHANGE__SAME_SIGN_POSITIVE"",""d_mid"":-0.536879609549819,""d_probe"":-0.5368796095498194,""d_target"":-0.45687960954981943,""discarded_side"":true,""entry_scale"":0.5145810930150512,""exit_scale"":0.6049868191659147,""first_failure_reason"":""shifted race line exceeds left control steering curvature"",""generation_order"":0,""generator_stage"":""M0_V1"",""hard_valid"":false,""mapping_source"":""FROZEN_V1"",""margins"":{""center_track_m"":0.44517266780617676,""curvature_rate_margin_radpm2"":14.494029503923567,""footprint_track_m"":0.24968450641458975,""lateral_slope_margin"":-0.15446164691840847,""obstacle_m"":1.5,""peak_curvature_rate_radpm2"":5.505970496076434,""peak_lateral_slope"":0.9544616469184085,""peak_negative_curvature_radpm"":-1.0473739322164612,""peak_positive_curvature_radpm"":1.492632666972613,""signed_curvature_margin_radpm"":-0.17636614789360205},""path_digest"":""f0066e9d9ca0626e"",""probe_anchor_rule"":""CONTINUITY_BIASED_SAFE_ANCHOR"",""probe_location_rule"":""CURVATURE_CORRIDOR_CRITICAL"",""rank_tuple"":{""braking_deficit_m"":0,""braking_feasible"":true,""exit_reaches_next_obstacle"":false,""generation_index"":0,""global_path_deviation_m"":0.08750167431751284,""minimum_normalized_safety_slack"":-0.13398969383267842,""velocity_loss"":0.34799999164477424},""returned_by_policy"":false,""root_index"":0,""root_type"":""ACTIVE_OUTER"",""s_probe"":0.15306811594111736,""side"":""RIGHT"",""source_cell"":""ACTIVE_OUTER"",""template"":""FROZEN_V1_CURVATURE_CONTINUITY"",""validator_executed"":true,""waypoint0"":{""center_track_margin_m"":0.5957158271811317,""d_m"":-0.4517841728188684,""footprint_invalid"":false,""footprint_track_margin_m"":0.3106239571121055,""s_m"":6.017577691323427,""x_m"":-7.730277570191066,""y_m"":0.6035112575963812,""yaw_rad"":-0.6944929921510757},""z0"":0.0858577540204079,""z1"":0.14133662039656425,""z2"":0.15306811594111736,""z3"":0.16479961148567046,""z4"":1.6824124571816943},{""analytic_branch_regime"":""SAME_SIGN_NEGATIVE__SIGN_CHANGE__SAME_SIGN_POSITIVE"",""d_mid"":-0.536879609549819,""d_probe"":-0.5368796095498194,""d_target"":-0.45687960954981943,""discarded_side"":true,""entry_scale"":0.5145810930150512,""exit_scale"":3.94735730932694,""first_failure_reason"":""footprint_track_bound"",""generation_order"":1,""generator_stage"":""M0_V1"",""hard_valid"":false,""mapping_source"":""FROZEN_V1"",""margins"":{""center_track_m"":-1.5605579904328566,""curvature_rate_margin_radpm2"":18.999035485905384,""footprint_track_m"":-1.7267270401118597,""lateral_slope_margin"":-0.056642840596008326,""obstacle_m"":1.5,""peak_curvature_rate_radpm2"":1.000964514094616,""peak_lateral_slope"":0.8566428405960084,""peak_negative_curvature_radpm"":-0.9872521779168262,""peak_positive_curvature_radpm"":0.5161367665400842,""signed_curvature_margin_radpm"":0.1568234615458468},""path_digest"":""84591841b71c2b02"",""probe_anchor_rule"":""CONTINUITY_BIASED_SAFE_ANCHOR"",""probe_location_rule"":""CURVATURE_CORRIDOR_CRITICAL"",""rank_tuple"":{""braking_deficit_m"":0,""braking_feasible"":true,""exit_reaches_next_obstacle"":false,""generation_index"":1,""global_path_deviation_m"":0.8577506959771455,""minimum_normalized_safety_slack"":-1.1403719936219043,""velocity_loss"":0.24899213394474787},""returned_by_policy"":false,""root_index"":0,""root_type"":""ACTIVE_OUTER"",""s_probe"":0.15306811594111736,""side"":""RIGHT"",""source_cell"":""ACTIVE_OUTER"",""template"":""FROZEN_V1_CURVATURE_CONTINUITY"",""validator_executed"":true,""waypoint0"":{""center_track_margin_m"":0.5913561372093943,""d_m"":-0.45614386279060587,""footprint_invalid"":false,""footprint_track_margin_m"":0.43300671532685125,""s_m"":6.017577691323427,""x_m"":-7.73094712456266,""y_m"":0.5992032889807635,""yaw_rad"":-0.10244319646043029},""z0"":0.0858577540204079,""z1"":0.14133662039656425,""z2"":0.15306811594111736,""z3"":0.16479961148567046,""z4"":10.066767669972869},{""analytic_branch_regime"":""SAME_SIGN_NEGATIVE__SIGN_CHANGE__SAME_SIGN_POSITIVE"",""d_mid"":-0.536879609549819,""d_probe"":-0.5368796095498194,""d_target"":-0.45687960954981943,""discarded_side"":true,""entry_scale"":0.5145810930150512,""exit_scale"":7.397546202396385,""first_failure_reason"":""footprint_track_bound"",""generation_order"":2,""generator_stage"":""M0_V1"",""hard_valid"":false,""mapping_source"":""FROZEN_V1"",""margins"":{""center_track_m"":-3.659822249694956,""curvature_rate_margin_radpm2"":19.0634019203458,""footprint_track_m"":-3.819800967429177,""lateral_slope_margin"":-0.09063067209898745,""obstacle_m"":1.5,""peak_curvature_rate_radpm2"":0.9365980796541991,""peak_lateral_slope"":0.8906306720989875,""peak_negative_curvature_radpm"":-0.5776337781141302,""peak_positive_curvature_radpm"":0.6189567306909051,""signed_curvature_margin_radpm"":0.5664418613485428},""path_digest"":""1acc119640496334"",""probe_anchor_rule"":""CONTINUITY_BIASED_SAFE_ANCHOR"",""probe_location_rule"":""CURVATURE_CORRIDOR_CRITICAL"",""rank_tuple"":{""braking_deficit_m"":0,""braking_feasible"":true,""exit_reaches_next_obstacle"":false,""generation_index"":2,""global_path_deviation_m"":1.7985566894275389,""minimum_normalized_safety_slack"":-2.5398814997966372,""velocity_loss"":0.13427664346161552},""returned_by_policy"":false,""root_index"":0,""root_type"":""ACTIVE_OUTER"",""s_probe"":0.15306811594111736,""side"":""RIGHT"",""source_cell"":""ACTIVE_OUTER"",""template"":""FROZEN_V1_CURVATURE_CONTINUITY"",""validator_executed"":true,""waypoint0"":{""center_track_margin_m"":0.5910109226442763,""d_m"":-0.4564890773557238,""footprint_invalid"":false,""footprint_track_margin_m"":0.43256798871321783,""s_m"":6.017577691323427,""x_m"":-7.731000142075995,""y_m"":0.5988621698824279,""yaw_rad"":-0.10277570457419202},""z0"":0.0858577540204079,""z1"":0.14133662039656425,""z2"":0.15306811594111736,""z3"":0.16479961148567046,""z4"":18.7215859541444},{""analytic_branch_regime"":""SAME_SIGN_NEGATIVE__SIGN_CHANGE__SAME_SIGN_POSITIVE"",""d_mid"":-0.5368796095498206,""d_probe"":-0.5368796095498194,""d_target"":-0.45687960954981943,""discarded_side"":true,""entry_scale"":1.310934367577036,""exit_scale"":0.6049868191659147,""first_failure_reason"":""shifted race line exceeds left control steering curvature"",""generation_order"":3,""generator_stage"":""M0_V1"",""hard_valid"":false,""mapping_source"":""FROZEN_V1"",""margins"":{""center_track_m"":0.4451726678061692,""curvature_rate_margin_radpm2"":14.494029503923453,""footprint_track_m"":0.24968450641458353,""lateral_slope_margin"":-0.15446164691841435,""obstacle_m"":1.5,""peak_curvature_rate_radpm2"":5.5059704960765465,""peak_lateral_slope"":0.9544616469184144,""peak_negative_curvature_radpm"":-1.0473739322164102,""peak_positive_curvature_radpm"":1.4926326669727152,""signed_curvature_margin_radpm"":-0.1763661478937042},""path_digest"":""328f505f4ea6b1bd"",""probe_anchor_rule"":""CONTINUITY_BIASED_SAFE_ANCHOR"",""probe_location_rule"":""CURVATURE_CORRIDOR_CRITICAL"",""rank_tuple"":{""braking_deficit_m"":0,""braking_feasible"":true,""exit_reaches_next_obstacle"":false,""generation_index"":3,""global_path_deviation_m"":0.08750167431751432,""minimum_normalized_safety_slack"":-0.13398969383275602,""velocity_loss"":0.3479999916447701},""returned_by_policy"":false,""root_index"":0,""root_type"":""ACTIVE_OUTER"",""s_probe"":0.15306811594111736,""side"":""RIGHT"",""source_cell"":""ACTIVE_OUTER"",""template"":""FROZEN_V1_CURVATURE_CONTINUITY"",""validator_executed"":true,""waypoint0"":{""center_track_margin_m"":0.5957158271811316,""d_m"":-0.45178417281886846,""footprint_invalid"":false,""footprint_track_margin_m"":0.31062395711216323,""s_m"":6.017577691323427,""x_m"":-7.730277570191066,""y_m"":0.6035112575963812,""yaw_rad"":-0.69449299215066},""z0"":0,""z1"":0.14133662039656425,""z2"":0.15306811594111736,""z3"":0.16479961148567046,""z4"":1.6824124571816943},{""analytic_branch_regime"":""SAME_SIGN_NEGATIVE__SIGN_CHANGE__SAME_SIGN_POSITIVE"",""d_mid"":-0.5368796095498206,""d_probe"":-0.5368796095498194,""d_target"":-0.45687960954981943,""discarded_side"":true,""entry_scale"":1.310934367577036,""exit_scale"":3.94735730932694,""first_failure_reason"":""footprint_track_bound"",""generation_order"":4,""generator_stage"":""M0_V1"",""hard_valid"":false,""mapping_source"":""FROZEN_V1"",""margins"":{""center_track_m"":-1.560557990432904,""curvature_rate_margin_radpm2"":18.999035485905203,""footprint_track_m"":-1.7267270401119068,""lateral_slope_margin"":-0.05664284059602698,""obstacle_m"":1.5,""peak_curvature_rate_radpm2"":1.0009645140947954,""peak_lateral_slope"":0.856642840596027,""peak_negative_curvature_radpm"":-0.9872521779162652,""peak_positive_curvature_radpm"":0.516136766541213,""signed_curvature_margin_radpm"":0.1568234615464078},""path_digest"":""433683a97dc55bf2"",""probe_anchor_rule"":""CONTINUITY_BIASED_SAFE_ANCHOR"",""probe_location_rule"":""CURVATURE_CORRIDOR_CRITICAL"",""rank_tuple"":{""braking_deficit_m"":0,""braking_feasible"":true,""exit_reaches_next_obstacle"":false,""generation_index"":4,""global_path_deviation_m"":0.8577506959771629,""minimum_normalized_safety_slack"":-1.140371993621936,""velocity_loss"":0.2489921339449271},""returned_by_policy"":false,""root_index"":0,""root_type"":""ACTIVE_OUTER"",""s_probe"":0.15306811594111736,""side"":""RIGHT"",""source_cell"":""ACTIVE_OUTER"",""template"":""FROZEN_V1_CURVATURE_CONTINUITY"",""validator_executed"":true,""waypoint0"":{""center_track_margin_m"":0.5913561372093942,""d_m"":-0.4561438627906059,""footprint_invalid"":false,""footprint_track_margin_m"":0.433006715326867,""s_m"":6.017577691323427,""x_m"":-7.73094712456266,""y_m"":0.5992032889807635,""yaw_rad"":-0.10244319646037471},""z0"":0,""z1"":0.14133662039656425,""z2"":0.15306811594111736,""z3"":0.16479961148567046,""z4"":10.066767669972869},{""analytic_branch_regime"":""SAME_SIGN_NEGATIVE__SIGN_CHANGE__SAME_SIGN_POSITIVE"",""d_mid"":-0.5368796095498206,""d_probe"":-0.5368796095498194,""d_target"":-0.45687960954981943,""discarded_side"":true,""entry_scale"":1.310934367577036,""exit_scale"":7.397546202396385,""first_failure_reason"":""footprint_track_bound"",""generation_order"":5,""generator_stage"":""M0_V1"",""hard_valid"":false,""mapping_source"":""FROZEN_V1"",""margins"":{""center_track_m"":-3.659822249695051,""curvature_rate_margin_radpm2"":19.063401920345793,""footprint_track_m"":-3.819800967429272,""lateral_slope_margin"":-0.09063067209900522,""obstacle_m"":1.5,""peak_curvature_rate_radpm2"":0.9365980796542067,""peak_lateral_slope"":0.8906306720990053,""peak_negative_curvature_radpm"":-0.5776337781137129,""peak_positive_curvature_radpm"":0.6189567306909051,""signed_curvature_margin_radpm"":0.5664418613489601},""path_digest"":""15514d2ccd825b42"",""probe_anchor_rule"":""CONTINUITY_BIASED_SAFE_ANCHOR"",""probe_location_rule"":""CURVATURE_CORRIDOR_CRITICAL"",""rank_tuple"":{""braking_deficit_m"":0,""braking_feasible"":true,""exit_reaches_next_obstacle"":false,""generation_index"":5,""global_path_deviation_m"":1.7985566894275935,""minimum_normalized_safety_slack"":-2.5398814997967007,""velocity_loss"":0.1342766434616059},""returned_by_policy"":false,""root_index"":0,""root_type"":""ACTIVE_OUTER"",""s_probe"":0.15306811594111736,""side"":""RIGHT"",""source_cell"":""ACTIVE_OUTER"",""template"":""FROZEN_V1_CURVATURE_CONTINUITY"",""validator_executed"":true,""waypoint0"":{""center_track_margin_m"":0.5910109226442763,""d_m"":-0.4564890773557238,""footprint_invalid"":false,""footprint_track_margin_m"":0.4325679887132284,""s_m"":6.017577691323427,""x_m"":-7.731000142075995,""y_m"":0.5988621698824279,""yaw_rad"":-0.10277570457415418},""z0"":0,""z1"":0.14133662039656425,""z2"":0.15306811594111736,""z3"":0.16479961148567046,""z4"":18.7215859541444},{""analytic_branch_regime"":""ZERO_RIGHT__ZERO_BOTH__ZERO_LEFT"",""d_mid"":-0.4637643031506035,""d_probe"":null,""d_target"":-0.4637643031506035,""discarded_side"":false,""entry_scale"":0.5145810930150512,""exit_scale"":0.4971684162574945,""first_failure_reason"":""shifted race line exceeds left control steering curvature"",""generation_order"":2000,""generator_stage"":""M1"",""hard_valid"":false,""mapping_source"":""M1_BRANCH_COMPLETE_ACTIVE_SET_CLOSURE"",""margins"":{""center_track_m"":0.5839525002571115,""curvature_rate_margin_radpm2"":15.779358085571543,""footprint_track_m"":0.38184977483584664,""lateral_slope_margin"":0.14920462714514848,""obstacle_m"":1.5,""peak_curvature_rate_radpm2"":4.220641914428457,""peak_lateral_slope"":0.6507953728548516,""peak_negative_curvature_radpm"":-0.7865313488413194,""peak_positive_curvature_radpm"":1.6573016366022577,""signed_curvature_margin_radpm"":-0.34103511752324667},""path_digest"":""7758f2b5e5a8ca6f"",""probe_anchor_rule"":""NONE"",""probe_location_rule"":""NONE"",""rank_tuple"":{""braking_deficit_m"":0,""braking_feasible"":true,""exit_reaches_next_obstacle"":false,""generation_index"":2000,""global_path_deviation_m"":0.05200717883786277,""minimum_normalized_safety_slack"":-0.2590927540737481,""velocity_loss"":0.3053134618667127},""returned_by_policy"":true,""root_index"":0,""root_type"":""ZERO_INTERFACE"",""s_probe"":null,""side"":""RIGHT"",""source_cell"":""ZERO_INTERFACE"",""template"":""ZERO_BOUNDARY_SHORT"",""validator_executed"":true,""waypoint0"":{""center_track_margin_m"":0.5839525002571115,""d_m"":-0.4635474997428885,""footprint_invalid"":false,""footprint_track_margin_m"":0.40109495762985575,""s_m"":6.017577691323427,""x_m"":-7.732084163553789,""y_m"":0.5918874853711893,""yaw_rad"":-0.19165240175680892},""z0"":0.0858577540204079,""z1"":0.14133662039656425,""z2"":0.15306811594111736,""z3"":0.16479961148567046,""z4"":1.411949385801334},{""analytic_branch_regime"":""ZERO_RIGHT__ZERO_BOTH__ZERO_LEFT"",""d_mid"":-0.4637643031506035,""d_probe"":null,""d_target"":-0.4637643031506035,""discarded_side"":false,""entry_scale"":0.7136694116555473,""exit_scale"":0.4971684162574945,""first_failure_reason"":""shifted race line exceeds left control steering curvature"",""generation_order"":2001,""generator_stage"":""M1"",""hard_valid"":false,""mapping_source"":""M1_BRANCH_COMPLETE_ACTIVE_SET_CLOSURE"",""margins"":{""center_track_m"":0.5839525002571115,""curvature_rate_margin_radpm2"":15.779358085571543,""footprint_track_m"":0.38184977483584664,""lateral_slope_margin"":0.14920462714514848,""obstacle_m"":1.5,""peak_curvature_rate_radpm2"":4.220641914428457,""peak_lateral_slope"":0.6507953728548516,""peak_negative_curvature_radpm"":-0.7865313488413194,""peak_positive_curvature_radpm"":1.6573016366022577,""signed_curvature_margin_radpm"":-0.34103511752324667},""path_digest"":""7758f2b5e5a8ca6f"",""probe_anchor_rule"":""NONE"",""probe_location_rule"":""NONE"",""rank_tuple"":{""braking_deficit_m"":0,""braking_feasible"":true,""exit_reaches_next_obstacle"":false,""generation_index"":2001,""global_path_deviation_m"":0.05200717883786277,""minimum_normalized_safety_slack"":-0.2590927540737481,""velocity_loss"":0.3053134618667127},""returned_by_policy"":true,""root_index"":0,""root_type"":""ZERO_INTERFACE"",""s_probe"":null,""side"":""RIGHT"",""source_cell"":""ZERO_INTERFACE"",""template"":""ZERO_BOUNDARY_SPAN"",""validator_executed"":true,""waypoint0"":{""center_track_margin_m"":0.5839525002571115,""d_m"":-0.4635474997428885,""footprint_invalid"":false,""footprint_track_margin_m"":0.40109495762985575,""s_m"":6.017577691323427,""x_m"":-7.732084163553789,""y_m"":0.5918874853711893,""yaw_rad"":-0.19165240175680892},""z0"":0.06439331551530593,""z1"":0.14133662039656425,""z2"":0.15306811594111736,""z3"":0.16479961148567046,""z4"":1.411949385801334},{""analytic_branch_regime"":""SAME_SIGN_NEGATIVE__SIGN_CHANGE__SAME_SIGN_POSITIVE"",""d_mid"":-0.6771898047749101,""d_probe"":-0.6771898047749099,""d_target"":-0.45687960954981943,""discarded_side"":false,""entry_scale"":1.310934367577036,""exit_scale"":7.397546202396385,""first_failure_reason"":""shifted race line exceeds right control steering curvature"",""generation_order"":2002,""generator_stage"":""M1"",""hard_valid"":false,""mapping_source"":""M1_BRANCH_COMPLETE_ACTIVE_SET_CLOSURE"",""margins"":{""center_track_m"":-11.321767703632448,""curvature_rate_margin_radpm2"":18.33505440302595,""footprint_track_m"":-11.496731409797505,""lateral_slope_margin"":-1.7102076760399039,""obstacle_m"":1.5,""peak_curvature_rate_radpm2"":1.6649455969740516,""peak_lateral_slope"":2.510207676039904,""peak_negative_curvature_radpm"":-1.2046814001264474,""peak_positive_curvature_radpm"":0.6962015226523839,""signed_curvature_margin_radpm"":-0.06060576066377443},""path_digest"":""7001130a3b1ae5dd"",""probe_anchor_rule"":""CORRIDOR_CENTER"",""probe_location_rule"":""CORRIDOR_BOTTLENECK"",""rank_tuple"":{""braking_deficit_m"":0,""braking_feasible"":true,""exit_reaches_next_obstacle"":false,""generation_index"":2002,""global_path_deviation_m"":4.707892841000803,""minimum_normalized_safety_slack"":-7.647845135754966,""velocity_loss"":0.21028571719495745},""returned_by_policy"":true,""root_index"":0,""root_type"":""ACTIVE_OUTER"",""s_probe"":0.15306811594111736,""side"":""RIGHT"",""source_cell"":""ACTIVE_OUTER"",""template"":""NEAR_LONG"",""validator_executed"":true,""waypoint0"":{""center_track_margin_m"":0.5905977074205951,""d_m"":-0.45690229257940496,""footprint_invalid"":false,""footprint_track_margin_m"":0.41309809353426247,""s_m"":6.017577691323427,""x_m"":-7.731063603024186,""y_m"":0.5984538568540579,""yaw_rad"":-0.17164660283036617},""z0"":0,""z1"":0.14133662039656425,""z2"":0.15306811594111736,""z3"":0.16479961148567046,""z4"":18.7215859541444}]",0.41309809353426247,True,True,True,29138,1208,30346,2596,2596,244,0.6019706920014869,ORACLE_VALID_P3_EXISTS,PILOT_EVIDENCE_OF_MAPPING_MISS,SAME_D_TARGET_AND_TRANSITION_SCALES_VALID_ONLY_AT_MISSED_D_MID,SAME_D_TARGET_MISSED_D_MID,True,True,STRICT,RIGHT,-0.45687960954981943,-0.46376430315060352,0.51458109301505117,7.3975462023963852,0.085857754020407906,0.14133662039656425,0.15306811594111736,0.16479961148567046,18.721585954144398,0.30693237303323789,0.15603039264935528,1.5,0.59122623342416114,0.43024506193774065,0.083899350392448821,0.71610064960755127,nan,nan,0.69730978838810598,0.77504383756544226,19.224956162434559,0,0.12574910300916026,0.10462158202215859,0.28250943951699814,2b8247af2af1b5b5,1acc119640496334,-0.45687960954981943,-0.536879609549819,0.5145810930150512,7.397546202396385,0.07311530639921543,0.07311530639921543,0.0,0.07311530639921543,True,True,True,True,SAME_TARGET_AND_MID_OTHER_DOF
