event_id,generator_stage,template,side,generation_order,path_digest,mapping_source,source_cell,analytic_branch_regime,returned_by_policy,discarded_side,d_target,s_probe,d_probe,d_mid,root_index,root_type,probe_location_rule,probe_anchor_rule,entry_scale,exit_scale,z0,z1,z2,z3,z4,validator_executed,hard_valid,first_failure_reason,waypoint0,margins,rank_tuple
V2E01,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,RIGHT,0,f0066e9d9ca0626e,FROZEN_V1,ACTIVE_OUTER,SAME_SIGN_NEGATIVE__SIGN_CHANGE__SAME_SIGN_POSITIVE,False,True,-0.45687960954981943,0.15306811594111736,-0.5368796095498194,-0.536879609549819,0,ACTIVE_OUTER,CURVATURE_CORRIDOR_CRITICAL,CONTINUITY_BIASED_SAFE_ANCHOR,0.5145810930150512,0.6049868191659147,0.0858577540204079,0.14133662039656425,0.15306811594111736,0.16479961148567046,1.6824124571816943,True,False,shifted race line exceeds left control steering curvature,"{""center_track_margin_m"":0.5957158271811317,""d_m"":-0.4517841728188684,""footprint_invalid"":false,""footprint_track_margin_m"":0.3106239571121055,""s_m"":6.017577691323427,""x_m"":-7.730277570191066,""y_m"":0.6035112575963812,""yaw_rad"":-0.6944929921510757}","{""center_track_m"":0.44517266780617676,""curvature_rate_margin_radpm2"":14.494029503923567,""footprint_track_m"":0.24968450641458975,""lateral_slope_margin"":-0.15446164691840847,""obstacle_m"":1.5,""peak_curvature_rate_radpm2"":5.505970496076434,""peak_lateral_slope"":0.9544616469184085,""peak_negative_curvature_radpm"":-1.0473739322164612,""peak_positive_curvature_radpm"":1.492632666972613,""signed_curvature_margin_radpm"":-0.17636614789360205}","{""braking_deficit_m"":0,""braking_feasible"":true,""exit_reaches_next_obstacle"":false,""generation_index"":0,""global_path_deviation_m"":0.08750167431751284,""minimum_normalized_safety_slack"":-0.13398969383267842,""velocity_loss"":0.34799999164477424}"
V2E01,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,RIGHT,1,84591841b71c2b02,FROZEN_V1,ACTIVE_OUTER,SAME_SIGN_NEGATIVE__SIGN_CHANGE__SAME_SIGN_POSITIVE,False,True,-0.45687960954981943,0.15306811594111736,-0.5368796095498194,-0.536879609549819,0,ACTIVE_OUTER,CURVATURE_CORRIDOR_CRITICAL,CONTINUITY_BIASED_SAFE_ANCHOR,0.5145810930150512,3.94735730932694,0.0858577540204079,0.14133662039656425,0.15306811594111736,0.16479961148567046,10.066767669972869,True,False,footprint_track_bound,"{""center_track_margin_m"":0.5913561372093943,""d_m"":-0.45614386279060587,""footprint_invalid"":false,""footprint_track_margin_m"":0.43300671532685125,""s_m"":6.017577691323427,""x_m"":-7.73094712456266,""y_m"":0.5992032889807635,""yaw_rad"":-0.10244319646043029}","{""center_track_m"":-1.5605579904328566,""curvature_rate_margin_radpm2"":18.999035485905384,""footprint_track_m"":-1.7267270401118597,""lateral_slope_margin"":-0.056642840596008326,""obstacle_m"":1.5,""peak_curvature_rate_radpm2"":1.000964514094616,""peak_lateral_slope"":0.8566428405960084,""peak_negative_curvature_radpm"":-0.9872521779168262,""peak_positive_curvature_radpm"":0.5161367665400842,""signed_curvature_margin_radpm"":0.1568234615458468}","{""braking_deficit_m"":0,""braking_feasible"":true,""exit_reaches_next_obstacle"":false,""generation_index"":1,""global_path_deviation_m"":0.8577506959771455,""minimum_normalized_safety_slack"":-1.1403719936219043,""velocity_loss"":0.24899213394474787}"
V2E01,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,RIGHT,2,1acc119640496334,FROZEN_V1,ACTIVE_OUTER,SAME_SIGN_NEGATIVE__SIGN_CHANGE__SAME_SIGN_POSITIVE,False,True,-0.45687960954981943,0.15306811594111736,-0.5368796095498194,-0.536879609549819,0,ACTIVE_OUTER,CURVATURE_CORRIDOR_CRITICAL,CONTINUITY_BIASED_SAFE_ANCHOR,0.5145810930150512,7.397546202396385,0.0858577540204079,0.14133662039656425,0.15306811594111736,0.16479961148567046,18.7215859541444,True,False,footprint_track_bound,"{""center_track_margin_m"":0.5910109226442763,""d_m"":-0.4564890773557238,""footprint_invalid"":false,""footprint_track_margin_m"":0.43256798871321783,""s_m"":6.017577691323427,""x_m"":-7.731000142075995,""y_m"":0.5988621698824279,""yaw_rad"":-0.10277570457419202}","{""center_track_m"":-3.659822249694956,""curvature_rate_margin_radpm2"":19.0634019203458,""footprint_track_m"":-3.819800967429177,""lateral_slope_margin"":-0.09063067209898745,""obstacle_m"":1.5,""peak_curvature_rate_radpm2"":0.9365980796541991,""peak_lateral_slope"":0.8906306720989875,""peak_negative_curvature_radpm"":-0.5776337781141302,""peak_positive_curvature_radpm"":0.6189567306909051,""signed_curvature_margin_radpm"":0.5664418613485428}","{""braking_deficit_m"":0,""braking_feasible"":true,""exit_reaches_next_obstacle"":false,""generation_index"":2,""global_path_deviation_m"":1.7985566894275389,""minimum_normalized_safety_slack"":-2.5398814997966372,""velocity_loss"":0.13427664346161552}"
V2E01,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,RIGHT,3,328f505f4ea6b1bd,FROZEN_V1,ACTIVE_OUTER,SAME_SIGN_NEGATIVE__SIGN_CHANGE__SAME_SIGN_POSITIVE,False,True,-0.45687960954981943,0.15306811594111736,-0.5368796095498194,-0.5368796095498206,0,ACTIVE_OUTER,CURVATURE_CORRIDOR_CRITICAL,CONTINUITY_BIASED_SAFE_ANCHOR,1.310934367577036,0.6049868191659147,0,0.14133662039656425,0.15306811594111736,0.16479961148567046,1.6824124571816943,True,False,shifted race line exceeds left control steering curvature,"{""center_track_margin_m"":0.5957158271811316,""d_m"":-0.45178417281886846,""footprint_invalid"":false,""footprint_track_margin_m"":0.31062395711216323,""s_m"":6.017577691323427,""x_m"":-7.730277570191066,""y_m"":0.6035112575963812,""yaw_rad"":-0.69449299215066}","{""center_track_m"":0.4451726678061692,""curvature_rate_margin_radpm2"":14.494029503923453,""footprint_track_m"":0.24968450641458353,""lateral_slope_margin"":-0.15446164691841435,""obstacle_m"":1.5,""peak_curvature_rate_radpm2"":5.5059704960765465,""peak_lateral_slope"":0.9544616469184144,""peak_negative_curvature_radpm"":-1.0473739322164102,""peak_positive_curvature_radpm"":1.4926326669727152,""signed_curvature_margin_radpm"":-0.1763661478937042}","{""braking_deficit_m"":0,""braking_feasible"":true,""exit_reaches_next_obstacle"":false,""generation_index"":3,""global_path_deviation_m"":0.08750167431751432,""minimum_normalized_safety_slack"":-0.13398969383275602,""velocity_loss"":0.3479999916447701}"
V2E01,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,RIGHT,4,433683a97dc55bf2,FROZEN_V1,ACTIVE_OUTER,SAME_SIGN_NEGATIVE__SIGN_CHANGE__SAME_SIGN_POSITIVE,False,True,-0.45687960954981943,0.15306811594111736,-0.5368796095498194,-0.5368796095498206,0,ACTIVE_OUTER,CURVATURE_CORRIDOR_CRITICAL,CONTINUITY_BIASED_SAFE_ANCHOR,1.310934367577036,3.94735730932694,0,0.14133662039656425,0.15306811594111736,0.16479961148567046,10.066767669972869,True,False,footprint_track_bound,"{""center_track_margin_m"":0.5913561372093942,""d_m"":-0.4561438627906059,""footprint_invalid"":false,""footprint_track_margin_m"":0.433006715326867,""s_m"":6.017577691323427,""x_m"":-7.73094712456266,""y_m"":0.5992032889807635,""yaw_rad"":-0.10244319646037471}","{""center_track_m"":-1.560557990432904,""curvature_rate_margin_radpm2"":18.999035485905203,""footprint_track_m"":-1.7267270401119068,""lateral_slope_margin"":-0.05664284059602698,""obstacle_m"":1.5,""peak_curvature_rate_radpm2"":1.0009645140947954,""peak_lateral_slope"":0.856642840596027,""peak_negative_curvature_radpm"":-0.9872521779162652,""peak_positive_curvature_radpm"":0.516136766541213,""signed_curvature_margin_radpm"":0.1568234615464078}","{""braking_deficit_m"":0,""braking_feasible"":true,""exit_reaches_next_obstacle"":false,""generation_index"":4,""global_path_deviation_m"":0.8577506959771629,""minimum_normalized_safety_slack"":-1.140371993621936,""velocity_loss"":0.2489921339449271}"
V2E01,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,RIGHT,5,15514d2ccd825b42,FROZEN_V1,ACTIVE_OUTER,SAME_SIGN_NEGATIVE__SIGN_CHANGE__SAME_SIGN_POSITIVE,False,True,-0.45687960954981943,0.15306811594111736,-0.5368796095498194,-0.5368796095498206,0,ACTIVE_OUTER,CURVATURE_CORRIDOR_CRITICAL,CONTINUITY_BIASED_SAFE_ANCHOR,1.310934367577036,7.397546202396385,0,0.14133662039656425,0.15306811594111736,0.16479961148567046,18.7215859541444,True,False,footprint_track_bound,"{""center_track_margin_m"":0.5910109226442763,""d_m"":-0.4564890773557238,""footprint_invalid"":false,""footprint_track_margin_m"":0.4325679887132284,""s_m"":6.017577691323427,""x_m"":-7.731000142075995,""y_m"":0.5988621698824279,""yaw_rad"":-0.10277570457415418}","{""center_track_m"":-3.659822249695051,""curvature_rate_margin_radpm2"":19.063401920345793,""footprint_track_m"":-3.819800967429272,""lateral_slope_margin"":-0.09063067209900522,""obstacle_m"":1.5,""peak_curvature_rate_radpm2"":0.9365980796542067,""peak_lateral_slope"":0.8906306720990053,""peak_negative_curvature_radpm"":-0.5776337781137129,""peak_positive_curvature_radpm"":0.6189567306909051,""signed_curvature_margin_radpm"":0.5664418613489601}","{""braking_deficit_m"":0,""braking_feasible"":true,""exit_reaches_next_obstacle"":false,""generation_index"":5,""global_path_deviation_m"":1.7985566894275935,""minimum_normalized_safety_slack"":-2.5398814997967007,""velocity_loss"":0.1342766434616059}"
V2E01,M1,ZERO_BOUNDARY_SHORT,RIGHT,2000,7758f2b5e5a8ca6f,M1_BRANCH_COMPLETE_ACTIVE_SET_CLOSURE,ZERO_INTERFACE,ZERO_RIGHT__ZERO_BOTH__ZERO_LEFT,True,False,-0.4637643031506035,,,-0.4637643031506035,0,ZERO_INTERFACE,NONE,NONE,0.5145810930150512,0.4971684162574945,0.0858577540204079,0.14133662039656425,0.15306811594111736,0.16479961148567046,1.411949385801334,True,False,shifted race line exceeds left control steering curvature,"{""center_track_margin_m"":0.5839525002571115,""d_m"":-0.4635474997428885,""footprint_invalid"":false,""footprint_track_margin_m"":0.40109495762985575,""s_m"":6.017577691323427,""x_m"":-7.732084163553789,""y_m"":0.5918874853711893,""yaw_rad"":-0.19165240175680892}","{""center_track_m"":0.5839525002571115,""curvature_rate_margin_radpm2"":15.779358085571543,""footprint_track_m"":0.38184977483584664,""lateral_slope_margin"":0.14920462714514848,""obstacle_m"":1.5,""peak_curvature_rate_radpm2"":4.220641914428457,""peak_lateral_slope"":0.6507953728548516,""peak_negative_curvature_radpm"":-0.7865313488413194,""peak_positive_curvature_radpm"":1.6573016366022577,""signed_curvature_margin_radpm"":-0.34103511752324667}","{""braking_deficit_m"":0,""braking_feasible"":true,""exit_reaches_next_obstacle"":false,""generation_index"":2000,""global_path_deviation_m"":0.05200717883786277,""minimum_normalized_safety_slack"":-0.2590927540737481,""velocity_loss"":0.3053134618667127}"
V2E01,M1,ZERO_BOUNDARY_SPAN,RIGHT,2001,7758f2b5e5a8ca6f,M1_BRANCH_COMPLETE_ACTIVE_SET_CLOSURE,ZERO_INTERFACE,ZERO_RIGHT__ZERO_BOTH__ZERO_LEFT,True,False,-0.4637643031506035,,,-0.4637643031506035,0,ZERO_INTERFACE,NONE,NONE,0.7136694116555473,0.4971684162574945,0.06439331551530593,0.14133662039656425,0.15306811594111736,0.16479961148567046,1.411949385801334,True,False,shifted race line exceeds left control steering curvature,"{""center_track_margin_m"":0.5839525002571115,""d_m"":-0.4635474997428885,""footprint_invalid"":false,""footprint_track_margin_m"":0.40109495762985575,""s_m"":6.017577691323427,""x_m"":-7.732084163553789,""y_m"":0.5918874853711893,""yaw_rad"":-0.19165240175680892}","{""center_track_m"":0.5839525002571115,""curvature_rate_margin_radpm2"":15.779358085571543,""footprint_track_m"":0.38184977483584664,""lateral_slope_margin"":0.14920462714514848,""obstacle_m"":1.5,""peak_curvature_rate_radpm2"":4.220641914428457,""peak_lateral_slope"":0.6507953728548516,""peak_negative_curvature_radpm"":-0.7865313488413194,""peak_positive_curvature_radpm"":1.6573016366022577,""signed_curvature_margin_radpm"":-0.34103511752324667}","{""braking_deficit_m"":0,""braking_feasible"":true,""exit_reaches_next_obstacle"":false,""generation_index"":2001,""global_path_deviation_m"":0.05200717883786277,""minimum_normalized_safety_slack"":-0.2590927540737481,""velocity_loss"":0.3053134618667127}"
V2E01,M1,NEAR_LONG,RIGHT,2002,7001130a3b1ae5dd,M1_BRANCH_COMPLETE_ACTIVE_SET_CLOSURE,ACTIVE_OUTER,SAME_SIGN_NEGATIVE__SIGN_CHANGE__SAME_SIGN_POSITIVE,True,False,-0.45687960954981943,0.15306811594111736,-0.6771898047749099,-0.6771898047749101,0,ACTIVE_OUTER,CORRIDOR_BOTTLENECK,CORRIDOR_CENTER,1.310934367577036,7.397546202396385,0,0.14133662039656425,0.15306811594111736,0.16479961148567046,18.7215859541444,True,False,shifted race line exceeds right control steering curvature,"{""center_track_margin_m"":0.5905977074205951,""d_m"":-0.45690229257940496,""footprint_invalid"":false,""footprint_track_margin_m"":0.41309809353426247,""s_m"":6.017577691323427,""x_m"":-7.731063603024186,""y_m"":0.5984538568540579,""yaw_rad"":-0.17164660283036617}","{""center_track_m"":-11.321767703632448,""curvature_rate_margin_radpm2"":18.33505440302595,""footprint_track_m"":-11.496731409797505,""lateral_slope_margin"":-1.7102076760399039,""obstacle_m"":1.5,""peak_curvature_rate_radpm2"":1.6649455969740516,""peak_lateral_slope"":2.510207676039904,""peak_negative_curvature_radpm"":-1.2046814001264474,""peak_positive_curvature_radpm"":0.6962015226523839,""signed_curvature_margin_radpm"":-0.06060576066377443}","{""braking_deficit_m"":0,""braking_feasible"":true,""exit_reaches_next_obstacle"":false,""generation_index"":2002,""global_path_deviation_m"":4.707892841000803,""minimum_normalized_safety_slack"":-7.647845135754966,""velocity_loss"":0.21028571719495745}"
V2E02,M1,ZERO_BOUNDARY_SHORT,LEFT,2000,e0eabbc6624b9a30,M1_BRANCH_COMPLETE_ACTIVE_SET_CLOSURE,ZERO_INTERFACE,ZERO_RIGHT__ZERO_BOTH__ZERO_LEFT,True,False,0.1603125,,,0.1603125,0,ZERO_INTERFACE,NONE,NONE,0.5145810930150512,0.4971684162574945,0.11128393457660411,0.18319248385825482,0.2915671120343557,0.3999417402104566,3.471711640542247,True,False,shifted race line exceeds right control steering curvature,"{""center_track_margin_m"":0.9227878242047177,""d_m"":0.04971217579528224,""footprint_invalid"":false,""footprint_track_margin_m"":0.630875767594429,""s_m"":14.54637117800377,""x_m"":0.8318008181215146,""y_m"":0.2655768509601598,""yaw_rad"":0.5229275430599609}","{""center_track_m"":0.7637401900331254,""curvature_rate_margin_radpm2"":16.705499939420285,""footprint_track_m"":0.5303789345517054,""lateral_slope_margin"":0.3590964345487009,""obstacle_m"":0.14192527527287233,""peak_curvature_rate_radpm2"":3.294500060579715,""peak_lateral_slope"":0.44090356545129916,""peak_negative_curvature_radpm"":-1.6694802420676336,""peak_positive_curvature_radpm"":0.48820217740969346,""signed_curvature_margin_radpm"":-0.5254046026049606}","{""braking_deficit_m"":0,""braking_feasible"":true,""exit_reaches_next_obstacle"":false,""generation_index"":2000,""global_path_deviation_m"":0.03373256435683046,""minimum_normalized_safety_slack"":-0.45923939334266595,""velocity_loss"":0.2615734389721078}"
